"Protein_ID","Gene_Symbol","logFC","P.Value","adj.P.Val","significant","tissue","comparison"
"O75155","CAND2",-0.255,0.701346037696068,1,FALSE,"CTX","TP7_vs_TP1"
"P27824;O14967","CANX",-0.242,0.518548247534221,1,FALSE,"CTX","TP7_vs_TP1"
"Q01518","CAP1",0.0586,0.826063812501658,1,FALSE,"CTX","TP7_vs_TP1"
"P40123","CAP2",-0.207,0.438348661437813,1,FALSE,"CTX","TP7_vs_TP1"
"P07384","CAPN1",-0.293,0.31774275966149,1,FALSE,"CTX","TP7_vs_TP1"
"P17655","CAPN2",-0.0722,0.879424236422366,1,FALSE,"CTX","TP7_vs_TP1"
"P04632","CAPNS1",-0.154,0.696457381988757,1,FALSE,"CTX","TP7_vs_TP1"
"Q14444","CAPRIN1",0.258,0.331638200983347,1,FALSE,"CTX","TP7_vs_TP1"
"P52907","CAPZA1",-0.045,0.876796172707698,1,FALSE,"CTX","TP7_vs_TP1"
"P47755","CAPZA2",-0.15,0.769641780556166,1,FALSE,"CTX","TP7_vs_TP1"
"P47756","CAPZB",-0.132,0.525111283319315,1,FALSE,"CTX","TP7_vs_TP1"
"Q86X55","CARM1",-0.489,0.334129706302972,1,FALSE,"CTX","TP7_vs_TP1"
"A5YM72","CARNS1",-0.208,0.746494151114423,1,FALSE,"CTX","TP7_vs_TP1"
"O14936","CASK",0.156,0.439060522227583,1,FALSE,"CTX","TP7_vs_TP1"
"Q8WXD9;Q8WXE0","CASKIN1",0.341,0.326202997906765,1,FALSE,"CTX","TP7_vs_TP1"
"P16152","CBR1",-1.03,0.102928403815665,1,FALSE,"CTX","TP7_vs_TP1"
"Q13185","CBX3",-0.843,0.218827960777529,1,FALSE,"CTX","TP7_vs_TP1"
"Q8N163","CCAR2",0.182,0.642080516703052,1,FALSE,"CTX","TP7_vs_TP1"
"Q16773","CCBL1",0.136,0.740228255385221,1,FALSE,"CTX","TP7_vs_TP1"
"Q96BQ5","CCDC127",-0.121,0.622234850397008,1,FALSE,"CTX","TP7_vs_TP1"
"Q96JG6","CCDC132",-0.122,0.655128784351022,1,FALSE,"CTX","TP7_vs_TP1"
"Q9NQR7","CCDC177",0.0948,0.680835049673962,1,FALSE,"CTX","TP7_vs_TP1"
"Q16204","CCDC6",-0.469,0.252295387476228,1,FALSE,"CTX","TP7_vs_TP1"
"Q3V6T2","CCDC88A",0.14,0.59150473916636,1,FALSE,"CTX","TP7_vs_TP1"
"Q53HC0","CCDC92",-0.243,0.356488279329349,1,FALSE,"CTX","TP7_vs_TP1"
"P78371","CCT2",-0.162,0.375881969640262,1,FALSE,"CTX","TP7_vs_TP1"
"P49368","CCT3",-0.299,0.106634278756627,1,FALSE,"CTX","TP7_vs_TP1"
"P50991","CCT4",-0.387,0.0819924397372995,1,FALSE,"CTX","TP7_vs_TP1"
"P48643","CCT5",-0.489,0.0894328458804323,1,FALSE,"CTX","TP7_vs_TP1"
"P40227","CCT6A",-0.109,0.543502793762803,1,FALSE,"CTX","TP7_vs_TP1"
"Q99832","CCT7",-0.571,0.0100011847869305,1,FALSE,"CTX","TP7_vs_TP1"
"P50990","CCT8",-0.424,0.0332809940838869,1,FALSE,"CTX","TP7_vs_TP1"
"Q08722","CD47",0.192,0.768942163576761,1,FALSE,"CTX","TP7_vs_TP1"
"P13987","CD59",-0.0581,0.858007375702663,1,FALSE,"CTX","TP7_vs_TP1"
"P21926","CD9",1.21,0.0938110661581729,1,FALSE,"CTX","TP7_vs_TP1"
"Q16543","CDC37",-1.03,0.0488577450480897,1,FALSE,"CTX","TP7_vs_TP1"
"P60953","CDC42",0.476,0.0736697769645473,1,FALSE,"CTX","TP7_vs_TP1"
"Q5VT25","CDC42BPA",0.539,0.468397997723729,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y5S2","CDC42BPB",0.0541,0.874720381687014,1,FALSE,"CTX","TP7_vs_TP1"
"Q00587","CDC42EP1",0.226,0.732971070772414,1,FALSE,"CTX","TP7_vs_TP1"
"P55290","CDH13",0.162,0.780191311365229,1,FALSE,"CTX","TP7_vs_TP1"
"P19022","CDH2",-0.18,0.677415383294857,1,FALSE,"CTX","TP7_vs_TP1"
"O94921","CDK14",0.535,0.149087188780248,1,FALSE,"CTX","TP7_vs_TP1"
"Q07002","CDK18",0.381,0.240751597646013,1,FALSE,"CTX","TP7_vs_TP1"
"Q00535","CDK5",-0.611,0.247017513852518,1,FALSE,"CTX","TP7_vs_TP1"
"Q96JB5","CDK5RAP3",-0.693,0.337823584850718,1,FALSE,"CTX","TP7_vs_TP1"
"O76039","CDKL5",0.426,0.306433953040424,1,FALSE,"CTX","TP7_vs_TP1"
"O95674","CDS2",1.19,0.0218382556993298,1,FALSE,"CTX","TP7_vs_TP1"
"O95319","CELF2",0.102,0.832728587724436,1,FALSE,"CTX","TP7_vs_TP1"
"Q8N111","CEND1",2.17,0.00939387230286631,1,FALSE,"CTX","TP7_vs_TP1"
"Q5SW79;Q96L14","CEP170",-0.361,0.526798223741072,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y4F5","CEP170B",0.113,0.778965438293171,1,FALSE,"CTX","TP7_vs_TP1"
"P41208;Q12798","CETN2",-0.431,0.403915851766536,1,FALSE,"CTX","TP7_vs_TP1"
"P23528","CFL1",-0.115,0.686566507375126,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y281","CFL2",-0.079,0.896224196711523,1,FALSE,"CTX","TP7_vs_TP1"
"Q9NX63","CHCHD3",0.366,0.172323852850629,1,FALSE,"CTX","TP7_vs_TP1"
"Q9BRQ6","CHCHD6",0.612,0.0714649247574406,1,FALSE,"CTX","TP7_vs_TP1"
"Q14839","CHD4",0.334,0.477169809300194,1,FALSE,"CTX","TP7_vs_TP1"
"Q8NE62","CHDH",0.773,0.243701279664319,1,FALSE,"CTX","TP7_vs_TP1"
"O43633","CHMP2A",-0.349,0.40605405802774,1,FALSE,"CTX","TP7_vs_TP1"
"Q9BY43","CHMP4A",-1,0.207767887835471,1,FALSE,"CTX","TP7_vs_TP1"
"Q9H444","CHMP4B",-1.5,0.0506482880218047,1,FALSE,"CTX","TP7_vs_TP1"
"Q96FZ7","CHMP6",-0.528,0.347220821535656,1,FALSE,"CTX","TP7_vs_TP1"
"P15882","CHN1",0.445,0.55203420599385,1,FALSE,"CTX","TP7_vs_TP1"
"Q7L1S5","CHST9",-0.629,0.466973553455011,1,FALSE,"CTX","TP7_vs_TP1"
"O76071","CIAO1",-0.134,0.757613688513841,1,FALSE,"CTX","TP7_vs_TP1"
"Q14011","CIRBP",-0.549,0.182590218758351,1,FALSE,"CTX","TP7_vs_TP1"
"Q9NZ45","CISD1",0.452,0.427381000817847,1,FALSE,"CTX","TP7_vs_TP1"
"O14578","CIT",0.603,0.246081842318135,1,FALSE,"CTX","TP7_vs_TP1"
"Q07065","CKAP4",-0.363,0.410358576061177,1,FALSE,"CTX","TP7_vs_TP1"
"Q14008","CKAP5",-0.251,0.202069705328472,1,FALSE,"CTX","TP7_vs_TP1"
"P12277","CKB",-0.252,0.397329146051196,1,FALSE,"CTX","TP7_vs_TP1"
"P06732","CKM",-1.71,0.0883592166640701,1,FALSE,"CTX","TP7_vs_TP1"
"P12532","CKMT1A",0.114,0.838686048221013,1,FALSE,"CTX","TP7_vs_TP1"
"Q7Z460","CLASP1",0.0333,0.879464704999318,1,FALSE,"CTX","TP7_vs_TP1"
"O75122","CLASP2",-0.654,0.049789518603564,1,FALSE,"CTX","TP7_vs_TP1"
"O75508","CLDN11",0.734,0.303540220744434,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y696","CLIC4",-0.23,0.765254816596348,1,FALSE,"CTX","TP7_vs_TP1"
"Q14677","CLINT1",-0.725,0.176224355354672,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UDT6","CLIP2",-0.397,0.363041427441079,1,FALSE,"CTX","TP7_vs_TP1"
"P54105","CLNS1A",-0.242,0.589063363448465,1,FALSE,"CTX","TP7_vs_TP1"
"Q9H078","CLPB",0.177,0.76789027539793,1,FALSE,"CTX","TP7_vs_TP1"
"P09496","CLTA",-0.584,0.431051714675782,1,FALSE,"CTX","TP7_vs_TP1"
"P09497","CLTB",0.104,0.893846022922078,1,FALSE,"CTX","TP7_vs_TP1"
"Q00610","CLTC",0.022,0.952915193664373,1,FALSE,"CTX","TP7_vs_TP1"
"P10909","CLU",0.248,0.321059839910727,1,FALSE,"CTX","TP7_vs_TP1"
"Q5SYC1","CLVS2",-0.163,0.717572318455295,1,FALSE,"CTX","TP7_vs_TP1"
"P30085","CMPK1",-0.169,0.417951717615964,1,FALSE,"CTX","TP7_vs_TP1"
"Q96KP4","CNDP2",-0.312,0.616972117330227,1,FALSE,"CTX","TP7_vs_TP1"
"Q8WXI2","CNKSR2",1.3,0.0432615551265635,1,FALSE,"CTX","TP7_vs_TP1"
"P09543","CNP",-0.0287,0.932822914980996,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y2B0","CNPY2",-1.03,0.114833006222091,1,FALSE,"CTX","TP7_vs_TP1"
"Q9BT09","CNPY3",-1.03,0.0466352881813186,1,FALSE,"CTX","TP7_vs_TP1"
"Q96F85","CNRIP1",-0.585,0.0985611958368353,1,FALSE,"CTX","TP7_vs_TP1"
"Q12860","CNTN1",-0.0664,0.770293942872294,1,FALSE,"CTX","TP7_vs_TP1"
"P78357","CNTNAP1",-0.122,0.646336738509237,1,FALSE,"CTX","TP7_vs_TP1"
"Q13057","COASY",0.479,0.0994801196887956,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UP83","COG5",-0.368,0.588664773214828,1,FALSE,"CTX","TP7_vs_TP1"
"P39060","COL18A1",-0.299,0.590077678465797,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y5P4","COL4A3BP",0.394,0.340994565676596,1,FALSE,"CTX","TP7_vs_TP1"
"P12109","COL6A1",-0.709,0.0674041025087727,1,FALSE,"CTX","TP7_vs_TP1"
"P12110","COL6A2",-0.798,0.170719731786108,1,FALSE,"CTX","TP7_vs_TP1"
"P12111","COL6A3",-0.6,0.167405865913794,1,FALSE,"CTX","TP7_vs_TP1"
"P21964","COMT",-0.446,0.301681604374478,1,FALSE,"CTX","TP7_vs_TP1"
"P53621","COPA",-0.127,0.520621032246152,1,FALSE,"CTX","TP7_vs_TP1"
"P53618","COPB1",0.11,0.657893819165341,1,FALSE,"CTX","TP7_vs_TP1"
"P35606","COPB2",0.091,0.689874537072612,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y678","COPG1",-0.285,0.456474863196395,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UBF2","COPG2",-0.519,0.235810255348841,1,FALSE,"CTX","TP7_vs_TP1"
"P61201","COPS2",-0.714,0.20044859984088,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UNS2","COPS3",-0.949,0.084138925930529,1,FALSE,"CTX","TP7_vs_TP1"
"Q9BT78","COPS4",-0.562,0.142892333725794,1,FALSE,"CTX","TP7_vs_TP1"
"Q92905","COPS5",-1.19,0.00196803267674611,1,FALSE,"CTX","TP7_vs_TP1"
"Q7L5N1","COPS6",-1.08,0.0257521026483355,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UBW8","COPS7A",-0.927,0.0322610921588641,1,FALSE,"CTX","TP7_vs_TP1"
"Q99627","COPS8",-1.38,0.0180140472186142,1,FALSE,"CTX","TP7_vs_TP1"
"P61923","COPZ1",-1.11,0.0436159907314924,1,FALSE,"CTX","TP7_vs_TP1"
"O75208","COQ9",-0.0893,0.806212039654445,1,FALSE,"CTX","TP7_vs_TP1"
"P31146","CORO1A",-1.25,0.00880558727602994,1,FALSE,"CTX","TP7_vs_TP1"
"Q9BR76","CORO1B",-0.951,0.173685827372614,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UQ03","CORO2B",0.739,0.12156793195508,1,FALSE,"CTX","TP7_vs_TP1"
"P57737","CORO7",-0.525,0.418784015380196,1,FALSE,"CTX","TP7_vs_TP1"
"P13073","COX4I1",0.209,0.454008168015004,1,FALSE,"CTX","TP7_vs_TP1"
"P20674","COX5A",-0.0487,0.905719507887372,1,FALSE,"CTX","TP7_vs_TP1"
"P10606","COX5B",0.248,0.426459681636562,1,FALSE,"CTX","TP7_vs_TP1"
"P12074","COX6A1",0.22,0.389722980671755,1,FALSE,"CTX","TP7_vs_TP1"
"P14854","COX6B1",0.13,0.740863531835616,1,FALSE,"CTX","TP7_vs_TP1"
"P09669","COX6C",-0.273,0.526923579459447,1,FALSE,"CTX","TP7_vs_TP1"
"P14406","COX7A2",0.182,0.744210481537007,1,FALSE,"CTX","TP7_vs_TP1"
"O14548","COX7A2L",-0.479,0.446942779123921,1,FALSE,"CTX","TP7_vs_TP1"
"P15954","COX7C",-0.517,0.301645525595562,1,FALSE,"CTX","TP7_vs_TP1"
"Q7Z5Q1","CPEB2",0.374,0.423274233657183,1,FALSE,"CTX","TP7_vs_TP1"
"O75131","CPNE3",-0.0848,0.848768935535771,1,FALSE,"CTX","TP7_vs_TP1"
"O95741","CPNE6",-0.572,0.0690185064474777,1,FALSE,"CTX","TP7_vs_TP1"
"P23786","CPT2",-0.344,0.516831744693573,1,FALSE,"CTX","TP7_vs_TP1"
"P43155","CRAT",-1,0.0642975879798153,1,FALSE,"CTX","TP7_vs_TP1"
"Q96HD1","CRELD1",-0.558,0.209717577876156,1,FALSE,"CTX","TP7_vs_TP1"
"P52943","CRIP2",0.132,0.712786724424579,1,FALSE,"CTX","TP7_vs_TP1"
"P46108","CRK",-0.512,0.445954063319498,1,FALSE,"CTX","TP7_vs_TP1"
"P46109","CRKL",-0.25,0.622432733118458,1,FALSE,"CTX","TP7_vs_TP1"
"Q14194","CRMP1",-0.227,0.515032069893498,1,FALSE,"CTX","TP7_vs_TP1"
"Q6UUV9","CRTC1",-0.0969,0.826599237049767,1,FALSE,"CTX","TP7_vs_TP1"
"P02511","CRYAB",0.0283,0.9249787856571,1,FALSE,"CTX","TP7_vs_TP1"
"Q14894","CRYM",-0.366,0.467868949648398,1,FALSE,"CTX","TP7_vs_TP1"
"O75390","CS",-0.083,0.846529307450366,1,FALSE,"CTX","TP7_vs_TP1"
"O75534","CSDE1",0.149,0.62136831216574,1,FALSE,"CTX","TP7_vs_TP1"
"P55060","CSE1L",-0.436,0.114857436287128,1,FALSE,"CTX","TP7_vs_TP1"
"P41240;P42679","CSK",-0.49,0.179145255316066,1,FALSE,"CTX","TP7_vs_TP1"
"P68400;Q8NEV1","CSNK2A1",-0.447,0.0891620421706574,1,FALSE,"CTX","TP7_vs_TP1"
"P19784","CSNK2A2",-0.182,0.731461247146147,1,FALSE,"CTX","TP7_vs_TP1"
"P67870","CSNK2B",-0.803,0.0269427004796454,1,FALSE,"CTX","TP7_vs_TP1"
"P21291","CSRP1",0.372,0.373497791405417,1,FALSE,"CTX","TP7_vs_TP1"
"P01034","CST3",-0.19,0.843255600153771,1,FALSE,"CTX","TP7_vs_TP1"
"Q13363","CTBP1",0.273,0.49708691741973,1,FALSE,"CTX","TP7_vs_TP1"
"P35221","CTNNA1",0.687,0.17826162970881,1,FALSE,"CTX","TP7_vs_TP1"
"P26232","CTNNA2",0.0704,0.677296820874929,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UI47","CTNNA3",-0.0148,0.981376038664888,1,FALSE,"CTX","TP7_vs_TP1"
"P35222","CTNNB1",0.0487,0.806382581061118,1,FALSE,"CTX","TP7_vs_TP1"
"O60716","CTNND1",0.183,0.334904342465864,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UQB3","CTNND2",0.383,0.112350453542216,1,FALSE,"CTX","TP7_vs_TP1"
"P17812","CTPS1",-0.118,0.688292302198165,1,FALSE,"CTX","TP7_vs_TP1"
"P07858","CTSB",0.663,0.138940783679269,1,FALSE,"CTX","TP7_vs_TP1"
"P07339","CTSD",0.529,0.297504762492084,1,FALSE,"CTX","TP7_vs_TP1"
"Q14247","CTTN",-0.473,0.479881511702702,1,FALSE,"CTX","TP7_vs_TP1"
"Q13617","CUL2",-0.166,0.739856117396965,1,FALSE,"CTX","TP7_vs_TP1"
"Q93034","CUL5",-0.847,0.0560685823108284,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UHQ9","CYB5R1",-0.0906,0.849255674417193,1,FALSE,"CTX","TP7_vs_TP1"
"P00387","CYB5R3",0.727,0.191274560723319,1,FALSE,"CTX","TP7_vs_TP1"
"P08574","CYC1",0.427,0.274395649180368,1,FALSE,"CTX","TP7_vs_TP1"
"P99999;CON__P62894","CYCS",1.68,0.00978844599326483,1,FALSE,"CTX","TP7_vs_TP1"
"Q96F07","CYFIP2",-0.257,0.4199806108494,1,FALSE,"CTX","TP7_vs_TP1"
"Q9NQC7","CYLD",0.72,0.0958535464481023,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y6A2","CYP46A1",-0.0768,0.828935480086881,1,FALSE,"CTX","TP7_vs_TP1"
"Q86T65","DAAM2",0.293,0.586061509881783,1,FALSE,"CTX","TP7_vs_TP1"
"P14868","DARS",-0.0854,0.691054443730845,1,FALSE,"CTX","TP7_vs_TP1"
"Q16643","DBN1",0.407,0.126959695587104,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UJU6","DBNL",-0.812,0.0171103917676965,1,FALSE,"CTX","TP7_vs_TP1"
"P11182","DBT",0.058,0.885361869821575,1,FALSE,"CTX","TP7_vs_TP1"
"Q8WVC6","DCAKD",-0.69,0.311996494869106,1,FALSE,"CTX","TP7_vs_TP1"
"O15075","DCLK1",0.0173,0.944220588088403,1,FALSE,"CTX","TP7_vs_TP1"
"Q8N568","DCLK2",-0.127,0.504272411270942,1,FALSE,"CTX","TP7_vs_TP1"
"Q14203","DCTN1",-0.247,0.292630115440802,1,FALSE,"CTX","TP7_vs_TP1"
"Q13561","DCTN2",-0.413,0.24240213672167,1,FALSE,"CTX","TP7_vs_TP1"
"O75935","DCTN3",-0.517,0.314309033015608,1,FALSE,"CTX","TP7_vs_TP1"
"Q7Z4W1","DCXR",0.282,0.569414172323488,1,FALSE,"CTX","TP7_vs_TP1"
"O94760","DDAH1",-0.158,0.733479670928446,1,FALSE,"CTX","TP7_vs_TP1"
"Q16531","DDB1",0.323,0.236186234138192,1,FALSE,"CTX","TP7_vs_TP1"
"O94830","DDHD2",-0.075,0.850711114148171,1,FALSE,"CTX","TP7_vs_TP1"
"P30046;A6NHG4","DDT",0.285,0.646788898685052,1,FALSE,"CTX","TP7_vs_TP1"
"Q92499","DDX1",-0.412,0.284220138790196,1,FALSE,"CTX","TP7_vs_TP1"
"Q92841","DDX17",-0.282,0.43944635027943,1,FALSE,"CTX","TP7_vs_TP1"
"Q9NUU7;Q9UMR2;Q9UHL0","DDX19A",-0.585,0.116143566688958,1,FALSE,"CTX","TP7_vs_TP1"
"Q13838","DDX39B",-0.395,0.0907763735594086,1,FALSE,"CTX","TP7_vs_TP1"
"O00571;Q9NQI0","DDX3X",0.179,0.336500395765987,1,FALSE,"CTX","TP7_vs_TP1"
"P17844","DDX5",-1.69,0.0300473353375524,1,FALSE,"CTX","TP7_vs_TP1"
"P26196","DDX6",-0.0573,0.860516022791915,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y6T7","DGKB",-0.318,0.408483484911756,1,FALSE,"CTX","TP7_vs_TP1"
"P52824","DGKQ",-0.125,0.84010899907729,1,FALSE,"CTX","TP7_vs_TP1"
"Q13574","DGKZ",-0.35,0.514352780096065,1,FALSE,"CTX","TP7_vs_TP1"
"O43143","DHX15",0.0822,0.809591152264135,1,FALSE,"CTX","TP7_vs_TP1"
"Q7L2E3","DHX30",-0.889,0.0824662027720593,1,FALSE,"CTX","TP7_vs_TP1"
"Q08211","DHX9",0.343,0.229122297616918,1,FALSE,"CTX","TP7_vs_TP1"
"O60610","DIAPH1",0.174,0.553355694809256,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y2E4","DIP2C",-0.831,0.087526254656962,1,FALSE,"CTX","TP7_vs_TP1"
"O95057","DIRAS1",-0.601,0.355356250230335,1,FALSE,"CTX","TP7_vs_TP1"
"Q96HU8","DIRAS2",0.533,0.282252065177076,1,FALSE,"CTX","TP7_vs_TP1"
"Q8IYB7","DIS3L2",-0.648,0.138971618779271,1,FALSE,"CTX","TP7_vs_TP1"
"P10515","DLAT",-0.136,0.801401476772122,1,FALSE,"CTX","TP7_vs_TP1"
"P09622","DLD",0.2,0.489168472052804,1,FALSE,"CTX","TP7_vs_TP1"
"Q12959","DLG1",-0.452,0.31751914270594,1,FALSE,"CTX","TP7_vs_TP1"
"Q15700","DLG2",0.168,0.577414058918042,1,FALSE,"CTX","TP7_vs_TP1"
"Q92796","DLG3",-0.00333,0.994175019455699,1,FALSE,"CTX","TP7_vs_TP1"
"P78352","DLG4",0.202,0.560356612895517,1,FALSE,"CTX","TP7_vs_TP1"
"O14490","DLGAP1",0.981,0.0739809432597808,1,FALSE,"CTX","TP7_vs_TP1"
"O95886","DLGAP3",1.06,0.0846625193762437,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y2H0","DLGAP4",-0.261,0.556437070187652,1,FALSE,"CTX","TP7_vs_TP1"
"P36957","DLST",-0.272,0.524572758400255,1,FALSE,"CTX","TP7_vs_TP1"
"P11532","DMD",-0.133,0.743105006461378,1,FALSE,"CTX","TP7_vs_TP1"
"Q08495","DMTN",0.429,0.171830263544173,1,FALSE,"CTX","TP7_vs_TP1"
"Q09019","DMWD",0.088,0.835558071229359,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y485","DMXL1",-0.213,0.552339427839768,1,FALSE,"CTX","TP7_vs_TP1"
"Q8TDJ6","DMXL2",-0.184,0.421919079385973,1,FALSE,"CTX","TP7_vs_TP1"
"P31689","DNAJA1",0.352,0.0749541396746092,1,FALSE,"CTX","TP7_vs_TP1"
"O60884","DNAJA2",-0.102,0.637026056207517,1,FALSE,"CTX","TP7_vs_TP1"
"Q96EY1","DNAJA3",-0.483,0.213523217384845,1,FALSE,"CTX","TP7_vs_TP1"
"Q8WW22","DNAJA4",-0.471,0.146474001018241,1,FALSE,"CTX","TP7_vs_TP1"
"P25685","DNAJB1",-0.618,0.232039263714456,1,FALSE,"CTX","TP7_vs_TP1"
"P25686","DNAJB2",-0.343,0.464006397357062,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UDY4","DNAJB4",-0.106,0.646730355693415,1,FALSE,"CTX","TP7_vs_TP1"
"O75190;Q8NHS0;Q8WWF6","DNAJB6",-1.72,0.00982219446663298,1,FALSE,"CTX","TP7_vs_TP1"
"Q9NVH1","DNAJC11",0.0422,0.934034938873898,1,FALSE,"CTX","TP7_vs_TP1"
"O75165","DNAJC13",-0.47,0.270377434810077,1,FALSE,"CTX","TP7_vs_TP1"
"O75061","DNAJC6",-0.372,0.0574934502665659,1,FALSE,"CTX","TP7_vs_TP1"
"Q05193","DNM1",-0.0505,0.825429962261204,1,FALSE,"CTX","TP7_vs_TP1"
"O00429","DNM1L",-0.513,0.0400557529281408,1,FALSE,"CTX","TP7_vs_TP1"
"P50570","DNM2",-0.266,0.517621693431441,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UQ16","DNM3",-0.0675,0.785361545463901,1,FALSE,"CTX","TP7_vs_TP1"
"Q14183","DOC2A",-0.447,0.215819623800429,1,FALSE,"CTX","TP7_vs_TP1"
"Q8IZD9","DOCK3",0.512,0.344408222248018,1,FALSE,"CTX","TP7_vs_TP1"
"Q8N1I0","DOCK4",0.0409,0.89892122295932,1,FALSE,"CTX","TP7_vs_TP1"
"Q96N67","DOCK7",-0.134,0.656506534603077,1,FALSE,"CTX","TP7_vs_TP1"
"Q9BZ29","DOCK9",-1.56,0.0257607905403051,1,FALSE,"CTX","TP7_vs_TP1"
"P42658","DPP6",0.67,0.228392322845272,1,FALSE,"CTX","TP7_vs_TP1"
"Q9C005","DPY30",0.533,0.285794192141222,1,FALSE,"CTX","TP7_vs_TP1"
"Q16555","DPYSL2",-0.155,0.627338404929498,1,FALSE,"CTX","TP7_vs_TP1"
"Q14195","DPYSL3",-0.0795,0.912250907703566,1,FALSE,"CTX","TP7_vs_TP1"
"O14531","DPYSL4",-0.1,0.62068621515448,1,FALSE,"CTX","TP7_vs_TP1"
"Q9BPU6","DPYSL5",0.293,0.595262568364886,1,FALSE,"CTX","TP7_vs_TP1"
"P55039","DRG2",-0.299,0.49122429058933,1,FALSE,"CTX","TP7_vs_TP1"
"P15924","DSP",-1.23,0.0907640395823626,1,FALSE,"CTX","TP7_vs_TP1"
"Q03001","DST",0.00518,0.98142767587582,1,FALSE,"CTX","TP7_vs_TP1"
"P60981","DSTN",-0.35,0.191042655682714,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y4J8","DTNA",0.313,0.592052334309112,1,FALSE,"CTX","TP7_vs_TP1"
"P51452","DUSP3",-0.732,0.179307477147714,1,FALSE,"CTX","TP7_vs_TP1"
"Q14204","DYNC1H1",-0.122,0.527812429729679,1,FALSE,"CTX","TP7_vs_TP1"
"O14576","DYNC1I1",-0.16,0.492510525013433,1,FALSE,"CTX","TP7_vs_TP1"
"Q13409","DYNC1I2",0.915,0.187263072283455,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y6G9","DYNC1LI1",-0.114,0.597950896729934,1,FALSE,"CTX","TP7_vs_TP1"
"O43237","DYNC1LI2",-0.218,0.21810206709481,1,FALSE,"CTX","TP7_vs_TP1"
"P63167","DYNLL1",-0.0399,0.85158514083028,1,FALSE,"CTX","TP7_vs_TP1"
"Q96FJ2","DYNLL2",-0.113,0.703805237956053,1,FALSE,"CTX","TP7_vs_TP1"
"Q9NP97;Q8TF09","DYNLRB1",0.0673,0.88120774147169,1,FALSE,"CTX","TP7_vs_TP1"
"P63172","DYNLT1",0.613,0.19170748674759,1,FALSE,"CTX","TP7_vs_TP1"
"P51808","DYNLT3",0.706,0.146779292151381,1,FALSE,"CTX","TP7_vs_TP1"
"Q5JPH6","EARS2",-1.06,0.222664776720023,1,FALSE,"CTX","TP7_vs_TP1"
"P30084","ECHS1",0.367,0.424222785368859,1,FALSE,"CTX","TP7_vs_TP1"
"Q5VYK3","ECM29",-0.862,0.1049985089577,1,FALSE,"CTX","TP7_vs_TP1"
"Q6P2E9","EDC4",0.452,0.0929951899114797,1,FALSE,"CTX","TP7_vs_TP1"
"P68104;Q5VTE0","EEF1A1",0.0901,0.629821067088456,1,FALSE,"CTX","TP7_vs_TP1"
"Q05639","EEF1A2",-0.126,0.612681750562865,1,FALSE,"CTX","TP7_vs_TP1"
"P24534","EEF1B2",-0.423,0.540642451553724,1,FALSE,"CTX","TP7_vs_TP1"
"P29692","EEF1D",-0.955,0.0548112350683778,1,FALSE,"CTX","TP7_vs_TP1"
"O43324","EEF1E1",-0.0569,0.923129642152351,1,FALSE,"CTX","TP7_vs_TP1"
"P26641","EEF1G",-0.899,0.0113273593469892,1,FALSE,"CTX","TP7_vs_TP1"
"P13639","EEF2",-0.000997,0.996691552089309,1,FALSE,"CTX","TP7_vs_TP1"
"Q9BUP0","EFHD1",0.757,0.108468432801873,1,FALSE,"CTX","TP7_vs_TP1"
"Q96C19","EFHD2",0.293,0.390794900744174,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y2G0","EFR3B",-0.172,0.619174982227283,1,FALSE,"CTX","TP7_vs_TP1"
"Q15029","EFTUD2",-0.22,0.497498465486624,1,FALSE,"CTX","TP7_vs_TP1"
"Q9H4M9","EHD1",-0.239,0.368354987669421,1,FALSE,"CTX","TP7_vs_TP1"
"Q9NZN4","EHD2",-0.45,0.221231760286599,1,FALSE,"CTX","TP7_vs_TP1"
"Q9NZN3","EHD3",-0.467,0.0444498923042915,1,FALSE,"CTX","TP7_vs_TP1"
