Gene_Symbol,protein_logFC,protein_adjPval,protein_significant
ZZEF1,0.187031174615706,0.127698209928564,False
NDUFAF3,-0.340413639159129,0.127752110797494,False
ABCB9,0.519507111478505,0.128233498473333,False
C3orf33,-0.680314190960222,0.128281729278342,False
MRI1,0.720018833761474,0.128886571632248,False
DEK,0.306004977051479,0.128886571632248,False
VDAC1,-0.390319749208322,0.129566092401993,False
BID,0.314570437356462,0.129710263804817,False
SART1,0.447226639362463,0.129933911098178,False
UBE2O,0.312851172631134,0.129933911098178,False
IPO4,0.2910200628669,0.129933911098178,False
TF,1.02360213521185,0.129933911098178,False
AKAP7,-0.260390493446375,0.129933911098178,False
RAB39B,-0.318303579829109,0.129933911098178,False
VPS35L,-0.200576355527064,0.129933911098178,False
TMEM50B,-0.315766607721485,0.129933911098178,False
NACA,0.302505166447009,0.129968408914484,False
LRRFIP2,0.295226925745947,0.129968408914484,False
MRPL4,-0.320365925533137,0.130112213665465,False
VPS50,-0.252196231356736,0.130461179350207,False
SAP18,0.445897718758339,0.130504334901106,False
MT-CO2,-0.508946323275309,0.130923414678126,False
PRPF4B,0.351616891326421,0.131207195362964,False
MYH2,1.4958339046508,0.131304032440894,False
EPX,1.95284172252197,0.131331755310199,False
PPM1F,0.335881888183852,0.131469156652545,False
SLC25A46,-0.298553658027028,0.131469156652545,False
GOT2,-0.514906203840827,0.131469156652545,False
GNG4,-0.593298746195782,0.131469156652545,False
CTSZ,0.706737739402028,0.131469156652545,False
RDH13,-0.456207609872066,0.131469156652545,False
FRMD5,-0.674537870888207,0.131469156652545,False
MTMR10,0.427165058319011,0.131469156652545,False
CRELD2,-0.547062469017307,0.131480497724248,False
RGN,0.842975761939144,0.132590047651015,False
PNCK,-0.600456171934286,0.132688622644576,False
VPS4B,0.285286541270503,0.132688622644576,False
RRP12,0.224664036615098,0.132688622644576,False
PCMTD1,-0.308240162010561,0.132850829182881,False
DDX27,0.283657695413236,0.133223654954884,False
SCFD1,0.251007806341121,0.133361363238292,False
LAMP5,-0.84140547127337,0.134254479255609,False
SLC25A5,-0.420688890138443,0.134254479255609,False
SNX25,-0.308951963885741,0.134254479255609,False
ACOT9,-0.357747960235187,0.134555040093259,False
MTHFS,0.379468866513804,0.134568503709637,False
SEMA7A,0.544303215955267,0.134609906147621,False
EIF4B,0.278460603076663,0.134609906147621,False
SNX8,0.243626388821633,0.134609906147621,False
SCAPER,-0.254991998531802,0.134609906147621,False
ARHGAP17,0.322484406530101,0.134609906147621,False
PCMTD2,-0.422939602182628,0.134615544435229,False
COL15A1,1.82715138497765,0.134841741202966,False
PTPRN,-0.793095994185141,0.134986205354001,False
SLC25A11,-0.417503340552212,0.134986205354001,False
SERPINH1,0.823533048324459,0.135924241405167,False
RABGGTA,0.229794876499898,0.135924241405167,False
MTMR3,-0.25105524087405,0.135924241405167,False
STK11,-0.299986644593582,0.135924241405167,False
PNMA1,-0.446275210374601,0.135961801968676,False
GAPDH,0.216139069156233,0.135961801968676,False
LIFR,-0.335518895344546,0.136296606736119,False
GSTO1,-0.612323663310955,0.136296606736119,False
USP9Y,-0.715027909458994,0.136514939070383,False
IGHV3-9,1.11529824219751,0.136531824574995,False
GTF2B,0.398565233477029,0.136595166809244,False
APOC1,1.61327508813342,0.136595166809244,False
GBF1,-0.263433098431571,0.136728064029127,False
CLEC3B,1.61279209675707,0.136728064029127,False
NUP85,0.202907653263905,0.137047297732065,False
DAPK3,0.306587841558641,0.137047297732065,False
BCKDK,-0.321141680788253,0.137047297732065,False
EIF2B2,0.19825471808972,0.137047297732065,False
DOP1A,-0.37144569786337,0.137047297732065,False
P4HA1,0.347059169485194,0.137168320770117,False
ECH1,-0.323332535335375,0.13762293099512,False
GPM6A,-0.515995128777702,0.137859919551711,False
PDS5A,0.440112781170517,0.138067743689333,False
CISD1,-0.477490023558095,0.138232302320173,False
ERAP1,0.834403237093602,0.138847812393869,False
PDS5B,0.421798114229135,0.139006557378899,False
DGKE,-0.335779069616291,0.139133515351409,False
LYSMD1,-0.408992416064652,0.139133515351409,False
TBCD,-0.2577227937503,0.139133515351409,False
ACO2,-0.289829941409838,0.139219112476502,False
ENO3,0.83862409714109,0.139290189109157,False
EHD3,0.302973667309868,0.139361954400356,False
SLPI,1.3184331691743,0.139361954400356,False
MALSU1,-0.244157217079807,0.139361954400356,False
HMOX1,0.400612385217515,0.139361954400356,False
SLC25A53,-0.278605800541386,0.139361954400356,False
MRC1,0.834414594151836,0.13943302266941,False
TBRG4,-0.378888745765644,0.139441184226007,False
RAB8B,0.233609158595636,0.139536403533928,False
SEMA4D,-0.420521821999291,0.139536403533928,False
SCAMP4,-0.277681543056334,0.139560404652562,False
PLA2G4A,0.413593955945517,0.139560404652562,False
HLA-DRB5,0.857473937185879,0.139822076501939,False
AHSA1,0.300189172675248,0.14059578950661,False
MFN1,-0.221464926951086,0.140707776395721,False
MDH1,0.314886816807892,0.140707776395721,False
TIMM9,-0.52486094298781,0.140707776395721,False
VKORC1,-0.551501454382661,0.140707776395721,False
CNNM3,-0.246062742644595,0.140707776395721,False
GYPC,0.535765534099101,0.141081390692205,False
DCUN1D1,0.170504786667415,0.141081390692205,False
APOA1,2.24980974775895,0.141081390692205,False
CEMIP2,0.700123126956891,0.141081390692205,False
MTRES1,-0.311370829262346,0.141081390692205,False
STK10,0.826867019938259,0.141081390692205,False
PTMS,0.818820032337342,0.141091939352214,False
BAX,0.270391626484129,0.141319426279618,False
GSDMD,0.548859200815661,0.141643062810388,False
FOLR2,0.775954577886479,0.141714568699787,False
ATG16L1,0.20804083623775,0.141714568699787,False
USP48,-0.195853700697853,0.141714568699787,False
CSNK2B,-0.203164781901577,0.142224973686643,False
TTLL1,-0.327202215559258,0.142285396174475,False
KRT18,0.732855203264807,0.142373155468746,False
PICALM,0.167320367266434,0.142878227748917,False
SGIP1,-0.55142921984487,0.14326991630912,False
BPI,1.43868111321024,0.143720417234885,False
DPT,1.84466936271665,0.143984092016324,False
SCAP,-0.263921403181253,0.144058090227936,False
SARAF,-0.345719128192908,0.144058090227936,False
AKR1C2,0.725047505131765,0.144058090227936,False
TUBB4A,0.390343327127521,0.144058090227936,False
ACOT7,0.382531964670539,0.14428093823379,False
IRF9,-0.287921266000814,0.14428093823379,False
LYNX1,-0.794577837309443,0.14428093823379,False
SUMO3,0.225518272803992,0.144577600090903,False
CCNK,0.19697926574036,0.145056412112687,False
DDX6,-0.192015373845409,0.145238960318781,False
RBM14,0.513458906186012,0.145614711144299,False
MRPL2,-0.32005781077738,0.146278923081818,False
SEPTIN5,-0.56274653822358,0.146472478827591,False
ABCF1,0.206429714094064,0.146731836036336,False
HNRNPM,0.424657851320079,0.146731836036336,False
EPHB3,-0.261835375948918,0.146811874430129,False
UBR3,-0.260109558722677,0.146811874430129,False
IGLV9-49,1.04000911172791,0.146811874430129,False
BNIP1,0.203103331744947,0.146838231607498,False
NME2,0.216005518940168,0.14693355316557,False
CSNK1A1,0.169109655655966,0.14693355316557,False
FGL2,2.04919469828435,0.147418153523587,False
CBARP,-0.713171357358272,0.147655842119224,False
UBR5,-0.159465428851611,0.147655842119224,False
TUBGCP3,-0.201712249347137,0.147770742429843,False
PMPCB,-0.241794995600824,0.147770742429843,False
LAMB1,1.84344941459657,0.147770742429843,False
LIMA1,0.619929209400301,0.147770742429843,False
ABCD3,-0.238869035997206,0.147770742429843,False
CKM,2.2659301634653,0.147770742429843,False
SMPD3,-0.42447602256492,0.148017348591209,False
HNRNPA2B1,0.390036043776252,0.148017348591209,False
SERPIND1,1.73921239192998,0.148017348591209,False
CDKN1B,0.36413182856993,0.148017348591209,False
SNW1,0.520516580125488,0.148017348591209,False
GFM1,-0.357533513547924,0.148166081384511,False
TMEM186,-0.271010792764135,0.148166081384511,False
SLC9A6,-0.544431410679683,0.149112942038477,False
PTGDS,0.82129177801265,0.149112942038477,False
SCYL2,0.197432605142867,0.149165695441663,False
ZBTB8OS,0.280992393968595,0.149559345344922,False
MSRA,0.297391349272033,0.149964144495813,False
SYMPK,0.197453882117849,0.150202465040392,False
PPIL3,0.634696619378275,0.150202465040392,False
FBXO41,-0.563723005591264,0.150261463763176,False
NFKBIE,-0.310353475572476,0.150317727362948,False
TMPO,0.778463955467522,0.150454642981173,False
PDIA6,0.284854499568658,0.150454642981173,False
PRTFDC1,-0.614880753018102,0.150454642981173,False
MRPS23,-0.242848320177964,0.150454642981173,False
HARS2,-0.267251595374805,0.150454642981173,False
PSMB9,0.261858419419613,0.150454642981173,False
BCKDHB,-0.417064574564245,0.150454642981173,False
HNRNPUL2,0.302848299936148,0.150454642981173,False
NUDC,0.231589590773043,0.150454642981173,False
ABHD17C,-0.302459690929878,0.150454642981173,False
MLIP,1.44401258926595,0.150454642981173,False
HHATL,0.830665942551281,0.150505233466568,False
HSPA2,0.303064418599865,0.150505233466568,False
TRAPPC4,-0.192093569797745,0.150505233466568,False
TMEM14C,-0.447784206542464,0.150728563540498,False
HMGB1,0.454474897709353,0.151209731787155,False
IGLL5,1.44079516046331,0.151423910676245,False
MPST,0.269803972175851,0.151423910676245,False
RAD21,0.367708543563991,0.151602635741239,False
ALPL,0.876284005479336,0.151602635741239,False
LRRC8A,-0.30541313831738,0.151602635741239,False
NOS1AP,-0.330933783472119,0.151602635741239,False
AGPAT4,0.540257771039744,0.151602635741239,False
EEF1D,0.17540068770324,0.151602635741239,False
FN1,1.84447797149415,0.151604801854853,False
SSBP1,-0.219088192441179,0.151604801854853,False
CAMK1,0.427460650149632,0.151604801854853,False
CNOT4,-0.250004903987277,0.151604801854853,False
RBM25,0.345595086720854,0.151930841589217,False
DNAAF9,-0.322957618256734,0.152868367220287,False
THBS2,0.317732329905541,0.152927144725482,False
ARHGAP9,0.347467210345625,0.152927144725482,False
LHFPL2,0.505759906030752,0.152927144725482,False
WARS2,-0.341420779047152,0.152927144725482,False
CPE,-0.580797534180023,0.152927144725482,False
LUZP1,0.476133255769783,0.152927144725482,False
SMC2,0.608871916291699,0.152927144725482,False
AS3MT,0.390654277133502,0.152927144725482,False
ME2,-0.320386625884904,0.152927144725482,False
MRPS16,-0.289637266613994,0.153135761050344,False
HBQ1,0.715810145016304,0.153368575868822,False
TANGO2,0.260600661521016,0.153922369862866,False
FCGR3A,0.304834205067878,0.153922369862866,False
UPF3B,0.43823848595938,0.153989060204492,False
SYT3,-0.472952872415468,0.154215383032099,False
TCEA1,0.372712540240399,0.15429171664205,False
PCSK1,-0.748105492172161,0.154581275136179,False
DKC1,0.309865908112897,0.154581275136179,False
RSU1,0.490684948590335,0.154581275136179,False
TTC9,0.316073743269135,0.154581275136179,False
WDR44,0.236606820141649,0.154581275136179,False
UBE3B,-0.188294480347189,0.154581275136179,False
FAM107B,0.917556852886067,0.154581275136179,False
SNRPA,0.344017817196001,0.154581275136179,False
HSPA12A,0.344023509313475,0.154889026499615,False
ILF2,0.197943892052759,0.154932253546904,False
TGFBI,1.98254861957174,0.154932253546904,False
APLNR,-0.652956788040632,0.154932253546904,False
AUH,-0.422209346077993,0.154932253546904,False
MOGS,0.252443726286314,0.155079311210503,False
RPL36AL,-0.197607314484257,0.155167159271518,False
SRSF10,0.388549925724421,0.155594598330042,False
PVALB,0.810591073249672,0.155594598330042,False
ACIN1,0.43667540105325,0.156911272227817,False
ARMC6,-0.26469911663404,0.157012374183441,False
DTX3L,0.362353883464647,0.157012374183441,False
MRPS22,-0.279271004320751,0.157012374183441,False
CHID1,0.216337985919855,0.157057033624753,False
GBP2,0.842187408863211,0.157540284901421,False
PTPN6,0.624276427663368,0.157540284901421,False
MGST1,-0.633932209848391,0.157574640533849,False
EPM2AIP1,-0.232030774416058,0.157805830191669,False
FZD7,-0.308820291840598,0.158514714270552,False
CASKIN1,-0.48837842087187,0.158843150470456,False
COQ6,-0.313042502847337,0.159080327754196,False
PTPRT,-0.490620266446598,0.159153111484235,False
AP3M2,-0.349972267844475,0.159249599798515,False
KPNA3,0.194903653900896,0.159545081692305,False
GNB2,-0.470212444239607,0.159545081692305,False
HEXD,0.37095338319128,0.159545081692305,False
GASK1B,-0.247989533805956,0.159545081692305,False
SARM1,-0.450320684057072,0.159545081692305,False
DHX38,0.457946772420382,0.160304202485857,False
DEGS1,0.313319008251097,0.160304202485857,False
FCHSD1,0.630639382651835,0.160598668845326,False
TOMM40L,-0.366121327193882,0.160665611673935,False
GNA12,-0.285862626729577,0.160665611673935,False
ASH2L,0.325324716711052,0.160665611673935,False
MICOS10,-0.422707258222732,0.160750867139941,False
MIA2,0.221708024585277,0.16084575706803,False
THYN1,0.432560320426333,0.161649551618281,False
PPP1R21,0.330295588919268,0.161929189021543,False
RAB3C,-0.731043382677516,0.162456459849002,False
UBLCP1,-0.266695142474294,0.162486261812294,False
TRAF3,-0.595819041405337,0.162899409914163,False
LINGO1,-0.478543673102645,0.162899409914163,False
ACAP3,-0.217144660805587,0.162899409914163,False
UBAP1,0.262661975123234,0.162899409914163,False
FGD3,0.457932471816713,0.162899409914163,False
SLC30A9,-0.271175231399686,0.162899409914163,False
PLOD1,0.316493302170371,0.163014103571756,False
TXNDC5,0.540891999533777,0.163045822628335,False
VPS4A,0.202200962448281,0.163045822628335,False
UBE2I,0.295176250747375,0.163078797393886,False
SKIC3,0.229885881886656,0.16325651421158,False
MRPL44,-0.293391493064648,0.163442395576287,False
DAP3,-0.284516723706073,0.163645748206696,False
ARIH2,0.21141343810766,0.163645748206696,False
CIRBP,-0.440782858505635,0.163645748206696,False
GTPBP4,0.225045464213561,0.163653726581652,False
SNRPB2,0.31035991184296,0.164279302345756,False
DLAT,-0.402846875087874,0.164279302345756,False
SCRN2,0.410632484305157,0.164329198193454,False
NAA25,0.261998503401984,0.164329198193454,False
METTL2B,-0.223951768109766,0.164329198193454,False
FMC1,-0.25735506183151,0.164329198193454,False
PEX5,-0.221064998403145,0.164821854324716,False
BORCS6,0.243762258530988,0.164821854324716,False
RAC3,-0.307213627096652,0.164821854324716,False
GLRA2,-0.700252927789555,0.164821854324716,False
GRM7,-0.642121889818517,0.164821854324716,False
TANC2,-0.268943602014264,0.165133901778288,False
GOLM1,-0.337497038569095,0.165133901778288,False
IGFBP5,0.738534485910299,0.165266049121453,False
FBXO6,-0.263749631566281,0.165517942738932,False
VDAC2,-0.316910034878251,0.166793787761308,False
CAND2,0.290614949601052,0.166900314275457,False
PDHB,-0.326127426672342,0.167489417015174,False
CD5L,1.13894697700355,0.168728279279519,False
USP10,-0.161891792158873,0.168728279279519,False
HBS1L,0.307045756597732,0.168728279279519,False
COL16A1,1.96684524674966,0.169033753200634,False
FTH1,0.403674125127852,0.169033753200634,False
AJM1,-0.424197702174125,0.169532206568781,False
SLC8A1,-0.449858283588428,0.169532206568781,False
KHSRP,0.33273556577427,0.169662468858297,False
PPIC,0.231178449127041,0.169713104531765,False
TAPBP,0.51087281665545,0.169842295103472,False
EIF5A,0.196848713970175,0.17003838237276,False
OMD,1.85692063415348,0.17003838237276,False
LILRB1,0.407295653712072,0.17031480986595,False
ZER1,-0.257836247748271,0.170722493708259,False
CDC73,0.247409745444262,0.171610960828091,False
AIF1L,0.594327138637867,0.172159574629038,False
RAB27A,0.5899710005033449,0.172159574629038,False
CHCHD3,-0.326782286748523,0.172399573555688,False
IGHG4,1.48333930956028,0.172548017690698,False
LANCL2,-0.344530385965273,0.172582568474236,False
SYNGR1,-0.586093687784045,0.172582568474236,False
GLS,-0.520424651554519,0.172582568474236,False
GPR37,-0.47439593625014,0.172795446453302,False
NCALD,-0.31697492600191,0.17342336987337,False
TMEM126A,-0.314883537626573,0.173455909603184,False
SMC1A,0.360932166817383,0.173613698214063,False
CBR1,0.683977327975816,0.173613698214063,False
IGLV1-47,0.419667660039528,0.174056526952562,False
COMP,1.93319340021002,0.174155153269933,False
MAMDC2,1.33323145944813,0.174185127589381,False
PLPP6,-0.35397918651942,0.174255304761694,False
MECP2,0.450531734563677,0.174255304761694,False
MTMR1,-0.237681658409718,0.174255304761694,False
EIF2S3,0.170861489817431,0.174255304761694,False
SMAP,0.593615652273684,0.174255304761694,False
DDI2,0.620119599569664,0.174299588077938,False
TNFAIP2,0.251420325863554,0.174767629080161,False
MAP1B,0.36737391222022,0.175044118701348,False
MYO1E,0.481883892827307,0.175044118701348,False
YARS1,0.24712713385602,0.175429656423046,False
ZFYVE21,-0.583220542023465,0.175429656423046,False
CYP2S1,0.279588478865483,0.175429656423046,False
PELI1,-0.20567643616986,0.177175204907816,False
MACF1,-0.266297593975739,0.177175204907816,False
GATC,-0.24018983479109,0.177175204907816,False
WNK2,-0.325672388937774,0.177175204907816,False
SIRT5,-0.406705223633795,0.177647346729657,False
TUBGCP4,-0.188916088022928,0.178132352460559,False
GFER,-0.238504623362787,0.178132352460559,False
PIEZO1,-0.278538853795138,0.178132352460559,False
GPD2,-0.394983141896535,0.178132352460559,False
DOCK3,-0.284777248411402,0.178138914926852,False
PPFIA2,-0.365012564298752,0.178437013012722,False
PEA15,0.495076362148014,0.179157948855756,False
FARS2,-0.213474122460323,0.179662226665097,False
CHORDC1,0.334638108476295,0.179717738086334,False
MCF2L,-0.301180663854474,0.179717738086334,False
CBX1,0.361070831827307,0.180109322933022,False
ARCN1,0.179712876993268,0.180231992567021,False
NLGN4X,-0.376519498424945,0.180231992567021,False
NAV1,-0.313259673028339,0.180548668939763,False
BSN,-0.901040204976745,0.180548668939763,False
DPH1,-0.253479278662485,0.180548668939763,False
IGLON5,-0.605224214691911,0.180548668939763,False
SLC7A14,-0.629135899100035,0.180548668939763,False
ACAT1,-0.286845395356158,0.180896581310749,False
TRMT11,-0.290163022142076,0.181338029251319,False
MSI1,-0.324288674208354,0.181414945127041,False
MYL6B,0.280122621915243,0.181523827461848,False
SLC6A5,-0.863025308288349,0.18177385388964,False
HECTD3,0.213743208776618,0.182377439789339,False
TNS1,0.498566516469884,0.182377439789339,False
TENM2,-0.358001132499062,0.182550119239802,False
IKBKG,0.270502345006882,0.183206614345492,False
NRBP2,0.262015518014202,0.183206614345492,False
KCNN3,-0.320503653697529,0.183206614345492,False
THRA,-0.269626380060524,0.183206614345492,False
PDAP1,0.243212319683424,0.183485452691844,False
SOD3,1.50497487301514,0.183596020681056,False
BNIP2,-0.331438730526467,0.183596020681056,False
PHYHIPL,-0.345331541717222,0.184332957206013,False
PEX2,-0.227215899341182,0.184332957206013,False
CBX3,0.329274826818867,0.18492344710928,False
EIF2S2,0.19323192087581,0.185109801788803,False
PRRT3,-0.4891005970113,0.185119255499802,False
DDX19A,0.230046767080546,0.185119255499802,False
EPB41L5,-0.373629351911314,0.185119255499802,False
DRG2,0.198503698055994,0.185119255499802,False
AGO2,0.509337369763378,0.185119255499802,False
MTMR9,-0.227003319915196,0.185119255499802,False
NCAM2,-0.387676805099572,0.185119255499802,False
FOXO1,0.370652354172864,0.185119255499802,False
PPM1K,-0.42597350963458,0.185131036016691,False
COX7A2L,-0.530551871435216,0.185131036016691,False
CCDC6,0.298765753962284,0.185572070846808,False
FCN3,0.68438394225997,0.185697388870257,False
AK2,0.325502798647126,0.185697388870257,False
STX4,0.277968275340456,0.185697388870257,False
SLC2A1,0.913102243710144,0.185929306748247,False
ZFR,0.302040698979367,0.186091813907469,False
ACOX1,-0.293065944126285,0.186091813907469,False
MSMO1,-0.35612878615152,0.186091813907469,False
KCTD7,0.405516755174855,0.186138324851635,False
ELAVL1,0.298567619902075,0.186156880629257,False
GPX3,1.57816152329276,0.186156880629257,False
COL2A1,0.897773194873255,0.186156880629257,False
NRXN3,-0.465266087049764,0.186435982701571,False
POLR2M,0.290451373381049,0.186549317510432,False
RIC8B,-0.206445687951248,0.187177756211157,False
PCOLCE,1.80643674794986,0.187860366824799,False
ALG12,0.218379517125962,0.187988465892552,False
MRPL28,-0.501426780856089,0.187988465892552,False
SEC61A2,-0.514604085390054,0.187991498157318,False
PGRMC1,0.400643715732047,0.188262625273155,False
ALDH4A1,-0.54795630583974,0.188262625273155,False
U2SURP,0.250143232132924,0.188476802372216,False
WASHC2A,0.250421756567693,0.188476802372216,False
ATAD1,-0.287701484736425,0.188633347648295,False
RGCC,0.869415782095578,0.188633347648295,False
SREK1,0.155737687797052,0.189164254979048,False
APC,-0.231241147986832,0.189164254979048,False
GDAP2,-0.229493649675129,0.189330564339858,False
DPY19L3,-0.326398630044555,0.189429462946572,False
PLXNA1,-0.283354123660288,0.189591397643698,False
RTKN,0.544791680537772,0.189591397643698,False
NTRK3,-0.271631580742439,0.19018706709624,False
CERS2,0.341487322121357,0.190484607686703,False
MICU3,-0.395503326158122,0.190639879185865,False
TIMM17B,-0.22563659544574,0.190672398260595,False
MFGE8,1.51045417031458,0.190773598442101,False
PIP4K2C,0.213947675788001,0.19098561231066,False
TM2D3,-0.143302952235486,0.191116520333072,False
ERI3,-0.298405145885852,0.191204076693213,False
SARNP,0.500920259632259,0.191249026020539,False
PTPRG,-0.325340974422353,0.191249026020539,False
SF1,0.413996408955871,0.191302997842024,False
PREB,0.179055575604146,0.191302997842024,False
JAK2,-0.2402758720123,0.191302997842024,False
ADSL,0.311913506475769,0.191525385523375,False
PHAX,0.232763638902615,0.191525385523375,False
COX20,-0.315930760312387,0.191525385523375,False
DDX39B,0.188230276561894,0.191525385523375,False
PLCD1,-0.406650995582732,0.191525385523375,False
ENG,0.530773603746638,0.191525385523375,False
FMNL1,0.268499382102052,0.191525385523375,False
MLF1,-0.309218280019661,0.191525385523375,False
TMEM178B,-0.344665858300433,0.191525385523375,False
SPAG7,0.1930632012411,0.191525385523375,False
KIF3B,0.203695246135316,0.191564468091713,False
GART,-0.28373167132629,0.191605244209798,False
ACTR3B,-0.368036535501033,0.191605244209798,False
EPS8L2,-0.257660129191033,0.191656430952272,False
ARHGAP21,-0.262295390894996,0.191736834712138,False
RFC4,0.206087093549393,0.191802577678893,False
SUPT5H,0.24038825127003,0.191802577678893,False
TOP1,0.29555245452106,0.191950794193118,False
CS,-0.363385302474647,0.192072618523874,False
ACADS,-0.476444870251758,0.192448069667602,False
TMEM94,-0.309061079535545,0.193213670119059,False
FXN,-0.313086746553724,0.193315195695611,False
MTX2,-0.289757389871678,0.193315195695611,False
S100B,0.451963901652885,0.193315195695611,False
GIGYF2,0.205088066330527,0.193350364120979,False
RAB35,-0.215875546150174,0.193520885589086,False
TMEM135,-0.352666223298442,0.193725544159094,False
ACBD7,-0.739645023961465,0.193730396622667,False
KCNAB1,-0.258717335273086,0.193730396622667,False
MTREX,0.221692984674918,0.193730396622667,False
OGDHL,-0.564356740921241,0.193730396622667,False
RNF40,0.220268996060215,0.193730396622667,False
SAMD9L,-0.390819126146245,0.193909411295145,False
CTU2,0.284706224705932,0.193920362937254,False
LMO7,0.91995737008591,0.193920362937254,False
NUP98,0.258471654634874,0.194254853595141,False
GLRX3,0.560732010005003,0.194307061006766,False
LAMA1,-0.386900129160333,0.194307061006766,False
ANTXR2,0.302691496659672,0.194307061006766,False
FH,-0.29633989141858,0.194355746201923,False
KIFBP,-0.272685719559373,0.194663457604116,False
SCAF11,0.331220707633518,0.194663457604116,False
NAT8L,-0.329313468875395,0.194663457604116,False
SAR1B,0.270887613947464,0.194663457604116,False
SMU1,0.254245650454129,0.194663457604116,False
RIPK1,0.304957545773054,0.194663457604116,False
NFIC,0.343253511324272,0.195145040803736,False
RCAN1,-0.291272699864393,0.195145040803736,False
CNNM2,-0.270840743738358,0.195145040803736,False
SCARA3,-0.681515151086447,0.195181837249882,False
STT3A,0.344289199081741,0.195181837249882,False
SLC25A42,-0.191259062373512,0.195566162507666,False
PITPNM2,-0.310030103845959,0.195844882453872,False
FBXO4,-0.220727353048135,0.195941223810844,False
DNAJA3,-0.23653797409192,0.196067990787892,False
KNDC1,-0.45451487495683,0.196067990787892,False
PHPT1,-0.262485285172161,0.196067990787892,False
SHMT2,-0.241467754874961,0.196067990787892,False
CNNM1,-0.43528373383088,0.196300615295813,False
DHX29,0.217678587810424,0.196300615295813,False
COX6B1,-0.64815187232691,0.196357551157654,False
VPS53,-0.20787375705825,0.196396159700779,False
DLG4,-0.701670027126735,0.196396159700779,False
CDK17,-0.275338710021837,0.196396159700779,False
FNBP1,0.243588295405237,0.196440682234517,False
MMAA,0.355352971684582,0.196736841215695,False
UBA1,0.169618610289994,0.196736841215695,False
NAA35,-0.189371767159203,0.196736841215695,False
ATP2A3,0.611577304815837,0.196764107198205,False
PCSK6,-0.440880983570169,0.196863504319579,False
MTMR7,-0.328836296916659,0.196863504319579,False
ADAM10,0.451390168198946,0.196938531755754,False
HBZ,1.74604462951016,0.196938531755754,False
CPT2,-0.44145277720623,0.196938531755754,False
SIN3A,0.376807934919952,0.196938531755754,False
AIMP1,0.202346866277841,0.196938531755754,False
FRMD8,0.529519053547418,0.196938531755754,False
HNRNPH3,0.351139431336021,0.196938531755754,False
NTPCR,-0.97190798608396,0.196938531755754,False
FBXL16,-0.381656557967297,0.196938531755754,False
DDX39A,0.361789413075141,0.196938531755754,False
SFN,0.927569860370836,0.196938531755754,False
PPFIBP1,0.670099956174171,0.196938531755754,False
UNC119B,-0.23709142698358,0.196938531755754,False
TSPAN15,0.515355566942082,0.196938531755754,False
SLC7A5,-0.244684930118517,0.196938531755754,False
HSPG2,1.33240691723747,0.196938531755754,False
DMTN,0.467031568191345,0.196938531755754,False
COA6,-0.406330630174013,0.196938531755754,False
UNC13A,-0.589461822001335,0.196938531755754,False
ARSF,-0.393676586921968,0.197301611728009,False
EPHX1,0.378538230314293,0.197301611728009,False
RCC1L,-0.241838757926898,0.197567146128944,False
PRORP,-0.404533067161851,0.19759652010281,False
AMFR,-0.204273551159496,0.19775257789502,False
EIF4E3,0.215203466522949,0.198340043705288,False
MRPS14,-0.260761706255586,0.198729878356195,False
MICOS13,-0.297369729742967,0.198749834673905,False
WDR74,0.165042564243229,0.198829608399316,False
COQ8A,-0.272056200176367,0.199179800434954,False
MT3,0.659302638196502,0.199402409857028,False
ADCY8,-0.536146633446755,0.19963767187638,False
SDS,-0.277333447819545,0.199975892145085,False
IMPDH1,0.334393780884146,0.199975892145085,False
YME1L1,-0.365867508183936,0.200379109540263,False
WDR75,0.366378097668385,0.200379109540263,False
STX18,0.177714090705891,0.200579447692821,False
CDKN2C,0.366657874695052,0.200579447692821,False
FABP3,0.396543309040849,0.20073470312166,False
SEC16A,-0.300363631522516,0.200925050133693,False
CRKL,0.169775785303081,0.20092880141005,False
RAB23,-0.303855533174236,0.20092880141005,False
CPOX,-0.395056888612034,0.201360570683973,False
PNPO,0.672535715570165,0.201360570683973,False
LIN7C,0.262291770853622,0.201360570683973,False
IDH3A,-0.475044404510539,0.201366146930573,False
SLC25A14,-0.390736685614336,0.201366146930573,False
SRSF2,0.408197576644641,0.201366146930573,False
PLS1,0.303395641959315,0.201366146930573,False
GABBR2,-0.787706184054379,0.201533120793831,False
VPS13A,-0.183543133630414,0.201533120793831,False
RCN2,-0.25355030466152,0.201533120793831,False
KDM1A,0.219328338295104,0.201674035273133,False
MYO1D,0.644752615820169,0.202132734540036,False
CYB5A,0.484273397515217,0.202137976910052,False
ORAI1,0.261494799734712,0.202148869262303,False
SLC7A11,-0.4175796909243,0.20235111545693,False
TACC1,0.176659257456615,0.202693989002941,False
RUFY3,0.324372997160316,0.203079285115252,False
PTPN5,-0.474179448866919,0.203079285115252,False
HYKK,-0.268289905326527,0.203131182206963,False
TRADD,0.319232591940561,0.203131182206963,False
TMEM120A,-0.254889051275153,0.203131182206963,False
NAGK,0.259214981191333,0.203131182206963,False
UBE2L3,0.268124935327323,0.203131182206963,False
SAMHD1,0.82658701056485,0.203131182206963,False
DERA,0.430093327793392,0.203131182206963,False
RAPGEF4,-0.482578166982346,0.203131182206963,False
SNTA1,-0.346245537468439,0.203131182206963,False
BORCS5,0.306418797076118,0.203131182206963,False
