"Protein_ID","Gene_Symbol","logFC","P.Value","adj.P.Val","significant","condition","comparison"
"Q13823","GNL2",0.557,0.00640526686977443,0.821,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P52294;O15131","KPNA1",-0.655,0.00635265432352405,0.821,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P05976;P08590","MYL1",1.45,0.00647811741400823,0.822,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P48634","PRRC2A",-2.76,0.00648772800731164,0.822,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NP64","ZCCHC17",0.746,0.00654648044134075,0.822,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9P013","CWC15",1.46,0.00668707719398994,0.823,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q96SB4","SRPK1",1.31,0.00669014295559367,0.823,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14697","GANAB",-0.977,0.00680284223508736,0.824,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62195;Q8NB90","PSMC5",1.4,0.00674383466399027,0.824,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O00479","HMGN4",-1.28,0.00685546682488239,0.825,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"A1L0T0","ILVBL",0.554,0.00707147439365893,0.826,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NPA8","ENY2",1.39,0.00710032307839897,0.827,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62269","RPS18",-0.548,0.00717104502367817,0.827,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P53999","SUB1",-0.653,0.00737752950950952,0.828,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q12873","CHD3",-0.813,0.00741574231655161,0.829,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62910","RPL32",0.886,0.00744557796644932,0.829,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P07910;O60812;B2RXH8;P0DMR1;B7ZW38","HNRNPC",-0.88,0.00777974372604845,0.831,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9ULV0","MYO5B",-1.25,0.00788079587157592,0.832,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P28370","SMARCA1",-0.477,0.00800027452260862,0.832,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q6PD62","CTR9",-1.33,0.00807243185480499,0.833,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13557;Q9UQM7","CAMK2D",-0.823,0.00834071181039418,0.834,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9BVP2","GNL3",0.559,0.00825774212721082,0.834,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P68431;Q71DI3;Q16695","HIST1H3A",-0.653,0.00827688167463324,0.834,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P78362;Q9UPE1","SRPK2",0.46,0.00836922632851913,0.835,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13885;A6NNZ2","TUBB2A",2.24,0.00845474769594065,0.835,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q96E39","RBMXL1",-0.734,0.00887103626164335,0.837,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P05089","ARG1",-0.811,0.00892341883823964,0.838,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UGU5","HMGXB4",-1.65,0.00906680958793127,0.838,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q499Z4;Q99612;Q9BSK1;P52747;O94892;Q9NX65;Q8WXB4","ZNF672",-0.582,0.00932228179451268,0.84,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P61962","DCAF7",0.543,0.00966464844048241,0.841,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7Z406","MYH14",-1.14,0.00965591777188666,0.841,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62491;Q15907","RAB11A",-1.07,0.00992800496882438,0.842,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14669","TRIP12",-0.728,0.00988575549652574,0.842,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O95394","PGM3",0.729,0.0102277580966287,0.844,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P41091;Q2VIR3","EIF2S3",-0.649,0.0104838929585799,0.845,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9BVA1","TUBB2B",0.699,0.0107210023569436,0.846,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UIG0","BAZ1B",-0.894,0.0110694064058108,0.847,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y3F4","STRAP",1.3,0.0110374226653729,0.847,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q15233;Q6Y7W6","NONO",-1.05,0.011720485166281,0.85,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9ULI0","ATAD2B",-1.36,0.0123808376022549,0.852,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7L2E3","DHX30",0.438,0.0124531117604849,0.852,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P47813","EIF1AX",-1.44,0.0124496592049154,0.852,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8NDF8","PAPD5",1.41,0.0125576062071525,0.852,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62899","RPL31",-0.548,0.0124108934750976,0.852,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7Z6Z7","HUWE1",0.546,0.0126773931824343,0.853,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9ULV4;Q6QEF8","CORO1C",1.02,0.0134274840150424,0.855,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O15371","EIF3D",-0.444,0.0134576977012348,0.855,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9H307","PNN",0.46,0.0134827298112611,0.855,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9BQ04","RBM4B",1.03,0.0134055757893628,0.855,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P27694","RPA1",0.618,0.013335334518324,0.855,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14318","FKBP8",0.699,0.0136722674917843,0.856,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q12906","ILF3",-0.415,0.0137904995320541,0.856,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P33993","MCM7",-0.757,0.0141364514226204,0.857,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P14649","MYL6B",1.04,0.0139315380721691,0.857,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P83881","RPL36A",0.573,0.014200762085901,0.857,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62304","SNRPE",-0.446,0.0139358134406951,0.857,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q5QJE6","DNTTIP2",-0.524,0.0145488182542084,0.858,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P46087","NOP2",-0.894,0.0144767985444527,0.858,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13185","CBX3",-0.826,0.0149407010470044,0.859,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P26583","HMGB2",-1.34,0.0147687585482901,0.859,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y383","LUC7L2",1.2,0.0148384542159796,0.859,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8N1G4","LRRC47",-0.548,0.0150697710639306,0.86,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UN86","G3BP2",0.751,0.0156770631042856,0.861,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P27448;Q9P0L2","MARK3",-1.21,0.0157113600833739,0.861,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P35658","NUP214",0.945,0.0155971321922631,0.861,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P36915","GNL1",-1.06,0.0161538355249731,0.862,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q02539","HIST1H1A",-1.58,0.0161117946930339,0.862,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NP66","HMG20A",0.817,0.0159444716842824,0.862,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8WUD4","CCDC12",1.36,0.0163277054851136,0.863,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P40967","PMEL",0.453,0.0162492246280374,0.863,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P08865","RPSA",-0.618,0.0164815032566777,0.863,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NYL9","TMOD3",1.05,0.0164822524985703,0.863,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P63313","TMSB10",-1.08,0.0165244376555346,0.863,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q03701","CEBPZ",0.487,0.016858997743324,0.864,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q07666;Q9H6N6","KHDRBS1",-0.464,0.01683876570862,0.864,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P23246","SFPQ",-0.979,0.0170234873529868,0.864,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y2W1","THRAP3",-0.467,0.0169587558635294,0.864,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62258","YWHAE",1.72,0.0170899510617335,0.864,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P09211","GSTP1",-1.03,0.0173178881844585,0.865,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q09028","RBBP4",-0.442,0.0174661282342561,0.865,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q96QD9","FYTTD1",0.654,0.0177896442868724,0.866,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q5JTH9","RRP12",-0.675,0.0176483041230963,0.866,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P04350","TUBB4A",0.639,0.0176460447884819,0.866,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q92614","MYO18A",0.841,0.0182567469671168,0.867,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P25398","RPS12",-0.718,0.018380669371177,0.867,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9H4L4","SENP3",-0.566,0.0182624089827063,0.867,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P51531","SMARCA2",-1.01,0.0185723743141411,0.867,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14004","CDK13",-0.576,0.0189570089406501,0.868,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q92841","DDX17",0.586,0.0190110751313892,0.868,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8NAV1","PRPF38A",0.577,0.0185872699095239,0.868,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P07437","TUBB",0.588,0.0194519311087052,0.869,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y6G9","DYNC1LI1",0.584,0.0197982133154146,0.87,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q96GA3","LTV1",-0.468,0.0197017986140281,0.87,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"A7MD48","SRRM4",0.543,0.0199841515016531,0.87,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8WWM7","ATXN2L",0.485,0.0206132386352055,0.871,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q15417;P51911","CNN3",-0.945,0.0217592316707496,0.873,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q92499","DDX1",0.469,0.0224416086288994,0.874,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q96JB3","HIC2",-1.36,0.0221263693413392,0.874,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9H7N4","SCAF1",-0.579,0.0222337024149641,0.874,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P35580","MYH10",0.973,0.0230873887727947,0.875,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P48426;P78356","PIP4K2A",1,0.0228739391309182,0.875,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q96A65","EXOC4",-0.709,0.023515750364658,0.876,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O00159","MYO1C",0.849,0.0234381485517307,0.876,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q06830","PRDX1",0.582,0.0236274805350618,0.876,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P49189","ALDH9A1",0.742,0.0244668807448835,0.877,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P52597","HNRNPF",0.417,0.0245377406532782,0.877,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P68363","TUBA1B",0.551,0.0243284541383361,0.877,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P59780","AP3S2",-0.637,0.0252822498528995,0.878,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P49591","SARS",-0.675,0.0253013331957847,0.878,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P60953;P17081;Q9H4E5","CDC42",-1.1,0.0261907368536928,0.879,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P55010","EIF5",-1.09,0.0260651777812876,0.879,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9BQG0","MYBBP1A",1.07,0.0264772870400728,0.879,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q15007","WTAP",0.828,0.0258983784589796,0.879,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y6A4","CFAP20",-1.34,0.0271177933779816,0.88,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UBC0;O60422;O95948","ONECUT1",0.548,0.0271380442807694,0.88,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62244","RPS15A",0.527,0.0266818918243792,0.88,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q08945","SSRP1",-0.664,0.0272552588065745,0.88,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y5B9","SUPT16H",-0.673,0.0265172661980636,0.88,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9BQ39","DDX50",0.39,0.0275873604243718,0.881,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q16637","SMN1",-0.55,0.0281170388803402,0.881,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9H2P0","ADNP",-1.78,0.0285427915812766,0.882,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P61604","HSPE1",-0.851,0.0282928665225735,0.882,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62979;P62987;P0CG47;P0CG48","RPS27A",0.398,0.0286196024708173,0.882,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q68D10","SPTY2D1",-0.82,0.0282944915937785,0.882,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7L014","DDX46",0.698,0.0299170181043587,0.883,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P82675","MRPS5",-0.73,0.0295137286034999,0.883,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"A6NNA2","SRRM3",0.782,0.0295760213004064,0.883,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UGU0","TCF20",-1.02,0.0309603788201626,0.884,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P07900;Q14568;Q58FG0;Q58FG1","HSP90AA1",-0.627,0.0320654675054713,0.885,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q5VTL8","PRPF38B",0.958,0.0321140422335478,0.885,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q96N64","PWWP2A",-0.729,0.031686032115755,0.885,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14498;Q86U06","RBM39",0.53,0.0319124031402228,0.885,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q02040","AKAP17A",0.589,0.0324869056110674,0.886,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q66PJ3","ARL6IP4",0.748,0.0326851245899189,0.886,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O75367","H2AFY",-0.578,0.0325286302533964,0.886,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P31943","HNRNPH1",0.372,0.0333090625216542,0.886,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q03252","LMNB2",0.876,0.0332238143120081,0.886,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P47914","RPL29",-0.639,0.0331052292590075,0.886,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q71U36;P0DPH8;P0DPH7;Q6PEY2","TUBA1A",0.537,0.0326722005576652,0.886,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q16531","DDB1",-0.993,0.0341660982655567,0.887,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14254","FLOT2",-0.719,0.034123318733791,0.887,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P52701","MSH6",-0.847,0.0343267419223904,0.887,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q12874","SF3A3",0.731,0.0344833802148312,0.887,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P13010","XRCC5",-0.667,0.0335174954076234,0.887,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q15020","SART3",-0.431,0.034852777394941,0.888,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O15260","SURF4",0.515,0.0354822345423606,0.888,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P46783;Q9NQ39","RPS10",-0.597,0.0365174268829029,0.889,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O00622","CYR61",1.18,0.0373076478472188,0.89,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62807","HIST1H2BC",-2.37,0.0381273527552792,0.89,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O75874","IDH1",-1.08,0.0370905423878501,0.89,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O00629","KPNA4",-0.65,0.0382161990568304,0.89,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P60866","RPS20",-0.46,0.0382006979605152,0.89,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O14979","HNRNPDL",0.511,0.038534832213217,0.891,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P60660","MYL6",0.989,0.0386561011717163,0.891,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q969G3","SMARCE1",0.832,0.038867797294439,0.891,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P50991","CCT4",-0.599,0.0410707628299019,0.892,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14974","KPNB1",-0.977,0.0406499724847687,0.892,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P19338","NCL",0.389,0.0409038114160834,0.892,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7Z417","NUFIP2",0.531,0.0397659481007293,0.892,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62081","RPS7",0.351,0.0410562163195477,0.892,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P12956","XRCC6",-0.627,0.0406628887496618,0.892,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P38646","HSPA9",0.46,0.0421850555519067,0.893,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O94880","PHF14",-0.622,0.0418515617833051,0.893,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62937;P0DN26;A0A0B4J2A2;A0A075B767;A0A075B759;Q9Y536;F5H284;P0DN37","PPIA",-0.589,0.0420397584419654,0.893,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q15428","SF3A2",0.732,0.0416025019951056,0.893,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8WXA9","SREK1",0.757,0.0424550021440108,0.893,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P84103","SRSF3",0.362,0.0420860236624194,0.893,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7L576","CYFIP1",-0.553,0.0436154510496111,0.894,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P63092;Q5JWF2;P38405","GNAS",0.928,0.0441286154946352,0.894,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P52272","HNRNPM",0.398,0.0432413968807904,0.894,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13330","MTA1",-0.411,0.0439411331149922,0.894,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"A8CG34","POM121C",-1.12,0.0434375155705174,0.894,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62140","PPP1CB",-0.41,0.0436582157185006,0.894,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O43242","PSMD3",0.735,0.0439534718764985,0.894,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q5UIP0","RIF1",-1.18,0.0434815167445599,0.894,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62280","RPS11",-0.354,0.0429106807519555,0.894,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9BRL6","SRSF8",0.86,0.0433798231319863,0.894,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O00468","AGRN",-0.564,0.0445483057000735,0.895,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O60841;Q9H2L5","EIF5B",-0.646,0.0450715914444912,0.895,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P46781","RPS9",0.414,0.0454181725817011,0.895,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O95218","ZRANB2",0.558,0.0444191075754483,0.895,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P35221;Q9UI47","CTNNA1",-1.34,0.047672082331022,0.896,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q16643","DBN1",0.879,0.0472005548759371,0.896,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"C9JLW8","FAM195B",0.921,0.0474046301861235,0.896,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P07737;CON__P02584","PFN1",-1.11,0.0471064471206476,0.896,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q86X10","RALGAPB",0.544,0.0473781541488606,0.896,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NYF8","BCLAF1",-0.308,0.0481420044783762,0.897,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P50990","CCT8",-1.19,0.0494049784126829,0.897,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9BXY0","MAK16",0.305,0.048648652615449,0.897,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8N5F7;Q5M9Q1","NKAP",0.704,0.0487614310352933,0.897,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8IWS0","PHF6",-0.844,0.0483093644512483,0.897,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P24928","POLR2A",-0.863,0.0483384473864934,0.897,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8WXF1","PSPC1",-0.589,0.0481154629722824,0.897,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UKM9","RALY",-0.339,0.0481914748782614,0.897,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q68CP9","ARID2",-0.517,0.051092272521674,0.898,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q92616","GCN1L1",0.637,0.0497831398441378,0.898,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P30876","POLR2B",-0.43,0.0510977409070296,0.898,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P05455","SSB",-0.489,0.0502283844346667,0.898,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q96MU7","YTHDC1",-0.571,0.0503668885947101,0.898,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q07021","C1QBP",-1.59,0.0528091117896794,0.899,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q00610;P53675","CLTC",-0.548,0.0523060414983189,0.899,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P52756","RBM5",0.447,0.0536282099596811,0.899,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q5VWQ0","RSBN1",0.348,0.0528078362422006,0.899,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y3I0","RTCB",0.439,0.0529666992375424,0.899,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O94964","SOGA1",0.614,0.053449230146809,0.899,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P68371","TUBB4B",0.476,0.0529311040966283,0.899,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P61964","WDR5",-1.86,0.0529166916505344,0.899,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13367","AP3B2",-0.409,0.0537432994411371,0.9,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P48643","CCT5",-0.549,0.0556234981515439,0.9,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P68400;Q8NEV1","CSNK2A1",-0.619,0.0550129594558698,0.9,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P17844","DDX5",0.451,0.0541747111221189,0.9,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P16402","HIST1H1D",-1.27,0.0547513571256756,0.9,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14739","LBR",-0.379,0.0556309902282218,0.9,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P30101","PDIA3",-0.388,0.0547201928638976,0.9,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q93045","STMN2",0.797,0.0553152131869694,0.9,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P19784","CSNK2A2",-0.608,0.056206544627218,0.901,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q92733","PRCC",0.945,0.0561334236809053,0.901,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13523","PRPF4B",0.512,0.0572022996789439,0.901,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13509","TUBB3",0.51,0.0565196557422651,0.901,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q86V81","ALYREF",-0.59,0.0589541856261406,0.902,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q99848","EBNA1BP2",0.397,0.0605353990870667,0.902,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q6DKI1","RPL7L1",0.419,0.0586521811039192,0.902,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P22314","UBA1",0.3,0.0599382756123902,0.902,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P20020;Q01814;Q16720","ATP2B1",-0.78,0.0609590041663239,0.903,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q10570","CPSF1",-0.392,0.0623097540433336,0.903,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62851","RPS25",-1.33,0.0606351161672414,0.903,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P39687;O95626;O43423","ANP32A",-0.525,0.0650745333786886,0.904,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O14497","ARID1A",0.384,0.0657870419630286,0.904,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O00299","CLIC1",-0.847,0.0641671637626928,0.904,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7Z3K3","POGZ",-0.358,0.0640129833986172,0.904,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q15459","SF3A1",0.549,0.0648564348677757,0.904,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14683","SMC1A",-0.379,0.0648698047485624,0.904,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P18583;Q8N1G2","SON",0.524,0.0652318676140035,0.904,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O95201","ZNF205",-0.305,0.0646068194471082,0.904,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9H8M2","BRD9",0.509,0.0676854040603362,0.905,FALSE,"RNase_CTRL","C9ALS_vs_Control"
