SYMBOL	ORIGINAL_ID
LOC401242;OTTHUMG00000148851;XXbac-BPG308K3.6	LOC401242;OTTHUMG00000148851;XXbac-BPG308K3.6
LOC401242;OTTHUMG00000149130;XXbac-BPG308K3.6	LOC401242;OTTHUMG00000149130;XXbac-BPG308K3.6
LOC401242;OTTHUMG00000004759;XXbac-BPG308K3.6	LOC401242;OTTHUMG00000004759;XXbac-BPG308K3.6
LOC100507261	LOC100507261
ATP7B	ATP7B
PROKR1	PROKR1
MOXD2P	MOXD2P
MIR548AN	MIR548AN
SLC14A1	SLC14A1
AC004869.2;OTTHUMG00000155475	AC004869.2;OTTHUMG00000155475
OTTHUMG00000015962;RP3-428L16.1	OTTHUMG00000015962;RP3-428L16.1
LOC399753	LOC399753
TMEM86B	TMEM86B
CSF3	CSF3
IKBKB	IKBKB
RHOXF1	RHOXF1
OTTHUMG00000162055;RP11-893F2.5	OTTHUMG00000162055;RP11-893F2.5
COX6B2;FAM71E2	COX6B2;FAM71E2
PAGE1	PAGE1
TAF10	TAF10
ARHGAP30	ARHGAP30
PNOC	PNOC
DDX25	DDX25
CTDSP1	CTDSP1
ABCC2	ABCC2
OR10W1	OR10W1
LINC00577	LINC00577
ZNF511	ZNF511
MINPP1	MINPP1
CTD-2331D11.4;OTTHUMG00000162579	CTD-2331D11.4;OTTHUMG00000162579
LOC100507459;OTTHUMG00000031624;RP5-1103G7.4	LOC100507459;OTTHUMG00000031624;RP5-1103G7.4
THSD7B	THSD7B
OTTHUMG00000159096;RP11-280H21.1	OTTHUMG00000159096;RP11-280H21.1
TMEM233	TMEM233
HTR7	HTR7
OTTHUMG00000157039;RP11-395B7.7	OTTHUMG00000157039;RP11-395B7.7
ALDH1A1	ALDH1A1
LCE6A	LCE6A
FBRSL1	FBRSL1
MTHFSD	MTHFSD
TPTEP1	TPTEP1
CD2BP2	CD2BP2
HOPX	HOPX
HLA-B	HLA-B
LINC00849;OTTHUMG00000018350;RP11-9E13.2	LINC00849;OTTHUMG00000018350;RP11-9E13.2
RPH3A	RPH3A
FLJ44313	FLJ44313
OTTHUMG00000015617;RP11-557H15.3	OTTHUMG00000015617;RP11-557H15.3
FLJ40448	FLJ40448
SH3PXD2A	SH3PXD2A
OR52E4	OR52E4
AP000697.6;OTTHUMG00000086642	AP000697.6;OTTHUMG00000086642
DBX2	DBX2
MCM2	MCM2
PLA2G12A	PLA2G12A
INSL3	INSL3
OR10H1	OR10H1
OTTHUMG00000163615;RP11-158A14.1	OTTHUMG00000163615;RP11-158A14.1
GLYCAM1	GLYCAM1
OTTHUMG00000041043;RP11-317P15.3	OTTHUMG00000041043;RP11-317P15.3
TCHHL1	TCHHL1
AC140481.8;OTTHUMG00000154047	AC140481.8;OTTHUMG00000154047
CNTD2	CNTD2
PRDM12	PRDM12
OTTHUMG00000159018;RP11-444P10.1	OTTHUMG00000159018;RP11-444P10.1
ELSPBP1	ELSPBP1
TOX	TOX
MGARP	MGARP
RNF7	RNF7
MEOX1	MEOX1
CTD-2134P3.1;OTTHUMG00000161934	CTD-2134P3.1;OTTHUMG00000161934
RNA5SP407	RNA5SP407
CTD-2031P19.3;FLJ31104;OTTHUMG00000162310	CTD-2031P19.3;FLJ31104;OTTHUMG00000162310
STK19	STK19
STK19	STK19
FLJ22447	FLJ22447
HSPB1	HSPB1
SLC7A14	SLC7A14
STRIP2	STRIP2
NMBR	NMBR
NELF;NSMF	NELF;NSMF
OTTHUMG00000007844;RP1-18D14.7	OTTHUMG00000007844;RP1-18D14.7
OTTHUMG00000160386;RP11-617D20.1	OTTHUMG00000160386;RP11-617D20.1
OTTHUMG00000015806;RP11-244K5.4	OTTHUMG00000015806;RP11-244K5.4
MIR758	MIR758
SLC25A48	SLC25A48
YLPM1	YLPM1
C20orf194	C20orf194
CWC25	CWC25
TRMT10B	TRMT10B
DYNC1LI1	DYNC1LI1
PPP1R3D	PPP1R3D
KIF25	KIF25
LOC441025;OTTHUMG00000161884;RP11-542G1.3	LOC441025;OTTHUMG00000161884;RP11-542G1.3
OTTHUMG00000010753;RP4-714D9.2	OTTHUMG00000010753;RP4-714D9.2
OTTHUMG00000160896;RP11-789C1.2	OTTHUMG00000160896;RP11-789C1.2
NCLN	NCLN
CTD-2587M2.1;OTTHUMG00000162848	CTD-2587M2.1;OTTHUMG00000162848
ARHGEF1	ARHGEF1
NAP1L5	NAP1L5
C8orf17	C8orf17
WFDC6	WFDC6
FAM217B	FAM217B
TADA2B	TADA2B
AC090627.1;OTTHUMG00000132087	AC090627.1;OTTHUMG00000132087
OTTHUMG00000014935;RP1-240B8.3	OTTHUMG00000014935;RP1-240B8.3
SLITRK3	SLITRK3
HMGN1P38	HMGN1P38
CTD-2666L21.1;OTTHUMG00000156425	CTD-2666L21.1;OTTHUMG00000156425
CLEC14A	CLEC14A
LIM2	LIM2
MIR607	MIR607
GCNT7	GCNT7
ODF1	ODF1
HIST1H2BM	HIST1H2BM
GABPB2	GABPB2
MAK;OTTHUMG00000014247;RP3-417M14.2	MAK;OTTHUMG00000014247;RP3-417M14.2
DYRK2	DYRK2
PAK3	PAK3
SLU7	SLU7
OTTHUMG00000162833;RP11-231G15.1	OTTHUMG00000162833;RP11-231G15.1
CYP4F12	CYP4F12
TCF19	TCF19
TCF19	TCF19
SRSF10	SRSF10
TRIM26	TRIM26
USP29	USP29
TMEM59L	TMEM59L
ZNF878	ZNF878
AC005154.6;OTTHUMG00000152788	AC005154.6;OTTHUMG00000152788
RNA5SP384	RNA5SP384
OTTHUMG00000022593;RP1-315J21.1;SPANXN1	OTTHUMG00000022593;RP1-315J21.1;SPANXN1
LRRC58	LRRC58
CCND2	CCND2
DPH3P1	DPH3P1
RAB6A	RAB6A
CT45A2;CT45A3	CT45A2;CT45A3
C8A	C8A
HLA-G	HLA-G
LINC00362	LINC00362
OTTHUMG00000161060;RP11-742B18.1	OTTHUMG00000161060;RP11-742B18.1
MIR4801	MIR4801
LOC100129973	LOC100129973
POU5F1B	POU5F1B
MIR103A2;MIR103B2	MIR103A2;MIR103B2
TYRO3P	TYRO3P
RAD1	RAD1
CSF2RB	CSF2RB
OTTHUMG00000017969;RP11-20F24.2	OTTHUMG00000017969;RP11-20F24.2
OTTHUMG00000163155;RP11-438C19.2	OTTHUMG00000163155;RP11-438C19.2
FCAMR	FCAMR
OTTHUMG00000018505;RP11-46O21.2	OTTHUMG00000018505;RP11-46O21.2
OTTHUMG00000018680;RP11-57C13.4	OTTHUMG00000018680;RP11-57C13.4
GNG3	GNG3
MIR663B	MIR663B
KRBA1	KRBA1
CRB2	CRB2
ANKRD30B	ANKRD30B
BTBD16	BTBD16
GALNT1	GALNT1
ACSM1	ACSM1
CFH	CFH
OTTHUMG00000149585;XXbac-BPG254F23.5	OTTHUMG00000149585;XXbac-BPG254F23.5
DYRK4	DYRK4
TSC22D1	TSC22D1
GCSAM	GCSAM
SPANXD;SPANXE	SPANXD;SPANXE
LYSMD2	LYSMD2
LOC100506999	LOC100506999
FUT11	FUT11
RNY4P11	RNY4P11
LOC101060281;VOPP1	LOC101060281;VOPP1
MTIF2	MTIF2
DNAAF1	DNAAF1
MNT	MNT
LINC00501	LINC00501
FLJ45974;GS1-179L18.1;OTTHUMG00000156039	FLJ45974;GS1-179L18.1;OTTHUMG00000156039
PLCXD1	PLCXD1
LOC100996817;POM121L1P	LOC100996817;POM121L1P
GSN;OTTHUMG00000020587;RP11-477J21.5	GSN;OTTHUMG00000020587;RP11-477J21.5
KRT15	KRT15
FABP2	FABP2
CAMK2N2	CAMK2N2
PPFIA2	PPFIA2
OTTHUMG00000020380;RP11-490D19.6	OTTHUMG00000020380;RP11-490D19.6
AC013269.5;OTTHUMG00000153982	AC013269.5;OTTHUMG00000153982
SAMD5	SAMD5
BARX2	BARX2
OTTHUMG00000011939;RP5-1073O3.2	OTTHUMG00000011939;RP5-1073O3.2
ZFYVE21	ZFYVE21
OTTHUMG00000164546;RP11-697M17.2	OTTHUMG00000164546;RP11-697M17.2
CDK11B	CDK11B
MYH4	MYH4
NUP62	NUP62
PCNA	PCNA
AP3S2;C15orf38-AP3S2	AP3S2;C15orf38-AP3S2
LINC00841	LINC00841
CAMTA1-IT1	CAMTA1-IT1
ABCC1	ABCC1
CASP10	CASP10
LINC00899;OTTHUMG00000150406;RP11-398F12.1	LINC00899;OTTHUMG00000150406;RP11-398F12.1
ITPKC	ITPKC
UTP15	UTP15
RAET1G	RAET1G
APOC1	APOC1
REM1	REM1
ESAM	ESAM
OTTHUMG00000160277;RP13-497K6.1	OTTHUMG00000160277;RP13-497K6.1
LL22NC03-23C6.13;OTTHUMG00000150859	LL22NC03-23C6.13;OTTHUMG00000150859
RNA5SP406	RNA5SP406
RNA5SP35	RNA5SP35
DDX24	DDX24
ACOXL	ACOXL
MACC1-AS1	MACC1-AS1
OTTHUMG00000160092;RP11-689P11.2	OTTHUMG00000160092;RP11-689P11.2
OTTHUMG00000160881;RP11-97E7.2	OTTHUMG00000160881;RP11-97E7.2
CTB-3M24.2;OTTHUMG00000162724	CTB-3M24.2;OTTHUMG00000162724
HOXA6	HOXA6
COX16;SYNJ2BP;SYNJ2BP-COX16	COX16;SYNJ2BP;SYNJ2BP-COX16
C17orf80	C17orf80
UNC119	UNC119
SVEP1	SVEP1
HTT-AS1	HTT-AS1
ABCD3	ABCD3
AC131025.8;MIR143;MIR143HG;MIR145;OTTHUMG00000163505	AC131025.8;MIR143;MIR143HG;MIR145;OTTHUMG00000163505
TNNT2	TNNT2
PLAA	PLAA
F2RL2	F2RL2
PTPRG-AS1	PTPRG-AS1
LOC339166;WSCD1	LOC339166;WSCD1
DPT	DPT
LOC100506926;OTTHUMG00000015128;RP11-132M7.3	LOC100506926;OTTHUMG00000015128;RP11-132M7.3
ALDH3A2	ALDH3A2
C9orf91	C9orf91
LYZL6	LYZL6
LCT	LCT
LOC100507651;OTTHUMG00000164416;RP11-513O17.2	LOC100507651;OTTHUMG00000164416;RP11-513O17.2
BEX1	BEX1
DEFB110	DEFB110
TMEM44	TMEM44
HLA-G	HLA-G
HLA-G	HLA-G
SF3B1	SF3B1
FAM8A1	FAM8A1
ASPN	ASPN
CBWD3;CBWD5;CBWD7;LOC101060578	CBWD3;CBWD5;CBWD7;LOC101060578
PMP22	PMP22
GALNT8;KCNA6	GALNT8;KCNA6
ZEB1-AS1	ZEB1-AS1
SLC16A8	SLC16A8
RPS15	RPS15
MSL2	MSL2
ZNF160	ZNF160
LINC00656	LINC00656
MIR3656;TRAPPC4	MIR3656;TRAPPC4
GJB3	GJB3
CCRN4L	CCRN4L
FREM3	FREM3
RBMS2	RBMS2
PINLYP	PINLYP
MIR4302	MIR4302
OTTHUMG00000156391;RP11-132N15.3	OTTHUMG00000156391;RP11-132N15.3
LRRC1	LRRC1
LGALS7;LGALS7B	LGALS7;LGALS7B
OR13H1	OR13H1
TRIM50	TRIM50
TTC1	TTC1
GPC5-AS2	GPC5-AS2
LDLRAD3	LDLRAD3
TMTC2	TMTC2
ZBTB42	ZBTB42
GABPB1-AS1	GABPB1-AS1
TNR-IT1	TNR-IT1
PCSK7	PCSK7
TMEM248	TMEM248
FBXL20	FBXL20
PUS1	PUS1
EFCAB10	EFCAB10
RBFOX3	RBFOX3
LINC00029	LINC00029
RNA5SP280	RNA5SP280
LOC100129129	LOC100129129
MIR4514	MIR4514
SGK1	SGK1
AC090952.5;OTTHUMG00000155547	AC090952.5;OTTHUMG00000155547
C5orf15	C5orf15
AC004160.4;OTTHUMG00000152344	AC004160.4;OTTHUMG00000152344
PCDH11X	PCDH11X
TNS1	TNS1
AC145676.2;OTTHUMG00000160234	AC145676.2;OTTHUMG00000160234
RAD23A	RAD23A
LLGL1	LLGL1
OTTHUMG00000066734;RP11-95K23.5	OTTHUMG00000066734;RP11-95K23.5
FAM195A	FAM195A
SIRPA	SIRPA
IGLV3-32	IGLV3-32
FOXN2	FOXN2
OTTHUMG00000003685;RP5-893G23.1	OTTHUMG00000003685;RP5-893G23.1
IRF2BP2	IRF2BP2
OTTHUMG00000163011;RP11-395P13.5	OTTHUMG00000163011;RP11-395P13.5
OTTHUMG00000014380;RP3-425P12.2	OTTHUMG00000014380;RP3-425P12.2
FCGBP	FCGBP
LINGO4	LINGO4
RNU6-51	RNU6-51
OTTHUMG00000013955;RP11-353N4.5	OTTHUMG00000013955;RP11-353N4.5
MIR4263	MIR4263
NIPSNAP3A	NIPSNAP3A
CELF4	CELF4
CD70	CD70
MUC22;OTTHUMG00000133710;XXbac-BPG118E17.9	MUC22;OTTHUMG00000133710;XXbac-BPG118E17.9
CKM	CKM
OTTHUMG00000159357;RP11-340E6.1	OTTHUMG00000159357;RP11-340E6.1
GFM2	GFM2
OTTHUMG00000017954;RP11-324I22.2	OTTHUMG00000017954;RP11-324I22.2
SPDEF	SPDEF
ATAD3B	ATAD3B
MYO7B	MYO7B
OTTHUMG00000157083;RP11-13J8.1	OTTHUMG00000157083;RP11-13J8.1
MIR4721;TUFM	MIR4721;TUFM
OR5AC2	OR5AC2
KCTD19	KCTD19
AP001422.3;OTTHUMG00000090768	AP001422.3;OTTHUMG00000090768
NRG1-IT3	NRG1-IT3
ADCK4	ADCK4
OTTHUMG00000018055;RP11-20J15.2	OTTHUMG00000018055;RP11-20J15.2
OTTHUMG00000007814;RP5-1109J22.2	OTTHUMG00000007814;RP5-1109J22.2
IFNA7	IFNA7
ACSM5	ACSM5
HLA-G	HLA-G
RNU5A-4P	RNU5A-4P
RNY1P7	RNY1P7
OTTHUMG00000151104;RP3-370M22.8	OTTHUMG00000151104;RP3-370M22.8
OTTHUMG00000158838;RP11-508O18.1	OTTHUMG00000158838;RP11-508O18.1
RGS8	RGS8
PSMD3	PSMD3
C7orf62	C7orf62
MAST4-AS1	MAST4-AS1
METTL7A	METTL7A
LINC00308	LINC00308
TDRD3	TDRD3
MIR1264	MIR1264
RNA5SP487	RNA5SP487
GMIP	GMIP
RNY4P31	RNY4P31
MIR550A2;MIR550B2	MIR550A2;MIR550B2
C10orf88	C10orf88
HAVCR1	HAVCR1
EGFL7	EGFL7
WBSCR17	WBSCR17
GLMN	GLMN
AC073218.2;OTTHUMG00000152144	AC073218.2;OTTHUMG00000152144
AC116609.3;OTTHUMG00000151376	AC116609.3;OTTHUMG00000151376
OTTHUMG00000019426;RP11-59O6.3	OTTHUMG00000019426;RP11-59O6.3
SPZ1	SPZ1
RAB33B	RAB33B
GNAO1	GNAO1
OTTHUMG00000021356;RP11-87M18.2	OTTHUMG00000021356;RP11-87M18.2
RNF111	RNF111
EMR4P	EMR4P
CCDC102B	CCDC102B
CCT6P3	CCT6P3
OTTHUMG00000156059;RP11-115N4.1	OTTHUMG00000156059;RP11-115N4.1
IGLJ4	IGLJ4
LINC00254;MEIOB	LINC00254;MEIOB
FAM98B	FAM98B
DTNA	DTNA
LINC00507	LINC00507
WIPF1	WIPF1
TWIST2	TWIST2
S100A2	S100A2
OTTHUMG00000164566;RP11-26J3.1	OTTHUMG00000164566;RP11-26J3.1
OR12D3	OR12D3
MIR320D1	MIR320D1
HMGN2P25	HMGN2P25
TMOD1	TMOD1
PRSS55	PRSS55
TFEB	TFEB
AC018705.5;LOC100129427;OTTHUMG00000155976	AC018705.5;LOC100129427;OTTHUMG00000155976
CPB2	CPB2
ARHGDIA	ARHGDIA
KPNA6;LOC100652828;LOC100653335;OTTHUMG00000004332;RP4-622L5.2	KPNA6;LOC100652828;LOC100653335;OTTHUMG00000004332;RP4-622L5.2
OSBPL11	OSBPL11
BABAM1	BABAM1
POLR3B	POLR3B
OTTHUMG00000014749;RP1-261G23.5	OTTHUMG00000014749;RP1-261G23.5
OAZ2	OAZ2
ZNF25;ZNF33A	ZNF25;ZNF33A
HSPA12B	HSPA12B
PPP3CA	PPP3CA
OTTHUMG00000017533;RP11-363N22.2	OTTHUMG00000017533;RP11-363N22.2
PLA2G4D	PLA2G4D
CPNE1;RBM12	CPNE1;RBM12
CCDC117	CCDC117
HSD3B7	HSD3B7
BATF	BATF
BACE2	BACE2
PLEKHH1	PLEKHH1
WDR88	WDR88
DNTTIP1	DNTTIP1
TBCC	TBCC
LIPN	LIPN
SLC16A6	SLC16A6
GRIK1-AS1	GRIK1-AS1
UBE4A	UBE4A
THNSL2	THNSL2
LOC84931	LOC84931
KIAA1217	KIAA1217
FAM66D	FAM66D
HMGB2	HMGB2
RNY4P7	RNY4P7
RNF5;RNF5P1	RNF5;RNF5P1
OTTHUMG00000163751;RP11-459E5.1	OTTHUMG00000163751;RP11-459E5.1
WDFY4	WDFY4
CALM1;CALM2;CALM3	CALM1;CALM2;CALM3
PTPMT1	PTPMT1
TRBV7-4	TRBV7-4
DPM1	DPM1
CERS6-AS1	CERS6-AS1
ANAPC4	ANAPC4
LOC647264	LOC647264
CATSPER1	CATSPER1
ZDHHC3	ZDHHC3
AC140481.2;LOC646743;OTTHUMG00000153992;TISP43	AC140481.2;LOC646743;OTTHUMG00000153992;TISP43
CASP1	CASP1
CCDC27	CCDC27
CLRN3	CLRN3
SURF6	SURF6
KIF2A	KIF2A
OTTHUMG00000020115;RP11-158D2.2	OTTHUMG00000020115;RP11-158D2.2
MAGEA2;MAGEA2B	MAGEA2;MAGEA2B
SEMA4D	SEMA4D
LOC128322;NUTF2	LOC128322;NUTF2
SLC52A2	SLC52A2
UBE2E2	UBE2E2
SCP2D1	SCP2D1
SSX4;SSX4B	SSX4;SSX4B
MIR181A1HG;OTTHUMG00000035888;RP11-31E23.1	MIR181A1HG;OTTHUMG00000035888;RP11-31E23.1
AARSD1;PTGES3L;PTGES3L-AARSD1	AARSD1;PTGES3L;PTGES3L-AARSD1
AC068535.4;OTTHUMG00000153051	AC068535.4;OTTHUMG00000153051
RNA5SP417	RNA5SP417
CTB-49A3.5;OTTHUMG00000162728	CTB-49A3.5;OTTHUMG00000162728
ELL3	ELL3
PPP2R5B	PPP2R5B
LSM12	LSM12
SSX9	SSX9
DNAJC3	DNAJC3
TBC1D12	TBC1D12
TMC3	TMC3
MIR4519	MIR4519
C7orf61	C7orf61
AC005281.2;OTTHUMG00000152384	AC005281.2;OTTHUMG00000152384
CBX8	CBX8
WTAP	WTAP
RPS6KB1	RPS6KB1
RNASE11;RNASE12	RNASE11;RNASE12
CAPN2	CAPN2
CCDC173	CCDC173
CTSS	CTSS
EMC6	EMC6
ZC3H14	ZC3H14
MTRNR2L5	MTRNR2L5
CTD-2090I13.1;OTTHUMG00000037611	CTD-2090I13.1;OTTHUMG00000037611
CCDC169-SOHLH2;SOHLH2	CCDC169-SOHLH2;SOHLH2
AC108056.1;OTTHUMG00000059447	AC108056.1;OTTHUMG00000059447
ANKRD26P3;OTTHUMG00000016478;RP11-408E5.5	ANKRD26P3;OTTHUMG00000016478;RP11-408E5.5
ITGAL	ITGAL
LOC100128909;OTTHUMG00000020204;RP11-305L7.3	LOC100128909;OTTHUMG00000020204;RP11-305L7.3
CHP1	CHP1
COX6B1	COX6B1
TTTY18	TTTY18
GTPBP3	GTPBP3
LOC730101	LOC730101
AC106900.6;OTTHUMG00000154132	AC106900.6;OTTHUMG00000154132
MIR548H3	MIR548H3
EGFR	EGFR
DEFB105A;DEFB105B	DEFB105A;DEFB105B
ASCC2	ASCC2
FKBP6	FKBP6
SMG7-AS1	SMG7-AS1
HIST1H3A;HIST1H3B;HIST1H3C;HIST1H3D;HIST1H3E;HIST1H3F;HIST1H3G;HIST1H3H;HIST1H3I;HIST1H3J	HIST1H3A;HIST1H3B;HIST1H3C;HIST1H3D;HIST1H3E;HIST1H3F;HIST1H3G;HIST1H3H;HIST1H3I;HIST1H3J
OTTHUMG00000162230;RP11-8L21.1	OTTHUMG00000162230;RP11-8L21.1
OR4F16;OR4F29;OR4F3	OR4F16;OR4F29;OR4F3
OR5F1	OR5F1
AP001092.4;OTTHUMG00000133666	AP001092.4;OTTHUMG00000133666
LRRC8B	LRRC8B
ZNF609	ZNF609
GRIA4	GRIA4
MAD1L1	MAD1L1
ALPI	ALPI
THADA	THADA
OTTHUMG00000162355;RP11-83M16.5	OTTHUMG00000162355;RP11-83M16.5
RNA5SP309	RNA5SP309
RBM11	RBM11
DOC2GP	DOC2GP
DNAH9	DNAH9
LOC642846	LOC642846
LRFN5	LRFN5
CCDC102A	CCDC102A
HSPBAP1	HSPBAP1
AC108051.3;OTTHUMG00000153099	AC108051.3;OTTHUMG00000153099
OTTHUMG00000164676;RP11-706C16.8	OTTHUMG00000164676;RP11-706C16.8
GPR124	GPR124
OTTHUMG00000134283;RP5-1112F19.2	OTTHUMG00000134283;RP5-1112F19.2
FAM103A1	FAM103A1
LOC100996291	LOC100996291
LOC439994;OTTHUMG00000018673;RP11-322M19.2	LOC439994;OTTHUMG00000018673;RP11-322M19.2
CPNE9	CPNE9
RN7SKP8	RN7SKP8
LOC100129345	LOC100129345
CUBN	CUBN
MRVI1	MRVI1
ASXL1	ASXL1
PDK2	PDK2
GEMIN8P4	GEMIN8P4
BPTF	BPTF
NDUFC1	NDUFC1
AC073130.1;OTTHUMG00000066051	AC073130.1;OTTHUMG00000066051
CTB-43E15.4;OTTHUMG00000163337	CTB-43E15.4;OTTHUMG00000163337
MMP20	MMP20
DCTN2	DCTN2
LL22NC01-116C6.1;OTTHUMG00000058268	LL22NC01-116C6.1;OTTHUMG00000058268
LINC00643	LINC00643
ITGB1	ITGB1
SPANXA1;SPANXA2	SPANXA1;SPANXA2
CNIH3	CNIH3
EFHC1	EFHC1
C1orf86;OTTHUMG00000001405;OTTHUMG00000001406;RP11-181G12.4;RP11-181G12.5	C1orf86;OTTHUMG00000001405;OTTHUMG00000001406;RP11-181G12.4;RP11-181G12.5
DHX57	DHX57
KLHL23;PHOSPHO2-KLHL23	KLHL23;PHOSPHO2-KLHL23
VPS13C	VPS13C
TUBGCP3	TUBGCP3
ABCA17P	ABCA17P
LINC00301	LINC00301
FAM87A	FAM87A
DFNB31	DFNB31
PLEKHB2	PLEKHB2
MLLT10P1	MLLT10P1
SLC6A1	SLC6A1
OTTHUMG00000016695;RP11-37E23.5	OTTHUMG00000016695;RP11-37E23.5
MEP1A	MEP1A
COMMD5	COMMD5
MIR30D	MIR30D
CTC-505O3.3;OTTHUMG00000163234	CTC-505O3.3;OTTHUMG00000163234
NCBP1	NCBP1
HEATR6	HEATR6
FAM27E3	FAM27E3
ZNF99	ZNF99
REC8	REC8
KCNH3	KCNH3
OTTHUMG00000014960;RP11-69I22.3	OTTHUMG00000014960;RP11-69I22.3
FAM91A1	FAM91A1
MAP3K2	MAP3K2
GRIK4	GRIK4
NRBP1	NRBP1
C11orf44	C11orf44
TRIM10	TRIM10
LOC100130673	LOC100130673
RNA5SP491	RNA5SP491
OTTHUMG00000163709;PRAGMIN;SGK223	OTTHUMG00000163709;PRAGMIN;SGK223
CASP3	CASP3
KIR2DS2	KIR2DS2
RRAGB	RRAGB
NAP1L2	NAP1L2
EHMT2	EHMT2
LOC100509646;PRY;PRY2;PRYP4	LOC100509646;PRY;PRY2;PRYP4
OTTHUMG00000018194;RP11-123B3.2	OTTHUMG00000018194;RP11-123B3.2
ADAM32	ADAM32
OTTHUMG00000164491;RP11-313C15.1	OTTHUMG00000164491;RP11-313C15.1
SIK3-IT1	SIK3-IT1
BTBD1	BTBD1
DDX60L	DDX60L
OTTHUMG00000017698;RP11-214D15.2	OTTHUMG00000017698;RP11-214D15.2
TTC9C	TTC9C
NDUFS6	NDUFS6
ZC4H2	ZC4H2
GDAP2	GDAP2
INHBB	INHBB
OTTHUMG00000160691;RP11-84A1.3	OTTHUMG00000160691;RP11-84A1.3
SRSF4	SRSF4
CCDC37	CCDC37
NPDC1	NPDC1
RPL41	RPL41
VTA1	VTA1
B4GALT5	B4GALT5
URM1	URM1
MUC22;OTTHUMG00000133724;XXbac-BPG118E17.9	MUC22;OTTHUMG00000133724;XXbac-BPG118E17.9
SATL1	SATL1
ZBTB20	ZBTB20
RNA5-8SP2	RNA5-8SP2
OTTHUMG00000040861;RP1-35C21.1	OTTHUMG00000040861;RP1-35C21.1
MIR548A3	MIR548A3
PGGT1B	PGGT1B
FASTKD5;UBOX5	FASTKD5;UBOX5
HIST1H1B	HIST1H1B
TAF9B	TAF9B
MIR1255B2	MIR1255B2
SNX20	SNX20
LOC399715	LOC399715
TSPY1	TSPY1
OTTHUMG00000018830;RP11-35J23.5;TLL2	OTTHUMG00000018830;RP11-35J23.5;TLL2
MCCD1	MCCD1
MCCD1	MCCD1
MCCD1	MCCD1
GOLGA8M	GOLGA8M
ASCL1	ASCL1
LOC100505761	LOC100505761
NBPF4	NBPF4
FOXN3-AS2	FOXN3-AS2
CEND1	CEND1
ZCCHC10	ZCCHC10
SIDT2	SIDT2
OTTHUMG00000159191;RP11-654C22.2	OTTHUMG00000159191;RP11-654C22.2
LOC646626;OTTHUMG00000010579;RP11-131L23.1	LOC646626;OTTHUMG00000010579;RP11-131L23.1
OR9Q1	OR9Q1
OTTHUMG00000034564;RP11-306I1.2	OTTHUMG00000034564;RP11-306I1.2
HHEX	HHEX
OTTHUMG00000164595;RP11-1149M10.2	OTTHUMG00000164595;RP11-1149M10.2
FCF1	FCF1
HAO2-IT1	HAO2-IT1
OR9K2	OR9K2
ASPH	ASPH
P2RY12	P2RY12
SNX16	SNX16
METAP1D	METAP1D
SCN3B	SCN3B
FAM211B	FAM211B
C14orf182	C14orf182
OTTHUMG00000040015;RP11-278H7.3	OTTHUMG00000040015;RP11-278H7.3
FAM27E1;FAM27E3	FAM27E1;FAM27E3
SHFM1	SHFM1
TRAV13-2	TRAV13-2
CTD-2015A6.2;OTTHUMG00000162768	CTD-2015A6.2;OTTHUMG00000162768
MIR587	MIR587
PLCD1	PLCD1
RLIM	RLIM
CD97	CD97
PTGER4P2-CDK2AP2P2	PTGER4P2-CDK2AP2P2
OTTHUMG00000159203;RP11-147N17.1	OTTHUMG00000159203;RP11-147N17.1
DUOX2	DUOX2
AC079154.1;OTTHUMG00000153351	AC079154.1;OTTHUMG00000153351
CWC15	CWC15
HIST1H1D	HIST1H1D
PUS3	PUS3
LOC401242;OTTHUMG00000085279;XXbac-BPG308K3.6	LOC401242;OTTHUMG00000085279;XXbac-BPG308K3.6
KAT2B	KAT2B
OTTHUMG00000008402;RP11-145M4.2	OTTHUMG00000008402;RP11-145M4.2
LOC100132146;TDGF1	LOC100132146;TDGF1
CUX1	CUX1
CALML3-AS1	CALML3-AS1
PYGM	PYGM
DLGAP4	DLGAP4
MAPK4	MAPK4
C1orf167;LOC100506310	C1orf167;LOC100506310
KIAA0226;MIR922	KIAA0226;MIR922
MCL1	MCL1
FAM157B	FAM157B
SLC17A1	SLC17A1
AC012487.2;FLJ38668;OTTHUMG00000153224	AC012487.2;FLJ38668;OTTHUMG00000153224
RNU6-71P	RNU6-71P
EEF2K;LOC101060570	EEF2K;LOC101060570
NKD1	NKD1
OTTHUMG00000031809;RP5-1022P6.5	OTTHUMG00000031809;RP5-1022P6.5
FILIP1L	FILIP1L
DPM3	DPM3
KLRG2	KLRG2
FSCN2	FSCN2
TIMM9	TIMM9
WASIR2	WASIR2
SLC17A2	SLC17A2
RGS7BP	RGS7BP
KDM5B-AS1;PCAT6	KDM5B-AS1;PCAT6
KCND3	KCND3
KIAA0226L	KIAA0226L
MNS1	MNS1
UCHL1	UCHL1
OTTHUMG00000157216;RP11-45I20.1	OTTHUMG00000157216;RP11-45I20.1
SNORD114-28	SNORD114-28
OTTHUMG00000014261;RP3-413H6.2	OTTHUMG00000014261;RP3-413H6.2
IGHV3-23	IGHV3-23
ALPK2	ALPK2
FBXL6	FBXL6
CRABP2	CRABP2
KCNQ3	KCNQ3
STRAP	STRAP
LOC392364	LOC392364
HN1	HN1
GPR64	GPR64
