ADRM1	PSMA1
ADRM1	PSMD9
ADRM1	PSMB3
ADRM1	PSMC3
ADRM1	PSMC6
ALS2	SETX
ALS2	PFN1
ALS2	FIG4
ALS2	TARDBP
ALS2	TUBA4A
ALS2	FUS
ALS2	SPG11
ALS2	CHMP2B
ALS2	ANG
ALS2	HNRNPA1
ALS2	RANBP2
ALS2	SQSTM1
ALS2	TBK1
ALS2	KIF5A
ALS2	SIGMAR1
ALS2	VCP
ALS2	UBQLN2
ALS2	NEFH
ALS2	ATXN2
ALS2	OPTN
ALS2	DCTN1
ALS2	C9orf72
ALS2	VAPB
ALS2	SOD1
ALS2	RAB5A
ALYREF	NUP107
ALYREF	NUP155
ALYREF	TARDBP
ALYREF	NUP85
ALYREF	FUS
ALYREF	NUP210
ALYREF	NXT1
ALYREF	NUP133
ALYREF	NUP54
ALYREF	RANBP2
ALYREF	NUP205
ALYREF	NUP35
ALYREF	GLE1
ALYREF	NUP93
ALYREF	NUP98
ALYREF	SRSF7
ALYREF	HNRNPA1
ALYREF	NUP43
ALYREF	NUP50
ALYREF	HNRNPA2B1
ALYREF	HNRNPA1L2
ALYREF	NUP214
ALYREF	TPR
ALYREF	NDC1
ALYREF	NUP188
ALYREF	SRSF3
ALYREF	NCBP1
ALYREF	NUP160
ALYREF	NUP58
ALYREF	SEC13
ALYREF	SQSTM1
ALYREF	HNRNPA3
ALYREF	NXF3
ALYREF	POM121
ALYREF	RAE1
ALYREF	SEH1L
ALYREF	POM121C
ALYREF	NUP37
ALYREF	NUP88
ALYREF	NUP62
ALYREF	C9orf72
ALYREF	NUP153
ALYREF	NXF5
ALYREF	NXF1
ANG	SETX
ANG	TARDBP
ANG	FUS
ANG	ALS2
ANG	TP53
ANG	SOD1
ANG	UBQLN2
ANG	ATXN2
ANG	OPTN
ANG	C9orf72
ANXA11	TARDBP
ANXA11	TUBA4A
ANXA11	FUS
ANXA11	UBQLN2
ANXA11	VCP
ANXA11	ANXA7
ANXA11	C9orf72
ANXA7	TP53
ANXA7	CYCS
ANXA7	NDUFV1
ANXA7	BCL2
ANXA7	ANXA11
APAF1	TNFRSF1A
APAF1	TRAF2
APAF1	TP53
APAF1	BAX
APAF1	CYCS
APAF1	CASP3
APAF1	CYC1
APAF1	BID
APAF1	HSPA5
APAF1	CASP9
APAF1	HNRNPA1
APAF1	HNRNPA2B1
APAF1	MAP3K5
APAF1	MTOR
APAF1	GPX6
APAF1	GPX7
APAF1	BECN1
APAF1	PSMA7
APAF1	BCL2L1
APAF1	GPX3
APAF1	GPX2
APAF1	SQSTM1
APAF1	BAD
APAF1	VDAC1
APAF1	BCL2
APAF1	GPX5
APAF1	TNF
APAF1	NDUFA5
APAF1	GPX8
APAF1	CASP1
APAF1	ACTB
ATF4	XBP1
ATF4	TRAF2
ATF4	EIF2S1
ATF4	TP53
ATF4	BAX
ATF4	EIF2AK3
ATF4	CYCS
ATF4	CASP3
ATF4	HSPA5
ATF4	ULK1
ATF4	CASP9
ATF4	TNF
ATF4	PINK1
ATF4	SQSTM1
ATF4	BECN1
ATF4	MAP3K5
ATF4	ACTB
ATF4	MTOR
ATF4	BCL2
ATF4	ERN1
ATF4	ATF6
