"Probe_ID","Gene_Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_2291083","SLC6A15",-0.0338810225439223,6.55974253943966,-3.57998071633774,0.00036601558571922,0.00167947160775332,-0.71273561751092
"ILMN_1733860","SYNPR",0.0290885633321754,6.52961450874693,3.57983596808343,0.00036621491289868,0.0016801277840307,-0.713241659962513
"ILMN_1762294","ADAMTSL4",-0.0388552782658529,6.70416749345287,-3.5794834673517,0.000366700753388274,0.00168209802761375,-0.714473926086946
"ILMN_1714445","SLC6A9",-0.104516604174547,6.94304766953997,-3.5793548240634,0.00036687820866629,0.00168265328482709,-0.714923605941239
"ILMN_2196337","C12ORF11",0.0682257968160931,6.94606906162995,3.57820106161709,0.000368473351303298,0.00168970946493119,-0.718955949781065
"ILMN_1675462","LSM6",0.0526418657354393,6.76647268506857,3.57743245147647,0.000369539602208302,0.0016943385081269,-0.721641508198262
"ILMN_2149782","RAMP2",-0.15046332011063,7.36267777706761,-3.57726767841783,0.000369768558800558,0.00169512772537585,-0.722217160151638
"ILMN_2337551","HIPK3",0.0306370151820401,6.59859272833209,3.57721949550782,0.00036983553535557,0.0016951742501009,-0.722385487359725
"ILMN_1669927","ICOS",0.120602403870822,7.35863084104822,3.57646112237846,0.000370891208619384,0.00169975184407992,-0.725034578764847
"ILMN_1876064","HS.583158",-0.0781080891301329,6.91285878102103,-3.57614818436232,0.000371327647894541,0.00170149058935394,-0.726127551964852
"ILMN_1812073","ATP6V1B1",-0.0463944500589744,6.65133190570447,-3.57575738199622,0.000371873356294938,0.00170372941457196,-0.727492345955189
"ILMN_1668283","HYAL2",0.0514685684200877,6.85354546560317,3.57542358886922,0.000372340052927344,0.00170560561714108,-0.728657933259766
"ILMN_1740508","KCNMA1",-0.0272239593342025,6.55232980615044,-3.57498550042365,0.000372953403826345,0.00170804217854835,-0.730187554622527
"ILMN_1672320","LOC441907",0.0366140289459329,6.65710034126389,3.57496189355123,0.000372986481765469,0.00170804217854835,-0.73026997479332
"ILMN_1699669","BLR1",0.0444287589807182,6.63477268997733,3.57480887766209,0.000373200954205713,0.00170876200521204,-0.730804196124448
"ILMN_1684987","LOC646026",-0.0717211677065723,6.80502299308933,-3.57408367920721,0.000374218989847375,0.0017131602926868,-0.733335766701166
"ILMN_1732151","COL6A1",-0.0431162088153263,6.71499548820931,-3.57370985934092,0.000374744774689452,0.00171530407073598,-0.734640527972477
"ILMN_2227368","SELT",0.0257593965792617,6.542218045493,3.57352609323888,0.00037500349886618,0.00171622497256492,-0.735281887218338
"ILMN_1674297","HCFC2",0.0330371566820906,6.59965833278796,3.57320104256729,0.000375461547252694,0.00171792591311209,-0.736416263561643
"ILMN_1756676","PHF19",-0.117834288177017,7.59192154323668,-3.57318061976986,0.000375490343730836,0.00171792591311209,-0.736487532624037
"ILMN_1813544","OXCT1",0.0430881669569843,6.77539887086038,3.57308443568182,0.000375625992682983,0.00171828298753771,-0.736823179185818
"ILMN_1671152","LOC649801",0.0309112005937964,6.54711198344732,3.57295774856963,0.000375804730262775,0.00171883702909208,-0.737265256598143
"ILMN_2324421","TXNRD1",0.0875481639759847,6.86514159260719,3.57228063379481,0.000376761394852279,0.00172294839927081,-0.739627806515511
"ILMN_1652085","MPHOSPH10",0.103775359031753,7.38405421481167,3.57143726354667,0.000377956144144564,0.00172814711524101,-0.742569840642755
"ILMN_1818981","HS.583323",-0.0625870758341858,6.77571173760969,-3.57064437386387,0.000379082616243776,0.00173303209847538,-0.745335165156293
"ILMN_1677376","CHD7",0.0807758999445882,7.19420272254054,3.56999784425881,0.00038000347861128,0.00173697575344384,-0.747589597467852
"ILMN_1703648","TMEM82",-0.0309003032984974,6.56840098708193,-3.56969411487392,0.000380436808104104,0.00173869005450366,-0.748648557979257
"ILMN_1659430","PDE4DIP",-0.0309693269537243,6.59680976971048,-3.56948612203514,0.000380733817573357,0.00173978090965276,-0.74937368029308
"ILMN_1758823","SMARCB1",-0.152026868150989,8.03961206200505,-3.56927479331862,0.000381035813013225,0.00174089421078029,-0.750110390628271
"ILMN_1720889","SC4MOL",0.089162881522534,7.06938350512195,3.56815662718393,0.000382637445175843,0.00174794410254141,-0.754007714053959
"ILMN_1788689","PHIP",0.205789562693962,8.56380898883269,3.56797681710031,0.000382895588170349,0.00174885551908154,-0.754634324830342
"ILMN_1762879","WDR21B",-0.12507547523137,7.24094882753111,-3.56761046789068,0.000383422039397834,0.0017508051889578,-0.755910901688291
"ILMN_1859885","HS.581912",-0.0709623119920959,6.79164882035594,-3.56759809194174,0.000383439835717777,0.0017508051889578,-0.755954024587435
"ILMN_1762106","MMP2",-0.096309466187158,6.98733605774601,-3.56746913114947,0.000383625324299564,0.00175138405629874,-0.756403368460403
"ILMN_1890263","HS.44984",-0.0588138520836416,6.7722926737135,-3.56701737751393,0.000384275759498863,0.00175408506592978,-0.757977310163759
"ILMN_1703041","IDUA",-0.0673257505793963,7.15478904109197,-3.56689891887984,0.000384446487152139,0.0017545958861304,-0.758389996582037
"ILMN_1745779","TCTEX1D2",0.0351515003211098,6.57657099926216,3.56657690570523,0.000384910945383031,0.00175644691766496,-0.759511759792334
"ILMN_2051900","EID2B",-0.225637677465274,11.5321548831372,-3.56650790152363,0.000385010542448276,0.00175663268296606,-0.759752129627268
"ILMN_1884146","HS.130048",-0.047739036384467,6.69788395339058,-3.56580215873714,0.000386030561625611,0.00176101722790824,-0.762210262954495
"ILMN_1687864","POP5",-0.0760160115354447,7.54284319290538,-3.56559679766451,0.000386327847621778,0.0017618911561078,-0.762925456384044
"ILMN_1740339","ZNF473",-0.0711885404125443,6.80694582699016,-3.56558822435401,0.000386340263228331,0.0017618911561078,-0.762955313053421
"ILMN_1827413","HS.283188",-0.0744934102102164,6.84417241396313,-3.56458241996875,0.000387799434451602,0.00176827531789839,-0.766457559069294
"ILMN_1786345","KIAA1967",0.0318312573955524,6.58041824755622,3.56428641700885,0.000388229842760217,0.00176996732531519,-0.767488069931659
"ILMN_1669831","C6ORF192",0.102174315687391,7.5571487481736,3.56417617141026,0.00038839026160536,0.00177042810264179,-0.767871860122976
"ILMN_2230035","BBS2",0.0893142618390375,7.1502568470612,3.56358940213492,0.000389245116933189,0.00177405375677877,-0.769914345479647
"ILMN_1665260","FLJ25996",-0.0449938924656701,6.64665559206575,-3.56317289135704,0.000389852994041974,0.00177655282802812,-0.7713639808343
"ILMN_1701247","LOC132241",-0.0864678521352289,8.75749912838251,-3.56289050995927,0.0003902656213636,0.00177816152211337,-0.772346695565581
"ILMN_1756669","POGK",-0.0769936614208557,9.14931945907431,-3.56196454093037,0.000391621556275431,0.00178406704699085,-0.775568629971996
"ILMN_1768127","EBNA1BP2",-0.0711491029574312,8.50344632791006,-3.56125005368048,0.000392670823205324,0.00178857392826612,-0.778054154792222
"ILMN_1741594","CLCN6",-0.0693939359688294,7.10362594012635,-3.56074360061662,0.000393416173120768,0.00179169533499122,-0.779815688276478
"ILMN_1712721","GAST",0.0851354448969097,7.18490989205254,3.56063940817716,0.000393569677939189,0.00179212082016883,-0.780178058021723
"ILMN_1766753","RBMS1",0.0671323741266834,6.78817179042538,3.56037251958289,0.000393963135865205,0.0017936386359675,-0.781106220216048
"ILMN_1763663","FLJ20718",0.0838963695511081,7.09050218736938,3.56028144588871,0.000394097484633971,0.00179397649422117,-0.781422933093395
"ILMN_1663422","RGL4",0.133607510714926,9.38811476503062,3.56020326920326,0.000394212842393443,0.00179422781333482,-0.781694789798557
"ILMN_1661264","SHMT2",-0.0994877101989982,9.48128789395883,-3.55970933650707,0.000394942422212613,0.00179727421122841,-0.783412290243915
"ILMN_2086077","JUNB",0.114835452980135,8.23158060021615,3.5595903112797,0.00039511842133034,0.00179780087069616,-0.783826129780636
"ILMN_2048636","ME2",0.130481070599958,7.63658250917046,3.55815933568687,0.000397240119210388,0.00180699573201951,-0.788800450978986
"ILMN_1719093","KLRC4",-0.0702766742001915,6.82100059316768,-3.55814568561676,0.000397260409339052,0.00180699573201951,-0.788847891703393
"ILMN_1809562","LOC651714",-0.0338334897108368,6.64803169596373,-3.55788151056046,0.000397653283148022,0.00180850700355321,-0.789765995655793
"ILMN_1705546","POU5F1",-0.0261581137461713,6.54078947061893,-3.5574958453995,0.000398227486840971,0.00181084236775399,-0.791106203444859
"ILMN_1790689","CRISPLD2",0.164085071922436,10.2641597400695,3.55734377631098,0.00039845411061793,0.00181159672606811,-0.791634613362469
"ILMN_1697491","FLJ14213",0.118150081269983,7.16965661483262,3.55673775806814,0.000399358440382452,0.00181543161789219,-0.793740189763202
"ILMN_1689445","POLR2H",-0.129106984987608,8.18918111426682,-3.55492037592539,0.00040208196048443,0.00182753388408511,-0.800052503847899
"ILMN_1652806","ATP5J",-0.065713164855266,6.86894862474078,-3.55454749583524,0.000402642902139645,0.00182980465734699,-0.801347243012723
"ILMN_1654653","KLC1",-0.0595584643812392,6.97544893181182,-3.55402396837211,0.000403431706328726,0.00183311009897729,-0.803164848591878
"ILMN_1659536","FAM24B",-0.0795840630954991,6.9404333938671,-3.55289974486907,0.000405130476302538,0.00184005333717602,-0.807067102810743
"ILMN_2110751","CHRNA5",-0.184859125219495,9.83447823259567,-3.55286688133685,0.000405180235674925,0.00184005333717602,-0.80718115636201
"ILMN_1773126","FANK1",-0.0529724158397302,6.76913866818106,-3.55286236618846,0.000405187072603996,0.00184005333717602,-0.807196826195899
"ILMN_1671374","C19ORF53",-0.124420005908249,9.16899320703441,-3.55284952605273,0.000405206515987571,0.00184005333717602,-0.807241387814208
"ILMN_1805216","GPC6",-0.164174133144001,7.74311145265204,-3.55240208090165,0.000405884612790837,0.00184285205472613,-0.8087941464819
"ILMN_2402798","AP2M1",-0.112041143247431,9.27882049131719,-3.55114645735065,0.000407793169376093,0.00185123576966807,-0.813150498967842
"ILMN_1665700","LOC644168",-0.0709002317408469,6.85797841490995,-3.55054043285519,0.000408717333334403,0.00185514882126677,-0.815252552374288
"ILMN_1786469","FBXO22",0.0470581140255995,6.74113220417981,3.55048901935298,0.000408795827080308,0.00185522280873355,-0.815430869027508
"ILMN_1748827","LOC388564",-0.185032353212918,8.0850958050547,-3.55036224868521,0.00040898943000241,0.00185581908989533,-0.815870535109967
"ILMN_1727526","KIAA1407",0.03258427110993,6.59141918525965,3.5501032396978,0.000409385252805637,0.00185733263744367,-0.816768783029068
"ILMN_1888498","HS.571406",-0.0575121098903661,6.75508192175099,-3.54997322270792,0.000409584082551524,0.0018579521262944,-0.817219660463067
"ILMN_1701940","FAM73B",-0.0724780134222867,7.58399689069955,-3.5497702136804,0.00040989471682553,0.00185907851648253,-0.817923630312628
"ILMN_1779304","CRYGA",-0.103238487135157,7.01911631914913,-3.5492445562764,0.000410700076484238,0.00186244805131116,-0.819746259920888
"ILMN_2148944","ADCY4",-0.10341993098161,7.2943160973044,-3.54910174007163,0.000410919140884283,0.00186315822656607,-0.820241406295755
"ILMN_1669607","PHKG2",-0.0847056814862901,7.50844895069416,-3.54902910857947,0.000411030591576263,0.00186338032624923,-0.820493213612194
"ILMN_1781039","VPS26",0.0475062390701879,6.64299660146408,3.54878855019841,0.000411399922739268,0.00186477126505278,-0.821327173866632
"ILMN_1834180","HS.532720",-0.0592308031809967,6.8125374435339,-3.54851033737726,0.000411827452375834,0.0018663458756563,-0.822291605233612
"ILMN_1654421","MPHOSPH9",0.0396007221216008,6.77934121464798,3.54848107731033,0.000411872440477553,0.0018663458756563,-0.82239303170582
"ILMN_2389501","HSD11B1",-0.0510228461005058,6.72441747064412,-3.54834985750781,0.000412074250853143,0.00186697674710651,-0.822847879292903
"ILMN_1778010","IL32",-0.128767561285528,8.45380073184942,-3.54818909424359,0.000412321623938362,0.00186781382567674,-0.823405111312967
"ILMN_1803357","FLJ40125",-0.0562059568145541,6.82051055571457,-3.5481031488225,0.00041245392871751,0.00186812947064126,-0.823703002326562
"ILMN_2317751","REC8",-0.0656905853098033,7.07757491055959,-3.5473959017331,0.000413544177875768,0.00187278318294127,-0.826154090391204
"ILMN_1668535","JOSD1",-0.11598505604019,7.73334736027562,-3.54699007005701,0.000414171000578598,0.00187533712010619,-0.827560357591707
"ILMN_1669598","SUV420H1",0.0912879991601701,7.07876121494743,3.54650430563328,0.000414922451575741,0.0018784545045537,-0.8292433992404
"ILMN_1737170","FLII",-0.0915360452277962,8.63000710196221,-3.54582997449995,0.000415967720134898,0.0018829009243739,-0.831579404018332
"ILMN_1705077","OR1J1",-0.0577784467870517,6.72966389533534,-3.54550851607753,0.000416466873938967,0.00188487435132748,-0.832692842929213
"ILMN_1803853","NOL7",0.121136901485265,9.99582835623571,3.54520858776054,0.000416933101673576,0.00188669818308901,-0.833731619816276
"ILMN_1690939","ECGF1",-0.139670992557944,8.63770405671436,-3.54502265326169,0.000417222375337152,0.00188761709628105,-0.834375545912505
"ILMN_2379560","CDC14B",0.0577240242504526,6.9517092640062,3.54499672657293,0.000417262726546337,0.00188761709628105,-0.834465332313094
"ILMN_1806093","IFRG15",0.0293343010865552,6.58216488739605,3.54470341487505,0.000417719478980357,0.00188939682456165,-0.835481052288001
"ILMN_2073263","C11ORF61",0.0382843625664995,6.63413130133181,3.54371477970175,0.000419262455377692,0.00189608839355921,-0.838904035507517
"ILMN_1705602","KLHL17",-0.0885902853621356,7.01233582337761,-3.54306961606327,0.000420272245145156,0.00190036699601031,-0.841137308665008
"ILMN_1679837","SGPP1",0.0278589524515436,6.54331111810377,3.54288073531159,0.000420568305720607,0.00190141748403239,-0.841791056504976
"ILMN_2149226","CAV1",0.0275799942116102,6.530843244792,3.54273470946493,0.000420797327250287,0.00190216461158904,-0.842296453272446
"ILMN_1678962","DFFB",0.0818831802042537,7.26906489508093,3.54253202049581,0.000421115410535656,0.0019033140448907,-0.842997928250323
"ILMN_1689007","SFRS14",-0.0874161432060347,7.16305184437886,-3.54240752509029,0.000421310894836414,0.00190390910361615,-0.843428768245191
"ILMN_1655532","ASB6",0.0287621496050052,6.52464642020192,3.54209215637128,0.000421806470940942,0.00190585989520877,-0.844520096107274
"ILMN_1740609","CCL15",-0.0828814905825688,6.85527401530788,-3.54189400219688,0.000422118132966231,0.00190697923767722,-0.84520575707936
"ILMN_1658175","GGA1",0.0367028347095033,6.69168809634742,3.54184064341454,0.000422202093858714,0.00190706972437999,-0.845390384929307
"ILMN_1799890","ZFYVE20",0.168474982104024,7.93068806153882,3.54173369684585,0.000422370423033737,0.00190754121409483,-0.845760424917521
"ILMN_1735693","PIWIL3",0.0301981686652972,6.54872281992645,3.54161774761025,0.000422552992955236,0.00190807686646302,-0.846161602341937
"ILMN_1708946","VPS4A",-0.105670810737156,7.68587891997317,-3.54139314159116,0.000422906860415365,0.00190938574938555,-0.846938689632724
"ILMN_1689288","LRRN2",-0.0596200089927006,6.80646649026889,-3.5406481421965,0.00042408259541688,0.00191440433130834,-0.849515882223709
"ILMN_2299843","ATP5S",0.0541219723871098,6.86702181353293,3.54010385151986,0.000424943510807896,0.00191790975674668,-0.851398427499039
"ILMN_1688543","APOA2",-0.0347313751708143,6.62091446600691,-3.54007593344176,0.000424987713446046,0.00191790975674668,-0.851494980578809
"ILMN_1752333","SLC35E1",-0.0720331168891608,8.25393492268263,-3.53908836716467,0.00042655409567752,0.00192454049102078,-0.854909948737665
"ILMN_1707304","KLF1",-0.158262928706956,7.7130516929042,-3.5390382674493,0.000426633702788644,0.00192454049102078,-0.855083167182441
"ILMN_2062001","HOOK3",0.040009466864336,6.66151348744475,3.53902765838683,0.000426650562089185,0.00192454049102078,-0.855119847432054
"ILMN_1708950","ASPHD1",-0.0457853826287797,6.71257523134881,-3.53897422906916,0.000426735478305524,0.0019246324943837,-0.855304574742424
"ILMN_1804737","RAVER2",0.0450389639101667,6.60141822022175,3.53715541200559,0.000429635607244308,0.0019374195259407,-0.861591371964363
"ILMN_2322935","MAPKAPK5",0.0738844086679125,6.94872649758808,3.53665970066369,0.000430429217515607,0.00194070489094476,-0.863304271798664
"ILMN_2088124","TMEM154",0.230376241597741,10.40860287656,3.5363587025654,0.000430911770120238,0.00194258698846709,-0.864344238857991
"ILMN_1762095","TMTC4",0.0356945869306005,6.64882452942633,3.5360241782823,0.000431448664846984,0.00194471345910933,-0.865499940583466
"ILMN_1678404","FBXO11",0.0399712511273504,6.72625276710964,3.53579341336249,0.000431819395670541,0.00194609043252036,-0.866297116829236
"ILMN_1786046","CASP9",0.0477336831895032,6.69639781096674,3.53547573245426,0.000432330247194502,0.00194809837972991,-0.867394461652539
"ILMN_1808128","SEC15L2",-0.0323723045003064,6.59974520512999,-3.53540731741279,0.000432440336985749,0.00194830014382795,-0.867630770878385
"ILMN_1737833","ATN1",-0.042307419233361,6.68634526166791,-3.53534494783822,0.000432540721589079,0.00194845812820934,-0.867846194885617
"ILMN_1717727","LOC284293",-0.0408845271808387,6.59045795063377,-3.5352205646635,0.000432740982941918,0.00194878178267045,-0.868275802399553
"ILMN_1705241","TDRD7",0.114572290288758,7.73859133428403,3.53521916977992,0.000432743229246029,0.00194878178267045,-0.868280620110333
"ILMN_2274923","MOCS2",0.0316858602567986,6.57958753786735,3.53490624499953,0.000433247435431963,0.00195069725397331,-0.869361367158588
"ILMN_1673604","YIPF3",-0.114094361857489,10.0006554496404,-3.53487403648203,0.000433299363219147,0.00195069725397331,-0.869472600336421
"ILMN_1768110","ZAK",0.0591352377080865,6.91716904360639,3.53447101133474,0.000433949628003671,0.00195332992354753,-0.870864378157051
"ILMN_1667790","C21ORF100",-0.03540735158776,6.58801625879119,-3.53416397754887,0.000434445627125922,0.00195526047661828,-0.871924563431203
"ILMN_1685077","SNX7",-0.0349943597659061,6.61157535166056,-3.53412439400963,0.000434509611113061,0.00195526047661828,-0.872061238605855
"ILMN_1785061","EPHB2",0.0256365785675774,6.55810168295094,3.53320478489385,0.000435998577719462,0.00196166479236373,-0.875236074718979
"ILMN_2145423","DET1",0.0545462558025775,6.94845596804102,3.53183450940881,0.000438226088539422,0.00197138956735499,-0.879965298798089
"ILMN_1658143","RFC3",0.0306698131421008,6.57576853857003,3.53166121912232,0.000438508545094646,0.00197236277143747,-0.880563248282659
"ILMN_2134538","FTHL11",0.139886180389126,9.13877515646708,3.53119153426658,0.00043927497000154,0.00197551218983053,-0.882183784036975
"ILMN_1904052","CCDC122",-0.0652316357218075,6.75201899444368,-3.53016251117996,0.000440958496668358,0.00198278443708428,-0.885733454909073
"ILMN_1723058","CLIP1",0.0586740814963953,6.81302079566398,3.52939599932008,0.000442216463385322,0.00198814123629,-0.888376929156808
"ILMN_2410909","AKT1",-0.0791759141596504,10.2854828103316,-3.52935013513221,0.000442291840069903,0.0019881804685481,-0.888535083673403
"ILMN_1652237","CBR3",0.0479206920925144,6.68554273844929,3.52904946964216,0.000442786274219874,0.0019901031429831,-0.889571826081893
"ILMN_1875581","HS.540005",-0.058493384881392,6.76495887161188,-3.52897040153181,0.000442916384855692,0.00199038803257687,-0.889844451317283
"ILMN_1768809","ZNF134",-0.0631684846179068,7.08500059435299,-3.5288253639197,0.000443155144655581,0.0019911610129652,-0.890344522702318
"ILMN_1810856","HDAC5",-0.0612521950788913,6.82600622122727,-3.52862726748799,0.00044348144396902,0.001992327029156,-0.891027502101781
"ILMN_1718619","TRIM11",-0.0979708051264172,7.46260544042331,-3.52801148227114,0.000444497184922273,0.00199658952360057,-0.893150315360121
"ILMN_1711453","CLEC12A",0.0886450405198307,6.99134660811231,3.52772227295989,0.000444974987749429,0.00199843479141305,-0.894147190941071
"ILMN_2218604","KBTBD10",0.0242861073678764,6.53571329526649,3.52766978394775,0.000445061756353183,0.00199852358753808,-0.894328106847899
"ILMN_1830367","HS.543163",-0.048027572157328,6.76220388921089,-3.52602410038302,0.000447790244252802,0.00201047305630059,-0.899999028158676
"ILMN_1747204","HTRA2",0.100358071304937,7.23181570534481,3.52504420329564,0.000449422302772544,0.00201749695887208,-0.903374476354152
"ILMN_1803925","MTMR3",0.0721734535609162,7.02459161235555,3.52463236712688,0.000450109891554921,0.00202027957644949,-0.904792856312062
"ILMN_1840685","HS.545462",-0.0445993398920965,6.64795806598076,-3.52428068539392,0.000450697826959076,0.00202261413843677,-0.906003935206746
"ILMN_1775990","LOC645261",-0.0448306053455614,6.71971620840486,-3.52306751397874,0.000452731502131688,0.00203143512463722,-0.910180811116247
"ILMN_1703263","SP140",0.0985417932712922,7.01151562217058,3.52175426299081,0.0004549426139076,0.00204104950712343,-0.914700687849793
"ILMN_1773751","HRAS",-0.0908088542661236,7.04261848380394,-3.52170067842711,0.000455033047932565,0.00204114824358322,-0.914885077729121
"ILMN_1806508","B4GALT2",-0.056989006555936,6.83189502360959,-3.52129064558711,0.000455725612077887,0.00204394752793315,-0.916295952227045
"ILMN_2349600","BRD8",0.134582131650904,7.48192142575431,3.52112008487652,0.000456013987051242,0.00204493343862576,-0.916882784680653
"ILMN_1683211","NCAN",-0.147804661977785,7.41224041289253,-3.52080640890954,0.000456544779180564,0.00204700597669566,-0.917961948806088
"ILMN_2181883","C14ORF129",0.0447714373127344,6.81163793313129,3.52063774111728,0.000456830432036278,0.00204779803636421,-0.918542191462174
"ILMN_1767801","SAMD10",-0.0547163622178841,6.78951121938497,-3.52062103723226,0.000456858730539852,0.00204779803636421,-0.918599653884555
"ILMN_1737163","SH3BGRL3",-0.115790147934565,12.3321238313512,-3.51989543933079,0.000458089568774722,0.00205300658602013,-0.921095502197788
"ILMN_1783266","OGDH",-0.0638182886802277,6.91123781957007,-3.51944631043965,0.000458852982950446,0.00205611904482677,-0.922640127322917
"ILMN_1800225","PPARG",0.0389308041003682,6.63782397513323,3.51929348793952,0.000459113016619609,0.00205697526070336,-0.923165664560345
"ILMN_2234710","C12ORF60",0.0280403483375915,6.53775292157979,3.51795480089726,0.00046139674370984,0.0020668966608897,-0.927768296689973
"ILMN_1794594","RASGRP2",-0.0687992077644264,9.51932750385736,-3.517506759998,0.00046216344619304,0.00207002036035111,-0.929308358804472
"ILMN_1779974","C20ORF62",-0.0930547412924936,6.92431773154889,-3.51681891552515,0.00046334282689225,0.00207499122146762,-0.931672334605929
"ILMN_1704617","EFHB",0.0386293142868652,6.66488971355485,3.51637582624215,0.000464104038842316,0.00207808818352841,-0.933194901920117
"ILMN_1652777","CDC42EP2",-0.137588512471641,8.20422027819328,-3.51512053667988,0.000466266935394489,0.00208745950515047,-0.93750738849903
"ILMN_1744968","KCNAB1",-0.0509565689382372,6.67367856624377,-3.51451659255361,0.000467310900967164,0.00209181935411922,-0.939581678854608
"ILMN_1727522","OR5K4",-0.11452848783413,7.10764866225234,-3.51421248249723,0.000467837406227156,0.00209386193964832,-0.94062603666302
"ILMN_1772888","LOC645688",0.129478724876382,10.2730000223477,3.5136581805614,0.000468798495099139,0.00209784865118622,-0.942529364681659
"ILMN_1702858","ADHFE1",-0.0801886790877964,7.47129798112955,-3.51348879743415,0.000469092551815602,0.00209884968061488,-0.943110924170676
"ILMN_1744862","TGFBR2",0.0574887063673035,6.92892534386476,3.51324040609683,0.000469524082167268,0.00210046541257493,-0.943963701168773
"ILMN_1700248","WDR86",-0.0963661417868975,7.20563485065267,-3.51280871374528,0.00047027494445714,0.00210350901081969,-0.945445648396507
"ILMN_1893667","HS.543340",-0.0744436448381398,6.88384783563515,-3.51236406670303,0.000471049512826298,0.00210660337684616,-0.946971883396768
"ILMN_1761275","FUT6",-0.0475866154599309,6.72690272901134,-3.51233052930561,0.00047110798280056,0.00210660337684616,-0.947086991731648
"ILMN_1724064","MGC27348",0.0454395337620577,6.65617176096265,3.51227945571898,0.000471197038857843,0.00210668580172804,-0.947262286402552
"ILMN_1744118","ASTN2",0.0392331420229111,6.6611170137144,3.51198928617384,0.000471703300813476,0.00210863321793286,-0.948258159002284
"ILMN_1818833","HS.516741",-0.0388483046801458,6.63220448703714,-3.51168102006274,0.000472241693017222,0.00211072365938024,-0.94931605252365
"ILMN_1788108","TXNDC5",0.148945195106988,8.48612568589897,3.51144774426632,0.000472649495060144,0.00211222987829874,-0.950116538030019
"ILMN_1810235","ATP6V1E2",0.0571755368331903,7.0312795761881,3.51137326227827,0.000472779770367477,0.00211249558868511,-0.95037211201733
"ILMN_1715526","ZDHHC21",0.0260091424440123,6.52681873772296,3.51116825262711,0.000473138522971534,0.00211378195899968,-0.95107554541008
"ILMN_2393169","THOC5",-0.0947184207681193,8.88976598263169,-3.51074900257076,0.000473872973774873,0.00211674615269609,-0.952513961291555
"ILMN_1687785","PPA2",0.128930204463986,7.43794441335244,3.51039079264114,0.00047450133732084,0.00211923564789349,-0.953742821434162
"ILMN_1857067","HS.370110",0.0679537429731436,6.86749018700808,3.51013400597462,0.000474952265703455,0.00212093204879252,-0.954623668514584
"ILMN_1660663","DYRK1A",0.0920810282741487,6.92562757877428,3.50977764374764,0.00047557871670178,0.00212341163287144,-0.955845983208783
"ILMN_1802808","LOC654103",0.144883393200232,11.248768127291,3.50965228069342,0.000475799276632053,0.00212407848277973,-0.956275947225476
"ILMN_1736008","YRDC",-0.199035487732262,11.4315207126793,-3.50952312666971,0.000476026606264342,0.002124775350122,-0.956718897790083
"ILMN_1679185","LEF1",0.191277860852662,9.02517348769831,3.50948045171612,0.000476101742623207,0.00212479278612362,-0.956865253642995
"ILMN_1904843","HS.129547",-0.044001096120768,6.69355238454544,-3.50943733350155,0.000476177670674874,0.00212481374962326,-0.957013127933331
"ILMN_1671969","UGP2",-0.0956230156087754,8.04520385385123,-3.50930001087392,0.000476419561299758,0.00212557515907445,-0.957484065365829
"ILMN_1667977","TAF1B",0.0487033826298697,6.85032024479258,3.50872859103957,0.000477427337885234,0.00212975287709235,-0.959443514553556
"ILMN_2297205","ATRN",0.0299292455998925,6.54193919213284,3.50843616827347,0.000477943835581842,0.00213173813029401,-0.960446138738869
"ILMN_1789003","CPB2",-0.0378252904863743,6.59406014638417,-3.50831236536195,0.000478162662325231,0.00213239530829147,-0.960870594996853
"ILMN_1790230","ZNF181",0.0285909887067186,6.54671801076328,3.5081652332125,0.000478422846229079,0.00213318339297516,-0.961375016329287
"ILMN_1768202","ANKRD24",-0.0543431276233424,6.78384036350972,-3.50813156478316,0.000478482403030399,0.00213318339297516,-0.961490440802057
"ILMN_1751081","EHMT2",-0.078928082135346,7.01800309046524,-3.50732149968989,0.000479917435136791,0.00213926137031238,-0.964267239850512
"ILMN_1786015","CTCF",-0.074388691136507,8.19794908944594,-3.50662904876178,0.00048114730125114,0.00214442312809226,-0.966640381015887
"ILMN_1681542","HIST1H4E",0.0362149164660792,6.63715704679752,3.50653216254058,0.000481319616144772,0.00214487065276345,-0.966972389605221
"ILMN_1667374","C14ORF149",0.0271159315865459,6.57759141861168,3.50644880284598,0.000481467919883937,0.00214498176477811,-0.967258038548517
"ILMN_1763688","C17ORF49",-0.0791207671467316,9.84991060007607,-3.50643731336566,0.000481488363960919,0.00214498176477811,-0.967297409073994
"ILMN_1696360","CTSB",-0.122459835491382,9.87133424768946,-3.50607602150392,0.000482131651154985,0.00214752682603453,-0.968535369262447
"ILMN_2199676","CEP152",0.0332018669488336,6.51580310055728,3.50532319606584,0.000483474652910454,0.00215318735388457,-0.971114515989529
"ILMN_1861067","HS.581617",-0.0466865526397164,6.73936221890304,-3.50500780043512,0.000484038340946816,0.00215537598304874,-0.972194888288728
"ILMN_1842191","HS.543842",-0.139532156244663,7.24669928324305,-3.50421011396124,0.000485466741247654,0.00216141386439067,-0.974926904677622
"ILMN_1786734","EIF5",-0.085027558442496,7.0326037763773,-3.50397710890299,0.000485884721257299,0.00216295198255562,-0.975724816046363
"ILMN_1744560","ULK1",0.025314358142893,6.53743146871435,3.50377931250385,0.000486239805518335,0.00216420969839032,-0.976402117276563
