"Probe_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_Symbol"
"U94320_at",-1.15773968116903,4.74292434258519,-2.24729382310238,0.0461073761962527,0.398788399037035,-4.14792979418669,"NPY5R"
"S72869_at",-2.61959775687631,7.01521793024163,-2.24678151008617,0.0461488005274327,0.398788399037035,-4.14875199084801,"CCDC6"
"D13370_at",1.71098877138354,11.4990272790926,2.24534043603173,0.046265513492989,0.398788399037035,-4.15106438510902,"APEX1"
"M86934_at",-0.633186814813863,10.2682381116522,-2.24399747710969,0.0463745346917581,0.398788399037035,-4.15321888205453,"HDHD1"
"M33600_f_at",3.38526045445084,12.0932345327312,2.24157337020179,0.0465719467994498,0.398788399037035,-4.15710673207382,"HLA-DRB1"
"U86602_at",-2.48656291831723,8.51460569981017,-2.24116293649538,0.0466054509077183,0.398788399037035,-4.15776485369962,"EBNA1BP2 /// MIR6733"
"Y00097_s_at",-0.959565099811458,11.3439088509247,-2.24075093150883,0.0466391065031674,0.398788399037035,-4.15842545301824,"ANXA6"
"D63877_at",-2.34756474895442,10.1059171404435,-2.24069703328504,0.0466435110279222,0.398788399037035,-4.15851186908992,"FAM175B"
"M61764_at",2.94788028464616,6.19785191238947,2.24037698431935,0.0466696734120932,0.398788399037035,-4.15902499504505,"TUBG1"
"X99133_at",3.40383998683685,8.54485190491737,2.24036127627176,0.0466709578273525,0.398788399037035,-4.15905017868645,"LCN2"
"X65233_at",-1.86479964443115,5.81665353222325,-2.24029311671498,0.0466765314885996,0.398788399037035,-4.15915945354891,"ZNF80"
"X97335_at",-2.44922931068629,8.15961562705147,-2.23960835169769,0.0467325626697948,0.398788399037035,-4.16025721976891,"AKAP1"
"X95592_at",1.65165243913962,7.09974737737175,2.23856590983097,0.0468179846128452,0.398788399037035,-4.16192816511966,"C1D"
"M31303_rna1_at",-0.665896178056197,13.4323718431634,-2.23835107544982,0.0468356075952394,0.398788399037035,-4.16227249284762,"STMN1"
"AF010193_at",2.377096778892,10.2480644510599,2.23824807224218,0.0468440592580404,0.398788399037035,-4.16243757810375,"SMAD7"
"U72671_at",2.68517888428503,6.03067829397784,2.23785116532628,0.0468766400923782,0.398788399037035,-4.16307368398538,"ICAM5"
"M82882_at",-1.76603899206685,7.1353766105028,-2.23711190137364,0.0469373817948054,0.398788399037035,-4.16425836678063,"ELF1"
"L20316_at",-0.999386741146472,12.1210841646441,-2.23568887441236,0.0470545171994626,0.398788399037035,-4.16653840901487,"GCGR"
"D87969_at",2.04489158050961,9.11689268826621,2.23547518950349,0.047072130666389,0.398788399037035,-4.1668807417634,"SLC35A1"
"U60800_at",3.78052773041522,6.72771846878796,2.23488470902558,0.047120835198205,0.398788399037035,-4.1678266586986,"SEMA4D"
"U32331_at",-2.14559569099379,9.36504554072588,-2.2340263148446,0.0471917240818841,0.398788399037035,-4.1692016035628,"DKK3"
"Z11793_at",-1.58350766763576,11.9640324676297,-2.23391357491008,0.0472010420810033,0.398788399037035,-4.16938217267642,"SEPP1"
"U79256_at",-2.63049286742582,7.78712437395684,-2.23333418952803,0.047248956297433,0.398788399037035,-4.17031009111427,"ARHGAP19"
"HG721-HT4828_s_at",-2.5665207687279,8.83085231004634,-2.23313302282992,0.0472656033387731,0.398788399037035,-4.17063225135113,""
"M31606_at",2.38091110910073,5.83705334613328,2.23310420606107,0.0472679884572893,0.398788399037035,-4.17067839939989,"PHKG2"
"D83407_at",-0.790467986521289,11.2354016954541,-2.22915488476105,0.0475959595885371,0.400428485286326,-4.177000996509,"RCAN2"
"U40369_rna1_at",-1.17862772259044,10.4318240360774,-2.22910749233077,0.0475999084822528,0.400428485286326,-4.17707684484585,"SAT1"
"S73149_at",-1.70605661199026,11.6025205605789,-2.22798657027181,0.0476933988535507,0.400428485286326,-4.17887063917952,"MIR483"
"HG3703-HT3915_s_at",1.45044638252529,5.24493942922164,2.22767677839243,0.0477192679807263,0.400428485286326,-4.17936633861058,""
"D16481_at",1.01323306673658,11.7437788526781,2.22685918198809,0.0477876057371292,0.400428485286326,-4.18067446236404,"HADHB"
"U20285_at",-0.525290651642251,12.5141973048396,-2.22643408433346,0.0478231739697854,0.400428485286326,-4.1813545361874,"GPS1"
"U08023_at",-1.41720040622966,9.21902412548798,-2.22584547737823,0.0478724649587908,0.400428485286326,-4.18229611793154,"MERTK"
"D80003_at",2.68476537806323,8.43476365292845,2.22524547964926,0.047922759848064,0.400428485286326,-4.18325583122941,"NCOA6"
"M14745_at",-0.538900402681762,10.8178478292895,-2.22206324876486,0.0481903567522654,0.400428485286326,-4.18834437685256,"BCL2"
"M14676_at",-0.460560793471149,13.3978322317891,-2.22176869039144,0.0482151985837194,0.400428485286326,-4.18881526055658,"FYN"
"M63573_at",3.28288749777747,6.41103832074575,2.22074085210736,0.0483019781485504,0.400428485286326,-4.19045819957044,"PPIB"
"L40992_at",2.37902340239133,5.8358520782273,2.22008025673735,0.0483578305003738,0.400428485286326,-4.19151398058558,"RUNX2"
"U17327_at",-2.00161104427957,10.2667029250537,-2.2198234928336,0.0483795561648325,0.400428485286326,-4.19192431748064,"NOS1"
"U90912_at",-0.659521000051324,9.80163226439524,-2.21685685975479,0.0486312507222239,0.400428485286326,-4.19666410345035,"CCSER2"
"M21665_s_at",2.35243865048181,5.81893450883034,2.21682843727972,0.0486336681793045,0.400428485286326,-4.19670950313253,"MYH7"
"J04132_at",2.49302689642795,5.88989961088966,2.2167831630926,0.048637519186145,0.400428485286326,-4.19678181990203,"CD247"
"M28215_at",-2.7711505476595,7.74678007992765,-2.21676167606383,0.0486393469674324,0.400428485286326,-4.19681614109696,"RAB5A"
"M23197_at",1.95421963061928,9.23672190629474,2.21636368519093,0.0486732136953629,0.400428485286326,-4.19745182989238,"CD33"
"HG4533-HT4938_at",-1.38055582095465,10.2085661036019,-2.21603155007091,0.0487014937292211,0.400428485286326,-4.19798229990585,""
"Z83821_cds2_at",2.96770843425148,7.63033985065103,2.2155092073302,0.0487460009840902,0.400428485286326,-4.1988165031027,"ALAS2"
"U50531_at",2.05008153165108,7.41725542528431,2.21469553115118,0.0488154093302146,0.400428485286326,-4.20011583867274,"N4BP2L2-IT2"
"X63422_at",-0.611845772328515,12.0839431282664,-2.21467766462883,0.0488169344425149,0.400428485286326,-4.20014436729194,"ATP5D"
"Z50194_at",2.22964767122935,5.74079479476058,2.21449630133683,0.0488324184537376,0.400428485286326,-4.20043395702671,"PHLDA1"
"J03756_at",-0.759182005215569,12.0434689539248,-2.21409002892565,0.0488671212632759,0.400428485286326,-4.20108263715315,"GH2"
"U25750_at",-1.05361869281066,10.413536387725,-2.21395888205027,0.048878328543437,0.400428485286326,-4.20129202546843,"TMEM106A"
"D21261_at",0.860945270270269,14.9033431620608,2.21227431322154,0.0490225035121261,0.400904224984759,-4.20398120488098,"TAGLN2"
"X67698_at",0.796671492457158,13.4756468440544,2.21161358046303,0.0490791636334911,0.400904224984759,-4.20503577328195,"NPC2"
"X77744_at",2.50997451959909,5.91918460735951,2.21129489135722,0.0491065146869591,0.400904224984759,-4.20554437965413,"ZNF160"
"J03260_s_at",-0.855363497915368,11.4649230626935,-2.21026646945661,0.0491948769217726,0.401162375821145,-4.20718549316377,"GNAZ"
"U62317_rna3_at",-1.55263967831509,12.4150400392581,-2.20773419850345,0.0494130979993392,0.402197888204394,-4.21122522244162,"CHKB"
"X77197_at",-0.841356292929854,9.98545998106957,-2.20711486130754,0.0494666105527668,0.402197888204394,-4.21221299776026,"CLCN4"
"HG3236-HT3413_f_at",-1.59511856274861,13.233829337676,-2.20681514770246,0.0494925265541475,0.402197888204394,-4.2126909725741,""
"U49742_at",-2.03857744105462,9.17751929186531,-2.20544097466711,0.0496115163015695,0.402466365989536,-4.21488216643054,"RHO"
"U43292_at",-3.31628397368724,6.40697182438121,-2.20511922572788,0.0496394160032355,0.402466365989536,-4.21539514176431,"MECOM"
"U53174_at",3.3921653760943,6.48057878876555,2.20433197929906,0.0497077433998405,0.402558700844069,-4.21665016208811,"RAD9A"
"U54778_at",-1.02266323851237,12.9115330811616,-2.20267163649188,0.0498521438332488,0.403047344046558,-4.21929653451346,"YWHAE"
"Z94753_s_at",-1.88482442782021,7.16168796469235,-2.20232780399502,0.0498820970354651,0.403047344046558,-4.21984446931518,"ATP7A"
"X55448_cds1_s_at",0.625665892615789,12.6416773907841,2.20108304084248,0.049990679145082,0.403126615675743,-4.22182787763141,"G6PD"
"L19593_at",-1.95854404540767,6.51682114521798,-2.20077927553677,0.0500172111592979,0.403126615675743,-4.22231183642714,"CXCR2"
"U48296_at",-2.20785217460871,9.75596810041198,-2.20025579066323,0.0500629658505379,0.403126615675743,-4.22314579569627,"PTP4A1"
"X63692_at",2.70071018248711,6.04056184737916,2.19945460467656,0.0501330700907505,0.403231860684421,-4.22442201922048,"DNMT1"
"M81780_cds4_at",2.67112563110049,6.02173531467859,2.19794120638623,0.0502657489809533,0.403839596926522,-4.22683227906751,""
"U89606_at",2.95585464651281,6.20292650630461,2.19611494390346,0.050426302581904,0.404559078666309,-4.2297400094127,"PDXK"
"X73113_at",-0.943170970790732,11.403383931393,-2.19541028046409,0.0504883828893832,0.404559078666309,-4.23086172244315,"MYBPC2"
"X14474_at",2.89684034208197,6.16537194893952,2.1944681079586,0.0505715014639939,0.404559078666309,-4.23236130780963,"MAPT"
"M91467_at",-1.83197238504535,9.15976104639599,-2.1943244061872,0.0505841903169756,0.404559078666309,-4.23259000655298,"HTR1E"
"U86136_at",1.80770281434108,8.17703480744332,2.19166985044576,0.0508191341258343,0.405978845502428,-4.23681370131076,"TEP1"
"U10550_at",-1.89516745892416,8.64027868543794,-2.19085306905622,0.0508916331690762,0.405992203677781,-4.23811291620882,"GEM"
"X53800_s_at",-2.02812210962365,7.6405977819708,-2.19001890944209,0.0509657765063307,0.405992203677781,-4.2394395910367,"CXCL3"
"M71243_f_at",3.06298153782043,7.46380542591758,2.18953875837383,0.0510085008776037,0.405992203677781,-4.2402031552144,"GYPA"
"Z34897_at",-1.80485341704638,8.26703744239295,-2.18745318092742,0.051194474378277,0.405992203677781,-4.24351904982458,"HRH1"
"HG2573-HT2669_at",2.34166907096493,5.81208114004687,2.18713707220133,0.0512227185192562,0.405992203677781,-4.24402153523705,""
"AC002115_rna2_at",2.35747869895587,10.350013457858,2.18626623782411,0.0513006039196854,0.405992203677781,-4.24540567281731,"RBM42"
"U43672_at",2.05093423476335,5.60856791710309,2.1862048157388,0.0513061016267897,0.405992203677781,-4.24550329179092,"IL18R1"
"M28219_at",-2.87369272209644,6.22680749576291,-2.18520375332869,0.0513957829085506,0.405992203677781,-4.24709415203532,"LDLR"
"M91438_at",-2.58716766191931,7.2397758594941,-2.18472147532701,0.0514390416130473,0.405992203677781,-4.24786047899904,"SPINK2"
"Z19574_rna1_at",-2.20009830910843,5.358442676313,-2.18466073141387,0.051444492595794,0.405992203677781,-4.24795699505232,"JUP /// KRT17"
"M63138_at",0.673255003205645,15.0805520577045,2.18428134952459,0.0514785496822914,0.405992203677781,-4.24855977288824,"CTSD"
"U09953_at",-0.455778679843997,14.5277239397326,-2.18267715493662,0.051622795717083,0.405992203677781,-4.25110815795024,"RPL9"
"HG4236-HT4506_f_at",2.57835465750662,7.0467700875395,2.18206766597378,0.051677700642301,0.405992203677781,-4.25207619644894,""
"S83513_s_at",-1.22762207553388,10.6719590272855,-2.18137948732965,0.0517397610740053,0.405992203677781,-4.25316909611264,"ADCYAP1"
"M83941_at",-1.53844506195104,5.09171805879281,-2.18124658096457,0.0517517548391824,0.405992203677781,-4.25338015064731,"EPHA3"
"U94747_at",2.92312705116038,6.1820998547167,2.180614533321,0.0518088284708071,0.405992203677781,-4.25438377357278,"DCAF7"
"D23660_at",0.559098818461889,15.4880416424245,2.18022744566667,0.0518438119150486,0.405992203677781,-4.25499837356355,"RPL4 /// SNORD16 /// SNORD18A /// SNORD18B /// SNORD18C"
"M64108_at",-0.615377851789152,11.2148168353602,-2.18010978831534,0.051854449776667,0.405992203677781,-4.25518517650021,"COL14A1"
"L13800_at",-1.06497283435745,9.27176895556847,-2.17945578765107,0.0519136184388799,0.406005843321771,-4.25622345622365,"TUBGCP3"
"D50532_at",2.72246170854897,6.81550225743996,2.17875717084335,0.0519768946291596,0.406051541467579,-4.25733244029409,"CLEC10A"
"U32581_at",-2.22885209572185,8.13055177456553,-2.17597767922902,0.0522293710653964,0.406161479987149,-4.26174329798745,"SMG1"
"X57346_at",-0.666833158782188,13.0438770177381,-2.17535967379433,0.0522856663313664,0.406161479987149,-4.26272374488591,"YWHAB"
"L02547_at",2.23459227845142,5.74394136299281,2.17488391195912,0.0523290437073323,0.406161479987149,-4.26347845604724,"CSTF1"
"U17034_at",-1.71050606193782,5.07621593045071,-2.17486285219038,0.0523309646139972,0.406161479987149,-4.26351186218844,"PLA2R1"
"X51952_xpt1_at",2.66173226783387,6.01575771987256,2.17399011361482,0.0524106280212446,0.406161479987149,-4.26489614127755,"UCP1"
"AC000063_s_at",3.09478927111839,7.75923876563889,2.17397723385368,0.0524118045472016,0.406161479987149,-4.26491656873688,"SEMA3F"
"U28369_at",-1.08720112362028,12.0663705345057,-2.17331854596423,0.0524720071555922,0.406161479987149,-4.26596119568511,"MIR6872 /// SEMA3B"
"L19183_at",-0.785146649698236,10.0727386375553,-2.17312824863674,0.052489412158258,0.406161479987149,-4.26626297023998,"TMEM97"
"L40027_at",-0.521619932773335,12.7180415923912,-2.17292503450308,0.0525080046263443,0.406161479987149,-4.26658521745742,"GSK3A"
"X94910_at",-2.46877271382733,5.5053779129025,-2.1720906092703,0.052584413586571,0.406307982576018,-4.2679082910631,"ERP29"
"X05997_at",-1.4048002606528,8.2214494970911,-2.16891125617823,0.0528765200956835,0.406711768497805,-4.2729477668084,"LIPF"
"U09716_s_at",-1.48287305149103,9.42558697803134,-2.16870765014684,0.0528952791229226,0.406711768497805,-4.27327040111105,"LMAN1"
"S75463_at",2.89707561503372,12.0753040476265,2.1686773760828,0.0528980689325353,0.406711768497805,-4.27331837245129,"TUFM"
"X54870_at",-1.00466399825489,9.85856956277769,-2.16840542237412,0.0529231362344493,0.406711768497805,-4.2737492905859,"KLRC4-KLRK1 /// KLRK1"
"U92971_at",-1.44010307421832,10.7887106026808,-2.16839275981079,0.0529243036800538,0.406711768497805,-4.27376935427242,"F2RL2"
"X78338_at",-0.718054132310556,10.2963455790991,-2.16663725803734,0.0530863923498501,0.407480473777871,-4.27655050127105,"ABCC1"
"X05409_at",0.778354985893928,13.4242906111595,2.16606206582858,0.0531396035110604,0.407480473777871,-4.27746156339122,"ALDH2"
"Z21966_at",-1.34445446327091,4.81082062698588,-2.16473914230965,0.0532621800243075,0.407977911995508,-4.27955663174,"POU6F1"
"U78095_at",-2.97634761325196,7.43680452716098,-2.16383518985291,0.0533460910234525,0.408178423740053,-4.2809879130395,"SPINT2"
"HG4462-HT4731_at",-1.64544961617354,5.24140591178007,-2.16267818889469,0.0534536751123988,0.408559441129362,-4.28281953230243,""
"M77232_rna1_at",-0.435385518562995,14.4907408132601,-2.16170631022957,0.0535442049276298,0.408633244933689,-4.28435780351634,"RPS6"
"U96629_rna1_at",2.45828330933531,5.88629020082802,2.16059662843149,0.0536477492233647,0.408633244933689,-4.28611386763042,"INTS9"
"X76942_s_at",-2.03788710395853,8.51862410835104,-2.16018640338414,0.0536860754452556,0.408633244933689,-4.28676295977067,"GOLGA4"
"M19311_s_at",-0.690084331915374,15.3078069819799,-2.16003346504468,0.0537003707213806,0.408633244933689,-4.28700493958472,"CALM1 /// CALM2 /// CALM3"
"M80482_at",-0.972079335718343,12.1241865811149,-2.15870946557635,0.053824277392163,0.408633244933689,-4.28909950717912,"LOC100507472 /// PCSK6"
"L29008_at",2.4019236217537,10.5377324787154,2.15860580592957,0.0538339898551065,0.408633244933689,-4.28926347624565,"SORD"
"X74801_at",-0.404852847334379,11.4366854461976,-2.15824382934253,0.0538679185683448,0.408633244933689,-4.28983602823973,"CCT3 /// LOC101927137"
"HG1515-HT1515_f_at",0.769230218062635,12.1813965570109,2.15687556629978,0.0539963519759605,0.408930588217211,-4.29199993245575,""
"U71300_at",-1.49226412357689,8.38074351677151,-2.15659422678452,0.0540227962368989,0.408930588217211,-4.29244480557628,"SNAPC3"
"U50535_at",-1.43643169272761,10.7883180009142,-2.15577348405971,0.0541000115561099,0.409007518356161,-4.29374249369251,"N4BP2L2 /// U50535"
"L07738_at",2.73866425859159,6.06471444126383,2.15521186097833,0.0541529093602414,0.409007518356161,-4.29463037583963,"CACNG1"
"M11718_at",-2.79621274334932,8.90770405397588,-2.1543671804226,0.054232560137974,0.409007518356161,-4.29596558402133,"COL5A2"
"X96969_at",-1.01044423446944,10.7606354782456,-2.15403023790279,0.0542643638215104,0.409007518356161,-4.29649814211314,"LOC101930602 /// SLC14A2"
"D38549_at",0.666087342382342,11.873533640429,2.15269877855201,0.0543902124040991,0.409519490625113,-4.29860228394202,"CYFIP1"
"Z29331_at",2.10698463392762,5.66273649829585,2.15113786049391,0.0545381022359303,0.409931450556544,-4.30106841380796,"UBE2H"
"U51334_at",-0.801276837438948,11.9591304269709,-2.15089769824365,0.0545608903781765,0.409931450556544,-4.30144779097322,"TAF15"
"Z37986_at",-0.965352495589878,11.2251801347922,-2.14850746746487,0.0547881841929788,0.410769095997156,-4.3052226845842,"EBP"
"L17328_at",-2.20074466262333,8.28111908489695,-2.14840972840563,0.0547974975821785,0.410769095997156,-4.30537700977878,"FEZ2"
"X82693_at",-2.83311748813859,8.93352649419125,-2.14789384796459,0.0548466798615722,0.410769095997156,-4.30619151519861,"LY6D"
"X59739_at",1.94355707749274,6.67523076032694,2.14724777974764,0.0549083329013702,0.410795675780621,-4.30721146375233,"ZFX"
"D86956_at",-2.85059175884949,8.21365224848175,-2.14657589615957,0.0549725192305676,0.410841132093143,-4.30827204221381,"HSPH1"
"D29958_at",2.35591668345366,5.82114780253969,2.14490727240205,0.0551322342583123,0.411599679204085,-4.31090543883274,"EXOSC7"
"L19871_at",-2.11731544023337,8.91776032342612,-2.14266824294226,0.0553472385864413,0.412597784215175,-4.31443780327634,"ATF3"
"U28833_at",-0.998010189537789,9.69257487329493,-2.14230032072991,0.0553826445856013,0.412597784215175,-4.31501811316423,"RCAN1"
"L37378_at",1.92538760232828,5.54717475091445,2.14156378160394,0.0554535880140119,0.412691439220067,-4.31617971318629,"GUCY2F"
"L14856_at",-0.695849190619315,12.0806659122698,-2.14051573567536,0.0555546843988484,0.413009062775876,-4.31783232658287,"SSTR4"
"X98248_rna1_at",-2.64958501359877,8.89947950175031,-2.13809275040646,0.0557890795982668,0.413243180802423,-4.32165181859742,"KLHDC3"
"M18255_cds2_s_at",-1.27926842349313,8.80153561998149,-2.13800038268442,0.0557980336171106,0.413243180802423,-4.32179739005745,"PRKCB"
"L36463_at",3.30659651882979,7.34564385587539,2.13747438660977,0.0558490490440438,0.413243180802423,-4.32262631302965,"RIN1"
"X02160_at",-1.96685433482797,9.19080634703713,-2.13718463903841,0.0558771700373643,0.413243180802423,-4.32308289563577,"INSR"
"HG613-HT613_at",-0.666466571531384,14.9241070276233,-2.13675739927401,0.0559186596149278,0.413243180802423,-4.32375609389005,""
"X05153_rna1_at",-2.16624279141265,7.71421639056431,-2.13602978166949,0.0559893863565757,0.413243180802423,-4.32490247490735,"LALBA"
"D63940_s_at",-2.28733318026176,8.2312796777455,-2.13578782871085,0.0560129237381661,0.413243180802423,-4.32528364469947,"MXI1"
"M83088_at",0.565531522624976,12.5119450954761,2.13497443450247,0.05609212019169,0.413243180802423,-4.32656493324367,"PGM1"
"K02777_s_at",1.87225012473386,8.34103526780229,2.13424587728325,0.0561631465737321,0.413243180802423,-4.32771242240724,"TRAC /// TRAJ17 /// TRAV20 /// TRDV2 /// YME1L1"
"Z14982_rna1_at",2.6122958894525,5.98429820635714,2.13374418359374,0.056212105795986,0.413243180802423,-4.32850250936546,"PSMB8"
"Y11215_at",-1.88700991435573,9.54112961759393,-2.13356984393637,0.0562291287032435,0.413243180802423,-4.32877704939613,"SKAP1"
"U50383_at",2.98302251926352,7.35267038923269,2.13155382761378,0.0564263322443176,0.41409010443314,-4.33195112084726,"SMYD5"
"HG2715-HT2811_at",-0.804451175803107,10.7192801526184,-2.13070851777249,0.0565092140070097,0.41409010443314,-4.33328165174604,""
"M35296_at",-1.48486466191522,10.3700866882865,-2.13040258297201,0.0565392390225348,0.41409010443314,-4.33376314713761,"ABL2"
"S82024_at",-1.76454888183345,12.0165996498309,-2.13000126612983,0.0565786479324488,0.41409010443314,-4.33439471858788,"STMN2"
"U68133_at",1.85851871282428,5.50462182123008,2.12923958668982,0.0566535156756913,0.414209261455157,-4.33559328199049,""
"X97544_at",-1.2575630514208,9.44860534544462,-2.1276069013715,0.0568143135390716,0.414925287589892,-4.3381618777525,"TIMM17A"
"X98833_rna1_at",-3.4619824497357,8.01260724467781,-2.12616118918426,0.0569570578503625,0.414925287589892,-4.34043567682416,"SALL1"
"M88468_at",-0.863410162785673,13.1192473345764,-2.12512083685804,0.0570599885265125,0.414925287589892,-4.34207155560448,"MVK"
"X66945_at",-2.3129837512258,10.0221727759095,-2.12509394761394,0.0570626512363374,0.414925287589892,-4.34211383282941,"FGFR1"
"U50733_at",-0.409110660069878,12.2351682609103,-2.1248959479925,0.0570822617906122,0.414925287589892,-4.34242513576408,"DCTN2"
"U41816_at",-2.0539216448496,9.02304117143537,-2.12468078819531,0.0571035791831634,0.414925287589892,-4.34276340569825,"PFDN4"
"U54644_s_at",-1.03364653748103,12.2231707196394,-2.1227060743096,0.0572995803777252,0.415922005411209,-4.34586738243545,"TUB"
"Z21488_at",-2.49592754627277,9.83407918384194,-2.12030298508999,0.0575389594318841,0.41681337131693,-4.34964317257695,"CNTN1"
"D38583_at",4.65021503719945,8.75967737008565,2.12028965404223,0.0575402900148972,0.41681337131693,-4.34966411392769,"S100A11"
"U07000_cds4_at",-3.06219950752308,7.63640825097028,-2.1181628562812,0.0577529408384803,0.417925580069658,-4.35300437194519,"FBXW4P1"
"X14767_at",2.77892842353055,9.34908754313395,2.11642996060183,0.0579267564823228,0.418269259894048,-4.3557250037556,"GABRB1"
"U16811_s_at",1.50341537742854,5.2786469714328,2.11631651754609,0.0579381524733299,0.418269259894048,-4.35590307765499,"BAK1"
"M24351_cds3_s_at",-1.36054927030523,4.81667328408927,-2.11592083893652,0.0579779172130364,0.418269259894048,-4.35652415290325,"PTHLH"
"X15525_rna1_at",-0.50161747784102,11.0904904082494,-2.11340035042077,0.0582318269271551,0.419672799566755,-4.36047934522285,"ACP2"
"U48231_at",-2.71607398704369,6.94187814338571,-2.11051255946817,0.0585240308842806,0.421349183657703,-4.36500861012387,"BDKRB1"
"U72648_s_at",2.38535823157009,5.83988333315924,2.10953694731329,0.058623062117609,0.421632806888602,-4.36653822060559,"ADRA2C"
"U77846_rna1_at",-1.19910975276891,9.48405072945315,-2.10871913015415,0.058706198147271,0.421801647257323,-4.3678202152222,"ELN"
"U40391_rna1_at",-1.62838816576719,11.9899535806591,-2.10742094223548,0.0588383956886343,0.421915809608641,-4.36985482204489,"AANAT"
"S69189_at",-1.67851180691446,8.85773709324464,-2.10731723427798,0.0588489686445664,0.421915809608641,-4.37001733847596,"ACOX1"
"L42176_at",3.1394200251283,5.23925881442899,2.10680596972048,0.0589011179750677,0.421915809608641,-4.3708184731535,"FHL2"
"U90908_at",-2.61908722886144,8.8231924795297,-2.10569239130229,0.0590148549475799,0.422302656355658,-4.37256314441999,"ARHGAP22"
"HG2538-HT2634_at",-1.97618877841909,7.36896262456216,-2.10447061726325,0.0591398814285519,0.422769425379031,-4.37447690322336,""
"X78817_at",-1.27142488611386,11.9312888465285,-2.10321917213235,0.0592682036815476,0.423258787907618,-4.37643667611819,"ARHGAP4"
"M34423_at",1.07307187233264,10.1085242692955,2.10162367531848,0.0594321862744421,0.423940981079836,-4.37893455738425,"GLB1 /// TMPPE"
"HG881-HT881_at",2.03266705598184,9.81024512914895,2.10091981078077,0.0595046645120173,0.423940981079836,-4.38003627271072,""
"HG2417-HT2513_at",1.86112320947449,5.50627922818931,2.10050443064481,0.0595474761434356,0.423940981079836,-4.38068637165459,""
"X87160_at",-1.90632314493107,5.69473222020307,-2.09996047575278,0.0596035834785512,0.423940981079836,-4.38153762077096,"SCNN1G"
"U12707_s_at",2.39296501630392,10.7394145877067,2.09922819252738,0.0596791951850182,0.424052170812139,-4.38268344943469,"WAS"
"X89894_at",-1.21465744875363,9.03237970767703,-2.09698589090884,0.0599112872074017,0.424911310837213,-4.38619105247169,"NR4A3"
"J02960_cds1_s_at",2.2594156163644,8.14561200343024,2.09656794817121,0.0599546409834436,0.424911310837213,-4.38684466735105,"ADRB2"
"U02680_at",1.62365290719492,8.62926084266251,2.09603437118411,0.0600100327085874,0.424911310837213,-4.38767904445798,"TWF1"
"L33477_at",-2.17621930449815,5.4114895465718,-2.09547408739207,0.0600682489255315,0.424911310837213,-4.38855509163341,"CDH12"
"X80923_at",-1.10475246871022,9.48155165287565,-2.09516286252421,0.0601006097365223,0.424911310837213,-4.38904167489589,""
"M61176_at",-2.5180081458721,6.34422431979602,-2.09303058210554,0.0603227648794321,0.425203369186986,-4.3923745922039,"BDNF"
"M21119_s_at",2.55753906416226,6.87732668056223,2.09288390052326,0.060338075600512,0.425203369186986,-4.39260381612349,"LYZ"
"U85193_at",-0.672848774827603,11.1695516155186,-2.09072455908132,0.0605638939220245,0.425203369186986,-4.39597753157139,"NFIB"
"HG3549-HT3751_at",0.589116751181814,15.6982009672042,2.09045323215477,0.0605923249223864,0.425203369186986,-4.39640134763564,""
"D87258_at",-0.540645744462713,13.6765922105898,-2.09000983250452,0.0606388136757556,0.425203369186986,-4.39709389527047,"HTRA1"
"U93205_at",0.959081207015187,11.9623757808825,2.08993047953071,0.0606471370803913,0.425203369186986,-4.39721783067915,"CLIC1"
"D45370_at",0.929281923162339,13.353764443185,2.08985763713705,0.0606547785333394,0.425203369186986,-4.39733159601847,"ADIRF"
"J02843_at",-2.58017381174503,7.69335045488548,-2.08969680350429,0.0606716538298931,0.425203369186986,-4.39758278046409,"CYP2E1"
"X02404_at",-1.85477400320278,8.64298089326219,-2.08908469855638,0.060735918803616,0.425203369186986,-4.39853867294299,"CALCB"
"L42025_rna1_at",-0.658026302628926,9.65600159171055,-2.08901406790981,0.0607433384552837,0.425203369186986,-4.39864896580976,"AGFG1"
"U09366_at",-2.42258597381968,8.33136289200648,-2.08717048558915,0.0609373069357097,0.426139228521728,-4.40152726290813,"ZNF133"
"L02867_at",2.77891396942936,9.44319819270755,2.08652268157187,0.0610056028253105,0.426195268749946,-4.40253840212208,"CDR2L"
"U65932_at",-1.38685622061156,10.9861535653365,-2.08574183092566,0.0610880213478502,0.426349763997336,-4.40375703963208,"ECM1"
"M91463_rna1_at",2.86505985438052,8.91479829286427,2.0847788884489,0.0611898042001115,0.426410213582754,-4.40525960257894,"SLC2A4"
"U05291_at",-0.717967540173239,11.3796934961457,-2.0823790059634,0.0614441676922107,0.426410213582754,-4.40900311132513,"FMOD"
"Y00477_at",-2.23289701108764,9.35053322158462,-2.08213680151293,0.061469894245191,0.426410213582754,-4.40938082097285,"ELANE"
"U79288_at",-0.813018161019473,11.331835207116,-2.082129399946,0.0614706805871704,0.426410213582754,-4.40939236318225,"KIAA0513"
"X15673_s_at",-0.876525943515626,11.2682913460571,-2.08139130274479,0.0615491436247439,0.426410213582754,-4.41054328790582,"ERV9-1"
"J00124_at",-0.871704643872835,10.5334973214706,-2.08111368997283,0.0615786795302974,0.426410213582754,-4.41097612980631,"KRT14"
"X58401_at",1.52244710285661,5.29075806943248,2.07897827779535,0.0618063182891492,0.426410213582754,-4.41430477915616,"IGHG1 /// LOC100293211"
