Gene_Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
OTTHUMG00000160881;RP11-97E7.2,0.108591944444445,3.44017142857143,2.51093897869817,0.0159077014970147,0.0581304125951586,-3.84988584549626
CTB-3M24.2;OTTHUMG00000162724,0.255103888888888,3.89624476190476,2.51086768271126,0.0159104915982411,0.0581375958022152,-3.85004335783599
HOXA6,0.491125833333335,11.16543,2.51077256730477,0.0159142145435453,0.0581481867392594,-3.85025348864178
COX16;SYNJ2BP;SYNJ2BP-COX16,-0.126418611111111,9.50413190476191,-2.51068347352156,0.015917702513634,0.0581579180586992,-3.85045031102218
C17orf80,0.0885069444444477,7.94348761904762,2.51053501357741,0.0159235161804898,0.0581761452415003,-3.85077827125144
UNC119,0.135389583333334,6.76564214285714,2.51023376259788,0.0159353190595206,0.0582132352258259,-3.85144371537749
SVEP1,0.53538263888889,5.58881238095238,2.5099609662794,0.0159460139675262,0.058243253730674,-3.85204625403466
HTT-AS1,0.150319444444446,4.37970904761905,2.50978889277985,0.0159527634237353,0.0582618713066848,-3.852426296338
ABCD3,-0.141912500000002,9.08257047619048,-2.50960427104801,0.0159600079666638,0.0582853110575853,-3.85283403129656
AC131025.8;MIR143;MIR143HG;MIR145;OTTHUMG00000163505,0.163995277777778,5.45191547619048,2.50943483737856,0.0159666591660987,0.0583035625936303,-3.85320820407515
TNNT2,0.0688515277777766,4.20808595238095,2.50928109418518,0.0159726966115419,0.0583165501726946,-3.85354771025809
PLAA,-0.222316527777778,9.95598309523809,-2.50898151951963,0.0159844667810202,0.0583504607276716,-3.85420920722788
F2RL2,1.61534555555556,9.75157404761905,2.50876166032595,0.015993109983362,0.0583755972116059,-3.85469464565923
PTPRG-AS1,-0.0984572222222235,6.07815095238095,-2.50874319988177,0.0159938359020837,0.0583755972116059,-3.85473540399227
LOC339166;WSCD1,0.287941944444444,7.87335214285714,2.50854200262935,0.0160017495118878,0.0583984361843751,-3.8551796077711
DPT,0.134664166666666,3.40540261904762,2.50839802082597,0.0160074148771117,0.0584160889717231,-3.85549747496591
LOC100506926;OTTHUMG00000015128;RP11-132M7.3,0.145908611111113,3.56248023809524,2.5081391151381,0.0160176068355879,0.0584502580392302,-3.85606902452073
ALDH3A2,-0.0969020833333314,8.30743404761905,-2.50811302446506,0.0160186342361349,0.0584509826788919,-3.85612661879743
C9orf91,0.230219722222222,7.23498857142857,2.50794688849669,0.0160251777581314,0.058471834180293,-3.85649334792114
LYZL6,0.100795000000002,4.09179547619048,2.50784704135876,0.0160291115622765,0.0584831618141872,-3.85671374219967
LCT,0.0755627777777774,3.52688095238095,2.50781548197449,0.01603035513008,0.0584846732973944,-3.8567834024128
LOC100507651;OTTHUMG00000164416;RP11-513O17.2,0.0868033333333322,4.43059357142857,2.50770002502851,0.0160349053504644,0.0584982478935804,-3.8570382420185
BEX1,0.301772222222221,11.113919047619,2.5074689258778,0.0160440166235086,0.0585254323870945,-3.85754830405992
DEFB110,0.199177638888889,3.81422857142857,2.50699969760298,0.016062530828314,0.058580848198024,-3.85858383708058
TMEM44,0.0646919444444451,6.39331238095238,2.50677800217947,0.0160712849618339,0.0586097439943847,-3.85907304358431
HLA-G,0.131350277777777,5.22988119047619,2.50660183627176,0.0160782443573205,0.0586290603315054,-3.85946175908119
HLA-G,0.131350277777777,5.22988119047619,2.50660183627176,0.0160782443573205,0.0586290603315054,-3.85946175908119
SF3B1,-0.136436111111109,14.6077642857143,-2.50638072487366,0.0160869831956066,0.0586578933821295,-3.85994961957243
FAM8A1,-0.188227916666666,9.96232285714286,-2.50618272560026,0.0160948122566136,0.0586743057520374,-3.86038645840756
ASPN,0.237480138888889,4.18905738095238,2.506033715601,0.0161007065260091,0.0586891826468031,-3.86071519708432
CBWD3;CBWD5;CBWD7;LOC101060578,0.1286325,10.0734642857143,2.50596942135134,0.0161032503687766,0.0586929311983685,-3.86085703549034
PMP22,-0.294170416666665,6.49528428571429,-2.50591819247378,0.0161052775335965,0.0586972861758051,-3.86097004868211
GALNT8;KCNA6,0.140355972222222,5.96603285714286,2.50530391264024,0.0161296031359546,0.0587737936321654,-3.86232504422549
ZEB1-AS1,0.091934305555557,7.163765,2.50510027215556,0.0161376747146754,0.0588001670835988,-3.86277418579433
SLC16A8,0.0715773611111121,4.82841357142857,2.50450486494522,0.0161612956079128,0.0588679846163335,-3.86408723782699
RPS15,-0.181777777777775,16.3315880952381,-2.50447403592241,0.0161625195077745,0.0588694020889774,-3.86415521880462
MSL2,-0.138362916666662,8.98214380952381,-2.50419071563377,0.0161737711590071,0.0589012581175657,-3.86477993843464
ZNF160,-0.138099444444445,6.95015714285714,-2.50410212355149,0.0161772909264208,0.0589110341838261,-3.86497527273256
LINC00656,0.107704305555556,3.92328642857143,2.50400709315801,0.0161810672629203,0.0589217435112783,-3.86518479700065
MIR3656;TRAPPC4,0.127031805555557,8.08622738095238,2.50390979655805,0.0161849344852964,0.0589327826676247,-3.86539931172989
GJB3,0.0808193055555524,4.1589519047619,2.50356216899308,0.0161987584169484,0.0589770283860841,-3.86616569335484
CCRN4L,-0.118790694444445,6.28460904761905,-2.50340388675851,0.0162050563057943,0.0589941551069133,-3.86651461712144
FREM3,-0.51134763888889,5.39389523809524,-2.5033808763973,0.0162059720500579,0.0589941551069133,-3.86656534073305
RBMS2,-0.237704999999999,7.99379357142857,-2.50307386459018,0.016218194716498,0.0590264615777255,-3.8672420787998
PINLYP,0.112727499999998,4.94445238095238,2.50304788486919,0.016219229398498,0.0590271810749444,-3.86729934239546
MIR4302,0.191910138888889,5.29080404761905,2.50258447873636,0.0162376953459367,0.0590882863199945,-3.86832069207808
OTTHUMG00000156391;RP11-132N15.3,0.128254444444446,3.38767547619048,2.50213210716255,0.0162557400307584,0.0591447946235966,-3.86931758640071
LRRC1,-0.166056805555553,7.15981928571429,-2.50208862927605,0.0162574752840529,0.0591480566166561,-3.8694133918828
LGALS7;LGALS7B,0.0987493055555566,4.55773261904762,2.50199764498316,0.0162611071188532,0.0591551664780194,-3.86961387588083
OR13H1,-0.214993749999998,3.48463642857143,-2.50190233387343,0.0162649124594136,0.0591629059921203,-3.86982388823193
TRIM50,0.0845847222222238,5.7136119047619,2.5009784482809,0.0163018410277649,0.0592871930607641,-3.87185930783538
TTC1,0.10172097222222,7.95821738095238,2.50087621628695,0.0163059320188109,0.0592937632134991,-3.87208450171023
GPC5-AS2,0.195832916666668,4.16661619047619,2.50081792993088,0.0163082648666809,0.0592961313256825,-3.87221289026736
LDLRAD3,0.164448611111107,12.0641761904762,2.50066149103452,0.0163145276639041,0.0593097290809583,-3.87255747048276
TMTC2,0.475682638888888,8.6079030952381,2.50005102916049,0.0163389875213434,0.0593802843065036,-3.87390195182289
ZBTB42,0.089796111111113,5.27777095238095,2.49992558611706,0.0163440178760231,0.0593920994954254,-3.87417819746737
GABPB1-AS1,0.160197222222223,10.5115357142857,2.4999039203556,0.0163448868310041,0.0593920994954254,-3.87422590789864
TNR-IT1,0.161399027777778,4.8790069047619,2.49988595920266,0.0163456072360324,0.0593920994954254,-3.87426546013501
PCSK7,-0.105853749999997,7.68759714285714,-2.49983366973925,0.0163477046818749,0.0593966603441456,-3.87438060550912
TMEM248,-0.207770000000004,9.78088928571429,-2.49969378684727,0.0163533168969538,0.0594109297096575,-3.87468862949589
FBXL20,-0.131808333333332,10.3569476190476,-2.49941693659395,0.0163644295200362,0.0594421150163023,-3.87529821976047
PUS1,-0.115397916666665,5.61873333333333,-2.49907432518987,0.0163781912695113,0.0594859753257323,-3.87605253869903
EFCAB10,-0.102202499999999,5.26328523809524,-2.49902563593151,0.0163801478358623,0.0594885087609105,-3.87615973039646
RBFOX3,0.298928472222224,6.20571571428571,2.49901498514366,0.0163805758635923,0.0594885087609105,-3.87618317840156
LINC00029,0.10188125,4.28798285714286,2.49879990576783,0.0163892215267302,0.0595168419016267,-3.87665666576134
RNA5SP280,0.15811861111111,4.42808571428571,2.4986530389971,0.0163951275947325,0.0595290935161057,-3.87697996884415
LOC100129129,0.11831138888889,4.21799095238095,2.49847619720648,0.0164022416400103,0.0595487921327386,-3.87736923831351
MIR4514,0.208929722222221,5.16008285714286,2.49835840603203,0.0164069817367212,0.0595568032231206,-3.87762851245362
SGK1,0.356877222222224,6.40955595238095,2.49819573946648,0.0164135297357564,0.0595744394006563,-3.87798654843258
AC090952.5;OTTHUMG00000155547,-0.185254166666666,4.08806380952381,-2.49816365589271,0.0164148215122637,0.0595760618346649,-3.87805716369189
C5orf15,-0.153354305555558,7.95182785714286,-2.4977412952493,0.0164318355825144,0.0596255385019635,-3.8789867077223
AC004160.4;OTTHUMG00000152344,-0.282994027777775,5.1870069047619,-2.49766958289957,0.0164347259829729,0.0596329584532412,-3.87914452284613
PCDH11X,-0.332547916666668,7.04284261904762,-2.49752187162578,0.0164406810133232,0.0596484281871897,-3.8794695758334
TNS1,0.209849861111111,6.9495830952381,2.4974544962287,0.0164433979269903,0.0596552164208622,-3.8796178371954
AC145676.2;OTTHUMG00000160234,0.162822500000002,4.70121142857143,2.49738553895997,0.0164461790524212,0.059662236898863,-3.87976957643625
RAD23A,0.171165277777783,8.47745428571429,2.49735665938198,0.0164473439258721,0.0596633936363499,-3.87983312450958
LLGL1,-0.0958154166666674,6.71475666666667,-2.49727833326803,0.0164505036298843,0.059671786209769,-3.88000547447919
