Gene_Symbol,mRNA_logFC,mRNA_adjPval
MAOB,0.232737559019908,0.069831111155978
CTNNB1,0.222582075947539,0.069831111155978
MOG,1.03967856011364,0.069831111155978
SLC2A1,0.407840243593954,0.0705148782230094
PMP2,0.425232251936002,0.0707398333976407
RAB13,0.787467094251032,0.0709101269516946
CETN3,0.673637082895216,0.0711739007735707
MAF,0.708781382158416,0.0712458583229047
ATP8A2,-0.167470214315141,0.0712458583229047
OSMR,4.44946824894639,0.0712458583229047
RYR2,-0.188539968924172,0.0718496479780392
SDC2,0.723611793630224,0.0718496479780392
casp,0.248721498581866,0.0719810775845778
MXI1,0.417716662386859,0.0719813119568796
ZNF226,0.257303974424403,0.0726957514952792
ELAVL3,-0.5732470772522,0.0726957514952792
CGNL1,1.67428922441009,0.0731021205306928
NPC2,0.275160040024271,0.0731021205306928
GIMAP7,1.41172939091114,0.0731021205306928
EVI5,0.366409002963819,0.0731021205306928
FAM104A,0.189922107437761,0.07351338651721
KIAA1696,0.583513515896779,0.0735279492890601
TIMP2,0.152883137719955,0.0741449615758441
TMED9,0.21216717157945,0.0753259966950029
TRIM8,0.609174649499746,0.0753259966950029
HIG2,0.529346058891335,0.0753259966950029
RCBTB1,0.24286005667859,0.0753259966950029
C1orf63,0.819024762381986,0.0753259966950029
CDC73,0.289398281000728,0.0753259966950029
EPC1,0.767482829386638,0.0753259966950029
GAS7,1.34853241325491,0.0753259966950029
SLC35D2,1.01922120621333,0.0753259966950029
CCND2,0.730834508978502,0.0753259966950029
BC007399,-1.22176390979079,0.0753259966950029
LOC402057,0.298220275048739,0.0753259966950029
PAIP2B,0.725871309122155,0.0753259966950029
PGCP,1.28476525565043,0.0753259966950029
LAMA4,1.74378901601197,0.0762101917482927
TOB1,0.460563917184306,0.0762101917482927
HNRNPA2B1,0.104869360086392,0.076982706639493
KCTD12,0.538968704059161,0.076982706639493
CSTB,0.133540027585984,0.0771909855054197
B2M,0.233504144616269,0.0771909855054197
GCH1,0.97869034184095,0.0771909855054197
RPLP2,0.455976227335756,0.0771909855054197
RPS4Y1,0.318461195874981,0.0778710219990683
FAU,0.224934973246735,0.0794412456617185
NFKBIA,0.61389851290556,0.0794979706209603
CCDC80,2.86338662632795,0.0794979706209603
INTS3,0.7025430039034,0.0795958910713337
RPL24,0.452346981027915,0.0795958910713337
DTNA,0.333795534316861,0.0797418410926729
LHFP,0.457182674244122,0.0797418410926729
THBD,0.661872032168972,0.0797418410926729
CNTLN,0.386969858107238,0.0797418410926729
RFX4,1.03709384456467,0.0797418410926729
PTPRF,0.618276678141569,0.0797418410926729
OPALIN,0.952750598345497,0.0797418410926729
BHLHE40,0.344272477280385,0.0797418410926729
FOS,1.21744948650855,0.0797418410926729
UACA,0.619128673168724,0.0797418410926729
STC1,3.56337443638423,0.0797418410926729
SYNE2,1.46491189541021,0.0797418410926729
NOL8,0.318782556419577,0.0798316368367713
CDKN2AIP,0.868477816381551,0.0798908370820144
LOC400713,1.05471475126895,0.0803607359667836
DISP1,-0.321905798105149,0.0803607359667836
NAMPT,0.376446787705001,0.0803607359667836
SQSTM1,0.256188115640893,0.0803607359667836
ZEB2,0.687136626107994,0.0803607359667836
SACS,-0.150986416357666,0.0803607359667836
AK126328,1.69735958204276,0.0803607359667836
ALDH1A1,0.85159406941179,0.0803607359667836
ADM,0.657950821411906,0.0809183873675284
DUSP6,0.819231399137748,0.0813421763324851
ANKRD10,0.619100784163319,0.0813524845421541
EPB41L2,0.559184879874936,0.082572487037975
CREBZF,0.297514974626611,0.082572487037975
CUX2,-1.16164031087989,0.082572487037975
F3,1.89914777430131,0.082572487037975
ITGB5,0.591548069731255,0.082572487037975
FLVCR2,1.40973351171371,0.082572487037975
GRIA1,1.57631784679156,0.082572487037975
TLR2,1.98209561525838,0.082572487037975
PALLD,0.543552793283957,0.082572487037975
KIAA0810,0.244203243213865,0.082572487037975
COL1A2,3.33000854055393,0.082572487037975
CYBRD1,1.25388738927518,0.082572487037975
ZNF184,0.714375421222803,0.082572487037975
DQ574852,0.417940153964398,0.082572487037975
C1orf216,-0.150828330685251,0.082572487037975
GNAI3,0.305626586529499,0.082572487037975
GATM,0.833638333079868,0.082572487037975
SLITRK1,-0.268199988351431,0.082572487037975
POLR1E,0.995494941125224,0.082572487037975
ARHGEF6,0.209101203667936,0.082572487037975
ANGPT1,1.15427183483681,0.082572487037975
PTMA,0.311463552201561,0.082572487037975
SEMA4C,1.45784389015342,0.082572487037975
ZFP82,2.10383403077907,0.082572487037975
NDRG1,0.340480999289148,0.082572487037975
CHRM2,-0.198710341647863,0.082572487037975
HERPUD1,0.169174672849434,0.082572487037975
SF3A1,0.285886650621738,0.082572487037975
MITD1,0.766462314575795,0.082572487037975
HK2,1.59130793091837,0.082572487037975
FLJ44635,0.37616993964916,0.082572487037975
HNRNPF,0.39796953645618,0.082572487037975
SEC11A,0.180837367934798,0.082572487037975
BMP6,1.70652180776506,0.082572487037975
ENTPD3,-0.332225495464599,0.083244250141851
S100B,0.125107721608079,0.0833987015745316
ZNF192,1.04735110350474,0.0838716323353651
CRABP1,0.831827078812193,0.0843751385347391
RPL12,1.22234513250484,0.0855808759090512
SP100,0.964700833436306,0.0855808759090512
GLUL,0.277943201670422,0.0857927309342177
ITM2C,0.364126268803486,0.0857927309342177
TWSG1,0.469017681738271,0.0867589169729304
KIAA0776,0.231108689521755,0.0867589169729304
RUNX1,1.4051766400579,0.0868607877870323
PDZD2,1.79658139188489,0.0868962786002157
EEF1A1,1.48203566893834,0.0868962786002157
ZNF471,0.50752153432166,0.0869287524504874
HSPA12A,-0.10526336513909,0.0873020523440163
RHOA,0.0754615351251799,0.0875165877340611
AHCYL1,0.23632257415576,0.0877258030017844
SOX9,0.595940680134325,0.0877258030017844
TTLL4,3.24891609797894,0.0877282739665557
PLA2G4A,5.4445083776299,0.0877282739665557
TCF12,0.691904541829112,0.0880375568430239
ATP1B2,0.317591935567452,0.0880375568430239
PURB,0.503706052445001,0.0885596030973215
CSF3R,2.12483405828599,0.0897912358614391
RPS18,1.42798327354445,0.0913155962651916
ICln,0.216624667067506,0.0913155962651916
SIK1,2.18774092216199,0.0913155962651916
AK023391,0.783043625742942,0.0913155962651916
HSPA2,0.441555728999719,0.0916547786521993
PDCD4,0.314205707086352,0.0916547786521993
FAM83D,-0.997326789079286,0.0916547786521993
RNF38,0.419008614474212,0.0916547786521993
CREG1,0.237466360882831,0.0916547786521993
ADO,0.371506138044225,0.0916547786521993
DEK,0.265748493569682,0.0916547786521993
TFPI,2.16895479272919,0.0924011497569866
GPT2,0.27272174822841,0.0926641631028271
AQP4,0.400169489625223,0.0926641631028271
MAPK4,0.840720338826064,0.0926641631028271
BAZ1B,0.15191208191031,0.092721025117241
EIF2C3,0.523291838124595,0.0927528328733791
C1orf198,1.64995686594734,0.092797100545126
ADAMTS1,0.397150399252333,0.092797100545126
SLC8A3,-0.240007765791732,0.0934979487074345
GOLGA7,0.165379858540259,0.0934979487074345
CHD2,0.171175960413332,0.0934979487074345
DDB1,0.139380157676783,0.0934979487074345
IL4R,1.21353318036679,0.0936093381719808
NEK6,0.910986700365925,0.0936093381719808
LIX1,0.852879401731944,0.0936093381719808
TNFAIP1,1.48482629404464,0.0936093381719808
ARHGAP12,0.237682259811407,0.0936093381719808
SPARC,0.383219593128508,0.0936093381719808
TERF1,0.236942302112913,0.0936093381719808
COG3,0.280352578332022,0.0936093381719808
SERPINB6,0.382817976278203,0.0936093381719808
CORO1C,0.19296719299037,0.0936093381719808
C1orf61,1.59884688661593,0.0937774188813842
NFATC4,1.33735838610374,0.0944297473650139
H2AFJ,1.09742647731476,0.0944297473650139
TAPT1,-0.215823685372722,0.0944297473650139
CXorf15,0.435126596974168,0.0944297473650139
KLF9,0.382512661781734,0.0944297473650139
LPP,0.56084293231784,0.0944297473650139
AGBL5,0.278104002304308,0.0944297473650139
FGD6,0.762613763685223,0.0944297473650139
PGRMC1,0.321531447085837,0.0944297473650139
C1S,0.222657652997595,0.0944297473650139
ITM2A,1.2447898076328,0.0944297473650139
DLG5,0.365050407395803,0.0944297473650139
NASP,0.210617850002,0.0944297473650139
SFRS4,0.34477215559972,0.0944297473650139
CCDC131,0.176894914843779,0.0944297473650139
BTG2,1.16964978452359,0.0944297473650139
CLCN4,-0.140908846170001,0.0944297473650139
HIST1H2BD,-0.977194089021375,0.0944297473650139
EIF4E2,-0.125749408302796,0.0944297473650139
RAP1BL,0.242693356743688,0.0944297473650139
ZNF512,0.328696206933796,0.0944297473650139
pcnp,0.20787069592531,0.0944297473650139
RBPMS,2.08866458991236,0.0944297473650139
PSTK,1.44715464896067,0.0944297473650139
ESCO1,0.395039563836203,0.0944297473650139
SMAD3,1.74206343981352,0.0944297473650139
GSTM5,0.850802697658135,0.0944297473650139
CHN2,1.88118301183935,0.0944297473650139
AK3,0.259136043141369,0.0953813235953754
ETS1,1.03676272329094,0.0953813235953754
ERBB4,1.16834537006568,0.0954514575906124
BC040182,0.667559558797802,0.0954514575906124
RPL23,0.177567918133032,0.0954734364973197
SQRDL,1.87525780478359,0.0954734364973197
NACA,0.165375632246823,0.0954734364973197
HNRNPAB,0.270868707870297,0.0954734364973197
RBBP9,0.807683940819939,0.0954734364973197
NPHP3,0.547595026909041,0.0955795486611601
KIAA1412,0.511358992279235,0.095682785098142
FLJ00193,1.09708173266333,0.0959857048277318
RGS1,1.61264069696366,0.0959857048277318
HSP90B3P,0.334445238941485,0.0959857048277318
AK055214,0.491563893324301,0.0959857048277318
PEA15,0.0949218938720646,0.0959857048277318
SLCO1A2,0.891999331063244,0.0959857048277318
EFHD1,1.13944651905311,0.0959857048277318
PRKCA,0.43296344131322,0.0959857048277318
BMPR1B,1.7104390891048,0.0959857048277318
CBS,0.228176524562589,0.0962280592490625
SPON1,1.13502993591304,0.0963427067259247
CTNNA3,1.22385212120597,0.0963427067259247
NES,1.68458032080219,0.0963427067259247
KRCC1,0.567835337925937,0.0963427067259247
DUSP1,0.396709933779062,0.0969882123116611
SLC25A28,0.565544908139481,0.0969882123116611
BC039603,0.172320953148514,0.097069221223464
OGFRL1,0.292554006483212,0.097282779364342
LTBP2,0.929649906592638,0.0974521026483265
SFRS12,0.20512285614315,0.0974521026483265
HLA-E,1.54177936092597,0.0974521026483265
KIAA2023,0.579223295447496,0.0975337679808778
CCNG2,1.3252247717798,0.0975400388900032
CBX5,0.162825932825923,0.0977949179966104
EZR,0.382086279587296,0.0977949179966104
AK125821,-0.922316673621906,0.0977949179966104
PSAT1,0.815279041005171,0.0977949179966104
VEZF1,0.402670342263863,0.0978009409262995
PKN2,0.520539501970835,0.0978435475021526
BHLHE41,0.171931815697472,0.0980890773911915
CREB3L2,0.365264101429972,0.098195178085431
PNN,0.111203173975162,0.098195178085431
AX747593,-0.425153205837079,0.0992112194041504
HTR7,-0.59688433960433,0.0995485494877385
ZSCAN29,0.518612211709112,0.0995485494877385
VIM,1.06676370321053,0.0995485494877385
PRKD3,0.703212590307745,0.0995610427647923
WWC1,0.808335555804536,0.101265628662157
HNRNPA1,0.360025572009951,0.101451447896114
SULT1A1,0.306844342841522,0.101451447896114
FN1,1.60143345237689,0.101451447896114
CLDN1,-0.28877802472987,0.102067362569013
AK092331,0.230225981678434,0.102255340659049
TCF4,0.861484473498115,0.102294243155632
LPAR1,0.537782859194111,0.102992444086983
HLA-DMB,1.29444095298078,0.102992444086983
HIPK1,0.39580594633191,0.102992444086983
KIAA1841,-0.25009900383794,0.102992444086983
PSD3,-0.133654294112997,0.102992444086983
PLEKHH1,0.498908374006261,0.102992444086983
OSBPL11,0.402091602807487,0.103039712053295
QSER1,0.335956366858425,0.103371244164481
KIAA0841,1.14117766118224,0.103371244164481
CXCL12,0.897739679333176,0.103371244164481
RHOBTB3,0.394323201186731,0.103371244164481
KIAA0923,-0.213657413649135,0.103855481997483
GJB1,0.856080183945925,0.103855481997483
XPC,0.501701209963841,0.103855481997483
C9orf61,1.26992309851042,0.103855481997483
ADI1,0.166067127593321,0.103855481997483
LUC7L2,0.1518319805314,0.104278954218313
KIF27,1.99040717176398,0.104278954218313
NDRG2,0.537032209513816,0.104278954218313
EMP1,1.31390870566967,0.104278954218313
ARF4,0.164321666781746,0.104278954218313
PTN,0.618962291515115,0.105827093245887
TCEA1,0.833734758574595,0.105879263914558
ITGB8,0.556636613228348,0.105879263914558
PIP4K2A,0.180147650322045,0.105879263914558
AIF1,1.60142674915477,0.105879263914558
FLNB,0.809623302263287,0.105879263914558
EXT1,0.638322723327768,0.105901713667066
STMN2,-0.220559933643656,0.105901713667066
DKFZp451K1618,0.678517353859335,0.106104813428743
ATP13A4,1.42818911070406,0.106935733598431
SH3D19,0.294357534544736,0.106935733598431
UPF2,0.120853243043258,0.106935733598431
RPL37,0.372114637137741,0.106935733598431
EIF3H,0.210206751360186,0.106935733598431
ATF7IP,0.231413755012946,0.106935733598431
RPS13,0.465656141610358,0.106935733598431
RPL22,0.206462342288221,0.106935733598431
WRNIP1,0.215353575808509,0.106935733598431
AK096412,0.836054252343595,0.107332521106882
MYO9A,-0.121346950497557,0.107799305356783
ITPKB,1.63784929755728,0.107906800093471
C11orf30,0.780404588926608,0.107999835921943
NTM,0.493502309261316,0.107999835921943
DECR1,0.284509209352272,0.108071358236972
HLA-DRA,1.75261210833239,0.108531994806097
HNRNPU,0.117408922743828,0.108531994806097
ZNFN1A1,2.40582173823618,0.108766685245671
SLIT2,-0.165050794666193,0.109421092831644
SNX18,2.23694392624948,0.109421092831644
ANKRD40,0.322106847773477,0.109864884767243
CR620402,0.581855371394573,0.110025172335697
CLK4,0.454009002775941,0.110070096957848
DPF2,0.279096927742152,0.110070096957848
PIK3C2A,0.345368778857017,0.110275131087029
ADIPOR2,0.780240345864974,0.110275131087029
STOM,0.589523864804034,0.110576396385598
QKI,0.339384321938948,0.111256136733672
KAT2B,0.594645284284262,0.111256136733672
LIMA1,0.689351241834904,0.111350299706176
AK090935,-0.202837165954507,0.111737662529957
HOXD8,0.471538468983436,0.111737662529957
CCNL1,0.460173933949511,0.112157064886734
AHR,0.516023262449341,0.112359665442739
AAG4,0.0621871919157151,0.112359665442739
SEPHS1,0.498098620909184,0.112359665442739
ZSCAN18,0.341522997821146,0.112359665442739
IRF2BP2,0.159884510752725,0.112359665442739
SYF2,0.174752394103515,0.112359665442739
STK33,0.585804997428692,0.112359665442739
DKFZp761G0123,0.143481732701118,0.112413704617448
STAT1,0.250630740230465,0.112413704617448
AK054921,0.153535254399871,0.112413704617448
RPS29,0.849810614083998,0.112413704617448
CCDC99,0.221713790431828,0.112413704617448
STX16,0.178129635166622,0.112432337520588
DKFZp564P0662,-0.177923263111823,0.112973702626873
ST18,1.24897022784637,0.112973702626873
BC009385,0.523860354340968,0.112973702626873
C12orf35,0.268109849535308,0.113115513638464
RPS9,0.615749913744271,0.113115513638464
RPL3,0.360645153764193,0.113115513638464
PVRL3,2.3168722109256,0.113115513638464
ZFP91,0.155341428808832,0.113626204836662
SYNPO,0.545948247372472,0.113626204836662
PHF3,0.140746049589061,0.113985487507972
PABPC4,0.274482918488165,0.113985487507972
RIT1,0.289406626616461,0.113985487507972
KLHL21,0.313175922893066,0.113985487507972
ZMIZ1,0.497411891016105,0.114463437213739
GSN,0.657292206163715,0.114719176413631
DKFZp564B0769,0.381276412731667,0.114719176413631
AGT,0.267714193583112,0.114719176413631
AB209386,1.67979415440662,0.114719176413631
SSFA2,0.477655191704792,0.114719176413631
DKFZp434O1172,0.115292096617586,0.114719176413631
PRP3,0.447927421762833,0.114889206289957
PCDH1,0.950572601045042,0.114889206289957
VAMP2,0.128449732187355,0.114889206289957
SEMA4F,-0.331309994036295,0.115359151516697
LMOD1,0.514262177433623,0.115451879037327
PPIG,0.0986940674193626,0.118652428493871
MGP,1.56669333532477,0.119080771666192
LARP7,0.273330502415059,0.119531870295127
SORBS1,0.24324918960491,0.119741522627576
CALCOCO1,0.285436247097953,0.119741522627576
ANO5,-0.251371686827042,0.119741522627576
GPM6B,0.340560803457649,0.119787342675186
SEMA3A,-0.360663076663506,0.119787342675186
DKFZp451D084,0.109170978190279,0.119920867905059
DAAM1,0.15955236695785,0.119920867905059
PCMTD1,0.193724058903797,0.119920867905059
ANK2,-0.0628285429511255,0.119920867905059
GFAP,0.838305894612746,0.119920867905059
ZCCHC9,0.382822067638457,0.120197532456177
VCAN,1.26403555152916,0.120273865985919
IGFBP5,0.696048897194563,0.120370656940092
BC016962,0.529437332151241,0.121048458992935
AB074160,-0.310513564158285,0.121048458992935
IGFBP4,1.43809512052335,0.121048458992935
ZNF384,0.519045687873094,0.121048458992935
CDC25B,0.519297144751353,0.121637803895941
KLF3,0.376664886994496,0.121693914412441
TMEM109,0.482896576378591,0.121693914412441
ATG16L2,0.517719288497478,0.121693914412441
SERBP1,0.306343898064434,0.121693914412441
DMTF1,0.176561406268808,0.122036029282798
POT1,0.989410141656718,0.122742490955994
DAB2,1.76019751105511,0.122742490955994
HSPA1B,0.157380149824778,0.123028207576877
RPS27A,0.259974883618026,0.123562052849481
RFPL1S,-0.321742968713626,0.123562052849481
DR1,0.662131054542046,0.124666077139188
FAM46C,1.75007514948248,0.124666077139188
MASP1,3.17375549886112,0.124666077139188
LMO2,0.244668858135026,0.124666077139188
GABPB2,1.85727814850599,0.124666077139188
GBAS,0.226427263412701,0.124666077139188
MMP16,-0.322331376809853,0.125217758999888
TEAD1,0.690163886353764,0.125217758999888
UNQ436,0.193158776393497,0.125979898206221
EIF1AY,0.39812513826675,0.126273359435692
GPBP1L1,0.20390121079756,0.126273359435692
GFRA2,1.14299884724774,0.126273359435692
BCAS1,0.399716294097539,0.126273359435692
RAB12,0.235582610610806,0.126273359435692
SSAT2,0.238276674899401,0.12679483645031
GOLIM4,0.363561661231155,0.12679483645031
NAPEPLD,0.565399712453559,0.12679483645031
ATM,0.296850196786836,0.12679483645031
EED,0.281767797498214,0.12679483645031
RELA,1.0760848701819,0.127036337710001
SCD5,0.204015879957639,0.127036337710001
PHC3,0.364618820882747,0.127036337710001
MRFAP1L1,0.13981059466068,0.127036337710001
hLAT2,-0.304621168512666,0.127036337710001
SMAD5,0.209410979584075,0.127036337710001
GIMAP4,0.808628637220485,0.127036337710001
NCOA6,0.396996506913751,0.127129376431416
ZNF621,0.283495720834055,0.127470843224484
PDPN,2.17815796479143,0.127500579227965
ZNF397,0.497781692294087,0.127500579227965
CTSA,0.401568962450495,0.127500579227965
CTNND2,0.181468200263965,0.127534666805428
FAT1,0.752283051993007,0.127538961853803
IFRD1,0.763450682162641,0.127538961853803
SF3B1,0.15839693145401,0.127538961853803
ZNF570,0.669866829750191,0.127926766914866
LMBR1L,1.31739896128074,0.129277308414965
KRIT1,0.214827267969432,0.129553982926927
WWTR1,4.29415664842176,0.12956942969706
RGS5,0.425747484601737,0.129933811489243
GSTM3,0.178894881099149,0.129969536248965
MBP,0.301480590158294,0.129993901310697
GJA1,0.429734250827628,0.130036496379295
DLC1,0.584795637705659,0.130036496379295
PYGO2,0.285834289249011,0.13022842867082
DKFZp761K058,0.585833702311722,0.130365384436353
SRRM2,0.143159659683326,0.130393607435336
NRBP2,0.253323516238151,0.130412727694696
RPL8,0.288619553250001,0.130412727694696
SV2C,-0.0747111013467139,0.130412727694696
AMD1,0.141451698580918,0.130412727694696
C5orf41,0.272848727909697,0.130412727694696
FADS2,0.415281406228674,0.130412727694696
STT3A,0.100227484869634,0.130412727694696
H1F0,0.29233013063301,0.130419421914987
NHLRC3,0.935063520643679,0.130532218676745
C11orf87,-0.72782703451091,0.131059115576405
TET2,1.25983235177975,0.131059115576405
MEST,-0.223220111510564,0.131059115576405
CENPC1,0.411969244891349,0.131059115576405
LITAF,1.38943196345967,0.131353872931556
RPS20,0.158857173459622,0.131353872931556
GALC,0.210096798677533,0.13149535040584
KLHL22,0.403947853758123,0.131566250809284
PDGFD,-0.174440752293813,0.131981975017769
HAPLN2,1.10114376776788,0.131981975017769
DKFZp761G1923,-0.224439045587719,0.131981975017769
FAM107A,0.65506210857357,0.133041102834549
AIF1L,0.408649823967352,0.133041102834549
TJP2,1.17768423027557,0.133041102834549
CDK2AP1,0.130202175753315,0.133049447359762
WDR63,-0.523351918245728,0.133109104528443
SKAP2,0.209173549493715,0.133683263207853
ACSS1,1.4329964244621,0.134530238796663
RPS19BP1,0.819508863059238,0.134530238796663
NR2F2,0.504822060182076,0.134530238796663
AL359605,-0.106161970952935,0.134530238796663
NACA2,0.179484836730416,0.134530238796663
SFRS2IP,0.20812887699816,0.134530238796663
TSPAN33,-0.304817206486288,0.134924173756822
CRIM1,0.285020159829623,0.135564848085757
PLEKHA4,0.739129717136242,0.135564848085757
