"ID","Description","NES","pvalue","p.adjust","setSize","core_enrichment"
"R-HSA-1428517","Aerobic respiration and respiratory electron transport",-2.95664028783154,8.17629942261186e-29,9.64803331868199e-26,194,"29090/1337/80775/51241/150274/6390/25874/4707/5160/539/5091/25880/10476/7388/7384/509/38/55863/50/2108/3029/54704/2271/1537/9556/9377/122961/9997/2395/84233/116228/4200/5162/81889/79944/152100/29078/25915/51204/514/7385/8604/1431/5163/6392/7416/9016/8803/3052/1737/81689/4697/3420/55245/4967/8402/1738/51079/9054/1327/79133/4698/1347/5164/4191/6391/3419/23410/6341/3421/28976/54205/23530/8802/3954/4728/2806/5165/4724/9167/84300/4696/4722/4718/10873/4711/83733/4729/4700/4701/4726/55471/55967/54902/8050/4713/51295/4702/4704/4720/4714/374291/4712/4719/291/4695/1340/27109/51103/4716/4709/23479/79751/4725/55572/4705/4723/4715/54539/3418/1350/126328/9481/728294"
"R-HSA-1474244","Extracellular matrix organization",2.45050603247085,2.2853729168819e-24,1.34837002096032e-21,164,"340267/1991/1511/4060/2243/1634/7448/2266/4318/54829/2244/7057/2192/999/1277/5340/84034/1303/1307/1311/1278/633/2335/3912/2200/1306/5118/10516/2/3910/1293/1291/3818/4053/3339/11117/80781/1292/2331/6696/3371/3383/1756/90187/7148/1295/1281/7373/1605/4811/1280/4313/3908/22795/1290/2202/3690/4237/871/3689/3683/50509/7276/6383/4239/81578/3687/831/977/176/2199/3915/8425"
"R-HSA-611105","Respiratory electron transport",-2.98969298927243,6.10193893310784e-23,2.40009598035575e-20,118,"29090/1337/80775/51241/150274/6390/4707/25880/7388/7384/55863/2108/1537/9377/9997/2395/84233/116228/152100/29078/25915/51204/7385/8604/6392/3052/4697/55245/8402/51079/9054/1327/79133/4698/1347/4191/6391/6341/28976/54205/3954/4728/2806/4724/9167/84300/4696/4722/4718/4711/83733/4729/4700/4701/4726/55471/55967/54902/4713/51295/4702/4704/4720/4714/374291/4712/4719/4695/1340/51103/4716/4709/23479/79751/4725/55572/4705/4723/4715/54539/1350/126328"
"R-HSA-6798695","Neutrophil degranulation",2.08139840177928,4.46848298530521e-19,1.31820248066504e-16,354,"6280/6279/5004/4353/1991/1511/5005/116844/12/5265/4069/4311/3240/5657/718/4318/6037/5473/57126/3106/3107/4057/10875/1/197/8288/258010/3043/820/10788/383/929/3934/671/1832/290/6590/3848/847/1535/54918/221/6793/2212/567/3689/8826/5337/9725/3683/976/29108/5553/5284/7276/1536/3687/353/1075/1522/427/23526/5788/6278/1476/9535/5777/2512/8673/5873/1116/1823/79792/3958/81567/3684/1828/2950/11240/8904/3728/1520/10312/158747/51411/26578/3146/102/10577/2207/6282/5476/51071/203068/302/4332/10120/2495/3304/10857/5175/948/55313"
"R-HSA-6799198","Complex I biogenesis",-2.95758421170419,2.45791798226987e-17,5.08041693606889e-15,52,"51079/79133/4698/28976/4728/4724/4696/4722/4718/4711/4729/4700/4701/4726/55471/55967/4713/51295/4702/4704/4720/4714/374291/4712/4719/4695/51103/4716/4709/4725/55572/4705/4723/4715/54539/126328"
"R-HSA-112316","Neuronal System",-2.43998018681294,2.58326284884859e-17,5.08041693606889e-15,231,"6505/6812/5577/785/83988/3782/816/9379/94030/5578/814/23236/8499/8224/81539/57669/27092/57502/815/777/9254/5792/22999/2741/6804/5582/2743/9369/2783/9456/6532/2890/2066/27020/59283/6844/58512/2744/3781/114/4128/80331/127833/217/57555/5923/5864/3751/2786/10681/2561/2752/27165/2892/2893/6854/2774/57030/55799/2742/1742/10369/7102/108/7915/6529/2554/6507/9568/2915/2550/6853/18/9066/6506/6538/2891/8001/10368/6857/2566/2571/2902/2572/140679"
"R-HSA-5368287","Mitochondrial translation",-2.9107309332403,3.46251228559711e-17,5.83680642429227e-15,76,"51649/51116/64432/63931/64963/55168/56945/10102/7818/51021/65080/92399/54948/51069/51073/6182/64981/54534/9553/29074/64965/85476/64976/51081/26589/3396/28977/7284/28998/51373/63875/51642/64928/740/128308/29088/9801/51264/64975/29093/55052/65005/54148/11222/90480/84340/10573/54516/6150/65003/51253/84545/219927/79590/64978/57129/65008"
"R-HSA-112315","Transmission across Chemical Synapses",-2.55112514338576,4.17831620137798e-17,6.16301639703253e-15,169,"6505/6812/5577/785/83988/816/5578/814/23236/8499/8224/81539/27092/815/777/9254/22999/2741/6804/5582/2743/2783/6532/2890/2066/27020/59283/6844/2744/114/4128/80331/217/5923/5864/2786/10681/2561/2752/27165/2892/2893/6854/2774/57030/55799/2742/1742/10369/7102/108/7915/6529/2554/6507/9568/2550/6853/18/6506/6538/2891/8001/10368/6857/2566/2571/2902/2572/140679"
"R-HSA-5419276","Mitochondrial translation termination",-2.87384819003554,1.10482372517887e-16,1.43238602934258e-14,71,"51649/51116/64432/63931/64963/55168/56945/7818/51021/65080/92399/54948/51069/51073/6182/64981/54534/9553/29074/64965/64976/51081/26589/3396/28977/28998/51373/63875/51642/64928/740/128308/29088/9801/51264/64975/29093/55052/65005/54148/11222/90480/84340/10573/54516/6150/65003/51253/84545/219927/79590/64978/57129/65008"
"R-HSA-5389840","Mitochondrial translation elongation",-2.86983719504179,1.33527511209902e-16,1.43238602934258e-14,71,"51649/51116/64432/63931/64963/55168/56945/10102/7818/51021/65080/54948/51069/51073/6182/64981/54534/9553/29074/64965/85476/64976/51081/26589/3396/28977/7284/28998/51373/63875/51642/64928/740/128308/29088/9801/51264/64975/29093/55052/65005/54148/11222/90480/10573/6150/65003/51253/84545/219927/79590/64978/57129/65008"
"R-HSA-166658","Complement cascade",2.44098070954273,1.25429285998017e-16,1.43238602934258e-14,37,"1401/735/629/1991/7448/722/731/718/729/3075/733/2147/727/3426/716/710/715/717/720/713/714/1370/1369/725/730/5627/3078/1191/712"
"R-HSA-977606","Regulation of Complement cascade",2.43231731091539,2.212316576034e-16,2.1754446331001e-14,34,"735/629/1991/7448/722/731/718/729/3075/733/2147/727/3426/716/710/715/717/720/713/714/1370/1369/725/730/5627/3078/1191/712"
"R-HSA-114608","Platelet degranulation",2.38042823898985,9.58492079854639e-16,8.70015887868057e-14,95,"5004/2243/5005/12/5265/350/2266/2244/3699/3700/3273/7057/5473/3827/335/5340/710/1/197/5345/2335/2/7123/2162/83706/5627/928/7018/1191/7078/5267/5341/3671/3690/6414"
"R-HSA-9837999","Mitochondrial protein degradation",-2.77261230307719,1.98318385726895e-15,1.67154067969811e-13,78,"3033/351/6687/27089/10965/55173/498/506/522/5832/10440/23203/1629/3313/6742/10845/6472/56910/51116/5160/539/55699/10476/509/38/50/54995/2271/9377/4200/6182/1891/5162/7019/10939/7385/1431/10730/9361/5163/2235/4967/292/1738/51079/1327/3028/4191/3419/1632/3329/2746/5096/26520/293/4722/217/133686/197257/4712/4719/5019/4695/4976/36/4723/3418/622"
"R-HSA-5368286","Mitochondrial translation initiation",-2.8320926645721,2.21777219281355e-15,1.74464745834666e-13,70,"51649/51116/64432/63931/64963/55168/56945/7818/51021/65080/54948/51069/51073/6182/64981/54534/9553/29074/64965/64976/51081/26589/3396/28977/28998/51373/63875/51642/64928/740/128308/29088/9801/51264/64975/29093/55052/65005/54148/11222/90480/10573/6150/65003/51253/84545/219927/79590/64978/57129/65008"
"R-HSA-76005","Response to elevated platelet cytosolic Ca2+",2.34447812953706,1.27139427910479e-14,9.37653280839784e-13,100,"5004/2243/5005/12/5265/350/2266/2244/3699/3700/3273/7057/5473/3827/335/5340/710/1/197/5345/2335/2/7123/2162/83706/5627/928/7018/1191/7078/5267/5341/3671/3690/6414"
"R-HSA-1474228","Degradation of the extracellular matrix",2.36710205048913,1.40003659726203e-13,9.71790108687759e-12,66,"1991/1511/1634/4318/999/1277/5340/1303/1307/1278/2335/3912/2200/1306/2/1293/1291/3818/3339/80781/1292/6696/1295/1281/7373/4811/1280/4313/1290/50509/831/176/3915/1520/1288/1284/102"
"R-HSA-76002","Platelet activation, signaling and aggregation",2.10633528159788,5.41461287617152e-13,3.54957955215688e-11,187,"5004/2243/5005/12/5265/350/2266/2244/3699/3700/3273/7057/2147/5473/3827/335/1277/5340/710/1/197/5345/1278/2335/3710/2/7123/2162/83706/5627/928/7018/1191/11343/7078/5267/5341/3671/3690/6414"
"R-HSA-109582","Hemostasis",1.8286259801582,1.33592462280779e-10,8.2967950258589e-09,370,"5004/2243/5005/12/5265/350/2266/5657/2244/3699/3700/3273/7057/2147/5473/57126/462/3827/335/1277/2158/3512/5340/710/1/197/338/5345/3045/1278/3043/2335/3710/2/3053/7123/2162/3818/83706/3047/5104/2159/5627/928/2161/7018/857/1191/11343/7078/5267/5341/3048/3671/3690/3689/6414/3683/23303/972/6383/3687/5777/10544/489/30846/5136/3684/2995/5919/10184/5216/81704/10749/10938/23052/94121/2207/302/4099/5321/5175/948/3797/88/10382/25942/3655/50848/7280/7409/4267/1608/1893/6647"
"R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",2.23353558399938,4.88790575780343e-10,2.88386439710402e-08,72,"1511/2243/5265/2266/718/2147/462/3827/335/5340/197/338/3698/2335/3912/2200/1356/3053/336/720/4240/64856/8542/6696/3371/348/7018/4313/3489/6383/3488"
"R-HSA-3000178","ECM proteoglycans",2.23505314563746,1.46644862409903e-09,8.2400446496993e-08,54,"4060/1634/7448/54829/1277/1311/1278/633/2335/3912/3910/1293/1291/3339/1292/2331/3371/7148/1281/1605/1280/3908/1290/3690/50509/3687/176/3915"
"R-HSA-1268020","Mitochondrial protein import",-2.49089410175047,1.80513492284773e-09,9.68208731345599e-08,51,"26519/9804/56993/79145/1678/10469/131474/498/506/100272147/10440/10165/617/23203/3313/51025/10245/29090/80273/25813/2671/9512/131118/150274/10651/50/100287932/1537/4580/2395/54927/8604/1431/92609/7416/10452/388753/3329/3421/9868/26520/293/197257/4714/291"
"R-HSA-112310","Neurotransmitter release cycle",-2.46249073719177,3.80948891050416e-09,1.95443344104127e-07,41,"6616/6505/6812/8499/8224/22999/6804/6844/2744/4128/80331/5864/27165/6854/57030/7915/6529/6507/6853/18/6506/6538/6857/2571/2572/140679"
"R-HSA-216083","Integrin cell surface interactions",2.20925020762471,5.63655714700597e-09,2.7713072639446e-07,58,"4060/2243/7448/2266/2244/7057/999/1277/1307/1311/1278/2335/2200/1293/1291/3339/80781/1292/6696/3371/3383/1295/1281/1280/1290/3690/3689/3683/50509/3687"
"R-HSA-72766","Translation",-1.87190988245489,1.11000182548383e-08,5.23920861628368e-07,259,"51116/64432/6167/29104/63931/16/64963/23438/55699/55168/56945/10102/7818/6192/51021/65080/51067/92399/54948/51069/51073/6182/64981/54534/57038/10352/9553/29074/64965/85476/64976/51081/26589/3396/28977/7284/28998/51373/80222/63875/51642/64928/740/128308/29088/9801/51264/64975/29093/55052/65005/54148/11222/90480/84340/10573/54516/55176/92935/6150/65003/57176/51253/84545/219927/79590/64978/54938/57129/65008/124454/23395"
"R-HSA-1474290","Collagen formation",2.20166456624832,1.16858947996643e-08,5.30359840907839e-07,43,"340267/4318/1277/1303/1307/1278/1306/5118/1293/1291/80781/1292/1295/1281/7373/1280/1290/871/50509/81578/977/1520/8985/1288/1284"
"R-HSA-8948216","Collagen chain trimerization",2.16022844279334,1.99469908426009e-08,8.71757377565521e-07,24,"340267/1277/1303/1307/1278/1306/1293/1291/80781/1292/1295/1281/7373/1280/1290/50509/81578"
"R-HSA-1442490","Collagen degradation",2.20158987730008,3.20012972939092e-08,1.30293047726657e-06,32,"1991/4318/1277/1303/1307/1278/1306/1293/1291/80781/1292/1295/1281/7373/1280/4313/1290/50509"
"R-HSA-8957275","Post-translational protein phosphorylation",2.14452371015555,3.20211727463817e-08,1.30293047726657e-06,66,"2243/5265/2266/718/462/3827/335/197/338/3698/2335/3912/2200/1356/3053/336/720/4240/64856/8542/6696/3371/348/7018/6383/3488"
"R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors",2.18267444537092,7.98246634246572e-08,3.13977009470318e-06,32,"6288/3240/3263/259/335/1277/3512/338/9332/1278/3043/8542/23166/1281/348/284297"
