"Gene_Symbol","logFC","adjPval"
"ZNF711",0.442831932557967,0.679153744119889
"ARHGEF6",0.440632669068302,0.881989065719684
"TRIM22",0.440552349623098,0.822136144276097
"POLR3C",0.439929371078997,0.959817221716556
"GATAD1",0.435728228400323,0.571142583152023
"BZW1",0.435257135158772,0.564418127270347
"SLC25A5",0.434584564823682,0.704080677264227
"VRK2",0.434178774437804,0.928162338551663
"GCLC",0.433798441199404,0.843941079719761
"LOXL2",0.432742710792449,0.822136144276097
"SETMAR",0.432509764854297,0.8928266491048
"SORL1",0.431691391267626,0.435820772688124
"PIGK",0.429446461703978,0.822136144276097
"A2M",0.428449797538767,0.766352845466727
"APLP2",0.426226726847217,0.85178783242715
"GUCY1B3",0.425368787320121,0.764623668886108
"VCAM1",0.424866036032132,1
"ACAT1",0.424590906049411,0.65669539562966
"ARHGAP11A",0.423968412282474,0.830622632526474
"SEPHS1",0.423417318789601,0.945981691973196
"SSR1",0.421124470888181,0.844504491902316
"RBP1",0.420661057601993,0.540233679911293
"ADM",0.420259207737996,0.963584137037475
"PPAP2B",0.420159106436524,0.544200941986241
"ME1",0.418983335727915,0.764623668886108
"PON2",0.416670974758202,0.550508358913773
"PSAP",0.416528716759378,0.540285355353518
"NFYC",0.41293352561879,0.822136144276097
"GPM6A",0.41220078880096,0.481379914817449
"DDX10",0.411634578361896,0.833562937371682
"KIAA0141",0.411147152186885,0.896563283560381
"CD47",0.410148483813938,0.823147184719052
"ARID4A",0.409738585721912,0.924360319122033
"CBX3",0.408998293577421,0.822136144276097
"CCL2",0.408700915814797,0.640820598252357
"ARHGEF12",0.408358363952044,0.822136144276097
"BNIP2",0.408345553218643,0.869018812152351
"ARF5",0.40783140814984,0.91811907542248
"BMPR1B",0.405983996579599,0.818348840033722
"ALDH2",0.405091514705169,0.769312273620455
"CTSA",0.403936793196397,0.980419277107021
"MCL1",0.402406733490257,0.695729900691439
"ATIC",0.402189571030011,0.727464040914245
"DPYSL3",0.402176939491252,0.476568646993209
"RAB31",0.401645810394788,0.764623668886108
"ALDH18A1",0.400995052655902,0.859128865095718
"NAP1L4",0.400684629839003,0.827003380554208
"NDN",0.40003063037149,0.870535706676678
"SGCA",0.39977210701667,0.822136144276097
"EDEM1",0.39962803200867,0.689945811144765
"ZBTB6",0.398708667757182,0.874961822541953
"KLF10",0.398204764024483,1
"IQGAP1",0.395667936022315,0.507765387094101
"CTNNA1",0.39505953612378,0.6787594288711
"RNF144A",0.393493248650905,0.951850878617063
"RAB33A",0.393241038655433,0.710509608241321
"MYO1E",0.392961818675987,0.914486214592068
"IL4R",0.392489782437807,0.666987608110537
"PTPRK",0.391732945969885,1
"PSMB2",0.391015275102474,0.854210380767547
"CDK2",0.390830420687459,1
"ADAM9",0.390413771513659,0.873788091969293
"SNRPD1",0.390383797043429,0.819321084516084
"VAMP2",0.390213761009218,0.564690320772254
"CRYZ",0.389988255150731,0.839752662292712
"UCHL3",0.389574684924436,0.774629479807568
"IGBP1",0.38932753951028,0.822136144276097
"ERCC3",0.388981217590682,0.883970227151452
"MCM3",0.387971624845055,0.76205190664227
"GPD2",0.387878880047412,0.764623668886108
"ANXA2",0.387289877548816,0.822136144276097
"GOLGA2",0.385328591792546,0.822136144276097
"PCBP2",0.385068062434358,0.553153487967042
"SDC4",0.384750259116167,0.645334368268678
"CARS",0.383733979598173,0.93315770836939
"PRKAR1B",0.383354559749397,0.822866861795825
"LITAF",0.383295779110592,0.904625497679676
"CCT7",0.382523062785207,0.878205581347767
"STXBP3",0.382412492510778,0.764538236957103
"RPS9",0.381265957165061,0.902005105209455
"NQO1",0.380758394792537,1
"RBM10",0.375371222512736,0.822136144276097
"TRIM9",0.374634667464182,0.88986199716022
"RBM39",0.374392873267939,0.764623668886108
"ITSN2",0.373824765683863,0.947612424805322
"CSTB",0.373718521861534,0.481090551995735
"ABCB1",0.373186882777998,0.449189023281369
"PMP22",0.372350133338042,0.451400745124543
"PTN",0.370550557327072,0.988400918489912
"PIP4K2B",0.369037767662213,0.935332490338807
"EPHA7",0.368920281393049,0.673393001671385
"BRD8",0.368543089634227,0.83311946351414
"VPS45",0.365999133510765,0.912438544675182
"LDHA",0.365624416456217,0.822136144276097
"INPP4A",0.365374603709417,0.857875451613546
"PSMF1",0.363726033481286,0.822136144276097
"DOCK1",0.362645058273266,1
"SLCO1A2",0.361331659816309,1
"AGT",0.360206604624408,0.623300870748228
"CAMK2D",0.358635023974716,0.970861391100744
"GTF2F2",0.357927949408973,0.888766269509392
"APOD",0.357398122444278,0.99253854286359
"GJA1",0.357332013912727,0.886141341130261
"NRCAM",0.356051424780015,0.868671930434172
"ARAF",0.355125294675754,0.920277049247399
"TPM1",0.353044545915722,0.813218653367157
"KCNJ2",0.352837513419645,0.964814569578543
"PPIC",0.350167221366014,0.764623668886108
"RPL8",0.349059874572881,0.693511953539128
"USP9X",0.348316296675625,0.713169374276507
"MMD",0.347819507924451,0.923656141905748
"GBE1",0.347729809094042,0.767240390672075
"HIF1A",0.34672963349426,0.700964955074675
"DUSP1",0.346687862539894,0.860325783543567
"LTBP2",0.346068676874007,0.884170760877185
"MAN2A1",0.344917393335191,1
"CPNE1",0.343572424355225,0.49443380237343
"XPC",0.342808606350372,0.879008623199701
"TTC9",0.340304153561606,0.901788328244381
"CDKL5",0.339583284078517,0.832447965200624
"ALDH4A1",0.337043400616599,0.822136144276097
"JOSD1",0.33668233926875,0.823323149255648
"ACO2",0.335248721684074,0.876693341406181
"CEBPG",0.335014267856096,0.815674912276309
"SART3",0.334438835169842,0.856065529186278
"ELK4",0.333702223265707,0.638531969460895
"RLF",0.333299924347364,0.876180300503618
"SNRPE",0.333139235771868,0.840428539643061
"NONO",0.332641998230873,0.508994221007869
"GCA",0.332370028657234,0.890426738104282
"SUPT5H",0.33173694136856,0.616118861383549
"RPL27",0.331471998430106,0.584706230220507
"AP3M2",0.3303726057546,0.895155566847382
"KHDRBS1",0.330082747915436,0.456420674700947
"PRNP",0.32921371328126,0.979670371039557
"MKNK1",0.328895221312731,0.934948412392373
"MGAT3",0.328598262031405,0.764623668886108
"COMMD1",0.327224942677011,0.958862661507942
"TIA1",0.326612651807752,1
"BCKDHB",0.326470098884426,0.764623668886108
"IDH1",0.325750757031075,0.794869559927031
"DDX18",0.325109134295482,0.766352845466727
"FKBP5",0.32453335647392,0.983824022808691
"SDF2",0.324121820737094,0.950202711445666
"DYRK2",0.323960658236383,0.865375186114404
"OTUD4",0.322953107850174,0.92447365592627
"TPP2",0.322871083211846,0.937361360596692
"CDK7",0.321877565274955,0.960720476157605
"ZNF7",0.32148306435123,0.915919630143944
"SEC23B",0.321397829044064,1
"HOXB6",0.321037731041945,1
"CFLAR",0.320646516974567,0.840428539643061
"KIAA0100",0.320455881185629,0.822136144276097
"FGF2",0.319195062579249,0.895214490327266
"PLD1",0.318656525640826,0.953135871763377
"PGM1",0.315868970416344,0.822136144276097
"NAMPT",0.31582354879021,0.922214474957435
"PPP4R1",0.315563473097566,0.932675596072505
"NXF1",0.31491659456831,1
"PARG",0.313489675768838,0.822136144276097
"KPNA4",0.312277074492829,0.862084942395237
"RPL19",0.311866965732522,0.628790227297793
"HPCAL1",0.309402502664424,0.873536913729845
"ARHGAP5",0.30899552057625,0.940900433876091
"EIF4A3",0.308950844231493,0.822136144276097
"AKAP12",0.307264055456156,0.876180300503618
"PEG3",0.305274803794107,0.935018032507947
"GAB1",0.304403048949063,0.978774956066582
"MYOM1",0.302138402339447,1
"NT5C2",0.301388408311015,0.785475262339636
"ZNF184",0.300161557837803,0.978138534222146
"TARS",0.299670700118675,0.715829722713765
"RNASEL",0.299000453827374,0.633685537681786
"UBXN1",0.29765823310102,0.765083528338677
"KAT2B",0.297322642142131,1
"BTG2",0.295491380552203,0.870535706676678
"YIPF6",0.292740773481169,0.902363684682881
"OAZ1",0.290526059597692,0.679182628025921
"ESD",0.290382622813741,0.609518401263881
"SMAD5",0.290362936105654,0.890426738104282
"ILF2",0.290332777755689,0.822136144276097
"MFGE8",0.289941896915569,0.695776422411006
"SYPL1",0.288997797906413,1
"SRRM2",0.288700529112439,0.574871815930084
"ANP32A",0.288302240275065,0.902363684682881
"POU3F2",0.28818727726179,0.91381503646121
"PRMT2",0.288065329047955,0.782060606771208
"FGF12",0.285352104748438,0.862084942395237
"MAPK10",0.284423797960406,0.910764741457227
"SEC13",0.283261660146202,0.62446999928633
"PPP1CB",0.282642385123182,0.704831796408702
"NFKBIA",0.28199541508084,1
"TFRC",0.280449273445357,0.887871636180454
"MYH9",0.279555398859298,0.996550985329458
"MRE11A",0.279493878283441,1
"SPCS2",0.278693234273607,0.594975545011699
"CSRP1",0.277361585915725,0.623455466659377
"TPM4",0.277110917500156,1
"ADD2",0.275557200938484,0.979670371039557
"VASP",0.27538914477233,0.594749838942919
"DPM1",0.274438191124996,0.789602180086643
"ATP1B2",0.274315090129342,0.770800470451102
"RPS21",0.273633139547057,0.874233100576817
"GLO1",0.273420166137064,0.998134730658464
"HAGH",0.27211526687813,0.881989065719684
"S100A10",0.272015582631636,0.822136144276097
"PPP1R2",0.271772281997538,0.929054438007751
"ATP5C1",0.271620111660121,0.822136144276097
"PSMA4",0.270168449808686,0.886906690937006
"LCP2",0.269234761207907,0.651368992803563
"COX8A",0.269225389635342,0.929751416426271
"RASGRF1",0.268867509496714,0.974939075363556
"PSMB4",0.268266216979192,0.59028662376408
"SMOX",0.266932965292835,0.937361360596692
"CCND3",0.266041056844394,0.941255384003869
"HDAC1",0.265887575374007,0.78911782281189
"NDUFS1",0.263186169655289,0.887958796980673
"SP3",0.262812606008579,1
"ZMAT2",0.262749291804624,0.929054438007751
"CD81",0.262641938522849,0.878817986172927
"NDUFA5",0.262063515592973,0.935018032507947
"MT1X",0.260522299175854,0.822136144276097
"ZNF75D",0.260309847736854,0.822136144276097
"TRAF6",0.259690472211145,0.897010683331691
"ARL6IP1",0.259539030058431,0.937998548110476
"NR1D2",0.258186468944413,0.764623668886108
"PRKCQ",0.257789690612738,0.628790227297793
"ACTR1A",0.257112144318821,0.714335688173087
"FERMT2",0.255983254069953,0.530824414217528
"SPTAN1",0.255292863169011,0.467288248448329
"PROX1",0.254902410881191,1
"MAOA",0.253182689565621,0.887871636180454
"CDC5L",0.252177549633194,0.840428539643061
"TOB2",0.251550119288046,0.978308052263302
"BLVRB",0.250917047299633,0.971510717576295
"RSU1",0.249109760717805,0.769181613470682
"ATP6AP1",0.248206102221593,0.717016545217162
"MAP1A",0.247940689566581,0.819335243723647
"GPX3",0.246423447728716,0.832447965200624
"CCT4",0.245690840386177,0.628790227297793
"CCNG1",0.245583157153691,0.782774802347554
"EFTUD2",0.245428349559253,0.938240819752087
"SERPINB6",0.24327707509784,0.875315466361122
"PDAP1",0.242824704311361,0.980861628836812
"ZNF136",0.241417900021926,1
"PHYHIP",0.240841009189252,0.822136144276097
"PRCC",0.239608275022899,0.978308052263302
"BPGM",0.239541035430174,0.890426738104282
"TGFB3",0.23950487222828,0.500594988339642
"SUZ12",0.238841670174332,0.822136144276097
"RABGGTB",0.238092849162571,0.822136144276097
"IFI6",0.235626827573107,0.999877062182358
"KDSR",0.23312556896704,0.627433167447787
"TPM2",0.232693852856905,0.547045281770067
"PRMT1",0.231113539562341,0.825689982531879
"TTN",0.22962353879706,0.822136144276097
"CD63",0.229372267233158,0.764623668886108
"TAF1B",0.228861773031025,0.944670821749165
"ZMYM3",0.228623354209544,1
"DCLRE1A",0.226866199636424,0.822136144276097
"STX4",0.226450077790342,1
"RING1",0.22630264863867,1
"BSG",0.226082434867886,0.852357500299599
"FAT1",0.225096472842139,0.794793227472397
"RPN2",0.223084596476497,0.730850999232621
"HLA-C",0.223040984336463,1
"TERF2",0.221942083910956,0.974020374785584
"CTR9",0.221863384818447,0.985270954957789
"CBFB",0.221251038139491,0.902363684682881
"PPP2R3A",0.221197662995702,0.741005468163667
"HIPK3",0.220899173337273,0.979100385744584
"EPS15",0.220452002896306,0.785216201582477
"MOG",0.220088702322435,0.765067162838261
"MAPRE3",0.219914467799353,0.806956385244486
"IFI44L",0.219638324521772,0.621451060452269
"EMD",0.21954744713995,0.989208389819316
"AHNAK",0.219281333964466,0.943106698293269
"VLDLR",0.219083547064921,0.995363295131862
"PRELP",0.218500155460435,1
"ADAM10",0.218350900449484,0.996892726466426
"MPV17",0.217581371731997,0.828540427127789
"RHEB",0.215797029405279,0.841365928935467
"HNRNPC",0.215421099710969,0.550508358913773
"IGF1R",0.21534330596049,0.930373134510044
"SAFB2",0.214558469138878,0.949092336616518
"MEST",0.214502501008431,0.789467453101371
"STX16",0.213769639825726,1
"GALC",0.21149390019955,0.874233100576817
"PSME1",0.20957100453036,0.785475262339636
"SLC30A1",0.209412096380976,1
"ATP6V1C1",0.208648047248461,0.90603325615994
"EIF2S3",0.208138077773189,0.964701660709985
"RYK",0.206682256004694,1
"EGR1",0.206356348787732,0.689945811144765
"GADD45A",0.20510985152508,0.970027347825092
"EZR",0.204222900871134,1
"VEZF1",0.202552522895661,1
"PDIA6",0.202398418389961,0.943930064879948
"SRC",0.20135942780725,0.550508358913773
"NEDD8",0.200150172934953,0.980333746152954
"GABRA1",0.20009198661443,0.286829347484783
"PTPN12",0.199352981828643,0.984707086165187
"RHOA",0.198303542374435,0.631022853931655
"GPR125",0.197863898310036,0.870535706676678
"LPIN2",0.197087524112932,0.890012637896396
"PTPN3",0.196797245880541,1
"NAB1",0.196337538752183,1
"PPP2R5A",0.19561606277271,0.822136144276097
"MRPS12",0.195601434371431,0.924275376724411
"SLC1A4",0.194151138350521,1
"FDPS",0.194110435902423,0.870535706676678
"RAB3GAP1",0.192215412955277,0.876180300503618
"ZNF84",0.19147118902789,0.737323385963666
"RAC1",0.191399066067169,0.835098571054499
"TUSC3",0.186979044149224,0.822136144276097
"TMOD1",0.18628707805734,0.846914355470107
"RPA2",0.185847456593443,0.744959153015104
"REL",0.185551295979205,0.94091159056381
"GOT1",0.185486336234195,0.974442506986673
"NUP214",0.185416602528329,1
"KPNA2",0.185035798522288,0.981951078584455
"SMAD2",0.184922021697219,0.811490573376836
"CAPNS1",0.184847775354229,0.75107385633263
"NBR1",0.183807289729503,0.835098571054499
"DEK",0.18343532119981,1
"KARS",0.182111596272792,0.756265740724941
"PI4KB",0.181572921405625,0.856062217474478
"DNAJA1",0.181242745906188,0.980203036448837
"COX6B1",0.18006496075919,0.696827175083042
"ANXA5",0.177811164009884,0.885885517247548
"DDB1",0.177421572551922,0.777521743810255
"CCNI",0.174266801975891,0.780104495649539
"NR2F2",0.173920479406766,0.970027347825092
"S100B",0.173780373471238,0.850607141226341
"SQSTM1",0.171365557463354,0.91652792387186
"PEPD",0.170485971142108,0.822136144276097
"ATF7",0.169080224064118,1
"CHD4",0.167767509928158,1
"SEC14L1",0.167517660539032,0.977956473468335
"CETN2",0.167338186922585,1
"ALDH9A1",0.166430721137476,0.877238791069845
"TCTA",0.166073020834988,0.991604371203844
"ASPA",0.165822239517375,0.338804249979426
"MYBL1",0.165078606983386,0.945008783778039
"ATOX1",0.16447974713879,0.823050452824534
"PTPN18",0.164191880565822,0.991171842557114
"VPS41",0.163977039789331,0.973871093366792
"SLC2A1",0.162896900512357,1
"MYBPC1",0.16257170018928,0.8197934091476
"CSNK2B",0.161020472999544,0.879505051884471
"PPP5C",0.160504741655365,1
"SKIL",0.15990837479214,0.982119861847521
"PRMT5",0.159367275611225,0.868741180686329
"COX4I1",0.15867641589135,0.746688388909584
"TPD52L1",0.157354730550385,0.889433527316552
"DLST",0.156283943692757,0.936733181050735
"KIF5A",0.155302600545127,0.951850878617063
"AES",0.154408439533462,0.956198353430383
"RAB13",0.153984521930123,0.567127271390211
"RCN2",0.153585610798804,0.923724773447826
"BCL2",0.153404736789736,0.400428485286326
"MFAP1",0.152561809296981,0.91190190161918
"RAD21",0.152217781904879,0.873788091969293
"STAT1",0.150975773521749,1
"TMBIM6",0.150526653599751,0.78911782281189
"SLC26A2",0.149648216109894,1
"RPS29",0.149534395167991,0.527473412698379
"FHIT",0.149523843080167,1
"RAB9A",0.149084946926108,0.959255965342604
"TIMP2",0.148177479597203,0.846146536404131
"PPP1R7",0.148000790292765,0.822136144276097
"NTRK3",0.14690090936276,0.800102520491895
"SNRPD2",0.146269497719647,0.902940536373953
"ARL3",0.145368483963152,0.996550985329458
"CLIP1",0.144953330565159,1
"FRZB",0.144768364157394,1
"SLC20A1",0.14406657686861,0.976463537465488
"SLC7A2",0.143454859626902,0.948452958862463
"SLC2A5",0.143451203154896,0.822136144276097
"SDHB",0.142397724115371,0.822136144276097
"USP9Y",0.14236172819312,0.995654220148506
"CD46",0.141873320975501,0.973198756078358
"PHF3",0.139977525295208,1
"CHGB",0.139531886259474,0.992074254562998
"SLC39A7",0.139186978279703,0.980870713611227
"GRIA3",0.138803422513507,0.766169867474786
"ELL",0.138776553955192,0.899356206330692
"SLC29A1",0.138479751524587,0.822136144276097
"VCAN",0.138000638504681,0.764623668886108
"PRDX2",0.137366573062759,0.931792081031457
"MLF2",0.13708649685524,0.844504491902316
"NRAS",0.137077215981749,1
"RASA1",0.135036247988258,0.980861628836812
"OGDH",0.134500635998945,0.957944671137143
"EWSR1",0.134011880493061,1
"BLVRA",0.133298788543277,0.867228838770546
"FOS",0.132978700822464,0.464862917790664
"RPS23",0.132574772992868,0.529336885495305
"PFN2",0.131397410706643,0.825447452638041
"ODC1",0.131200210244936,0.708942733756618
"DGCR2",0.130792270170538,1
"KIFAP3",0.130381389625028,0.922322901949657
"CAP1",0.128816666763917,0.770800470451102
"UBE3C",0.127687023086302,0.910075737343777
"GSK3B",0.126783677853481,0.892578032331578
"CBS",0.124564482297525,1
"PPP1R11",0.123904514788121,0.902481021660715
"COX7B",0.123506124366133,0.957662049561415
"MLEC",0.123494335180382,1
"STAT3",0.123005878143133,0.997188882492527
"SRF",0.121316846011151,1
"CAPZA1",0.120670317894607,0.926149679825782
"ARL1",0.120573945404604,0.9597082256054
"TMEM131",0.120098273736302,1
"AARS",0.119792534123302,0.868238096448679
"PPWD1",0.11853499256164,1
"LPGAT1",0.116064514888877,1
"RFX3",0.115149848577778,1
"TRIO",0.114871754181298,0.822136144276097
"GFRA2",0.114367233902581,0.639548778506262
"XRCC5",0.11367868519069,0.998841152045063
"ZER1",0.112572258181845,1
"ERG",0.111756156264393,0.802695309661598
"ACADVL",0.111430943804698,0.88071558383976
"ZNF197",0.11041475342413,1
"FTO",0.110136694648487,0.78911782281189
"MUM1",0.108647857310063,0.863470693643359
"AKAP13",0.10863045093656,1
"SMG7",0.108545419606161,0.838499271947055
"SLC23A2",0.108241116605534,0.902363684682881
"PTGES3",0.106109202430956,0.996550985329458
"SLC1A2",0.105218677583198,1
"ADARB1",0.10407264565104,0.959158626697238
"PARK7",0.103192933492132,0.875488241607496
"PKIA",0.103072767491536,1
"BMP7",0.10197420613445,1
"HOXC4",0.101485429676268,0.956096066628423
"PPP3R1",0.100791478994134,0.970146419887699
"RPN1",0.100476557885117,0.965326232959849
"EFNA5",0.0973081680958615,0.912804079148555
"TRIM26",0.0970812897749829,1
"FAM50A",0.0937797888179041,0.986603688225842
"NFYA",0.0937400338855947,1
"ATF4",0.0935331334600573,0.985124068127796
"PSMD8",0.0933622786805333,0.974579500351318
"NPC1",0.0933098674369425,0.895039062697716
"SST",0.0932017664960511,0.99990999490231
"PRKCH",0.0917524982745785,1
"HNRNPM",0.0895225038481676,0.961867740728424
"SPOCK2",0.0890086349874647,0.882954497416303
"CARTPT",0.088739122080412,0.596909861592319
"AKR1B1",0.0883895921549865,0.984840445861504
"GNL2",0.0868153463808029,1
"GABRG2",0.085989947266459,0.969835643723773
"ECHS1",0.0851252023632253,0.882227217766738
"SREBF2",0.0845349425286985,1
"YWHAZ",0.0844237713464916,0.967548792356035
"WTAP",0.084420570502075,0.980870713611227
"KCNAB1",0.083250412721561,1
"UBXN2B",0.0828047928335607,1
"ATP6V0B",0.0817787418123928,1
"LARS2",0.080193929092672,0.917792461701681
"MAPK1IP1L",0.0791293950534975,1
"MT2A",0.0790368323756414,1
"PPP2R4",0.0785229673220095,1
"TFDP1",0.0784515750492715,1
"RNF2",0.0784369255736725,1
"GPD1L",0.0770727639063739,1
"CRYBB2",0.0766688143368593,1
"HIVEP2",0.0741203160410129,1
"RPS17",0.0732368807069539,0.99253854286359
"ATP5G3",0.07294632821171,1
"DRAP1",0.0720949181733728,1
"PSMD9",0.0711138201752536,0.890426738104282
"KLK6",0.070338757972253,0.56153486996616
"SLC31A2",0.0699834208741135,0.766352845466727
"FSTL1",0.06960028998431,0.733857205699067
"TNPO1",0.0690347010209778,1
"DAZAP2",0.0689342305096119,1
"SLC25A3",0.0686495223727273,1
"PPP2CB",0.0683214266578128,1
"PIK3IP1",0.0677521211581651,1
"SMARCD1",0.0675027219995908,1
"ELF1",0.067318593274035,0.398788399037035
"NOLC1",0.066894943595937,1
"PCDH1",0.06493659391296,0.447515795822756
"KPNA1",0.0638962027900438,0.946839968065125
"RGS6",0.0623068806916495,1
"SLC8A1",0.0622680663533105,0.890426738104282
"TSPAN7",0.0621779034976642,1
"ENPP2",0.060689045569218,0.5830307276062
"SOX11",0.060335169759114,0.763604941383491
"AMFR",0.0593604074885424,1
"TSPY1",0.0590020112935637,1
"SON",0.0584540617973166,1
"PPP1R8",0.0582641591694375,1
"RAB11A",0.0579453600825292,1
"PITPNB",0.056889468650616,1
"SNAP23",0.055270413849535,0.478433303104092
"EIF2B2",0.0552204380763291,1
"LRRC8B",0.0548546076146815,1
"NUCB1",0.054315613694847,0.956028116686271
"THOC1",0.05354980957563,0.647038731306546
"UBAP2L",0.0533130411709567,0.992570669159858
"ASPH",0.0532977946851702,1
"ETFDH",0.0528489621321762,0.91652792387186
"PDE4B",0.0528219774633365,0.899498031014782
"PARP1",0.0523583000909625,0.946140301193422
"NDUFV3",0.0519690813122155,0.829785171552427
"AKAP10",0.0508567223892729,0.954174731965921
"TOMM20",0.0507906853719276,0.874961822541953
"PSME4",0.050667255589901,0.957239598992592
"EIF1AX",0.0505263614782529,1
"CES2",0.049522223865113,0.863446673155241
"XRCC6",0.048862787334701,1
"ARF3",0.0486863933651693,0.895722277838783
"ZRSR2",0.0484612868991833,1
"TGOLN2",0.0475115242907009,1
"EIF4B",0.0461465916935923,1
"HARS2",0.045596309914172,1
"PRB4",0.0447439971656214,1
"LCN1",0.0447439971656214,1
"HBE1",0.0447439971656214,1
"WRB",0.04457330920093,1
"CD44",0.044302301928807,0.919999541603795
"ATP6V1E1",0.0441796728478972,1
"CHRNB2",0.0437604394250815,0.82159412734354
"IL18",0.0435915996798515,0.80962188050828
"ERCC5",0.0431530927502768,1
"HES1",0.04285459513454,0.395841532423038
"CRKL",0.0420086943373965,1
"ZMYND8",0.0419975622237083,1
"DIS3",0.0402813978750566,1
"EPRS",0.0394253461400615,1
"MTHFD1",0.0364481202166675,1
"TGM2",0.0361370683390599,0.584623800751903
"SPARCL1",0.0361098329728871,1
"CRYAB",0.035684728140312,0.623175200222288
"ACVR1",0.034975981357791,0.99253854286359
"MAZ",0.0343509092335561,0.786450805821095
"TXLNA",0.0338953287781234,1
"MXD1",0.0337835972951305,1
"RBM3",0.0318482177437326,1
"RAD23B",0.0310954363692226,1
"CDK8",0.0310556427933971,1
"DSTN",0.0308900024648386,1
"NASP",0.030594945113537,0.993799484291645
"PRKCE",0.0297049267785545,1
"SDCBP",0.028971726072644,0.959686412321418
"EDN1",0.0287829205360341,1
"EIF4H",0.0276669244148381,0.974442506986673
"PEX7",0.0276308453918485,1
"ZFR",0.027346977435532,1
"RPL11",0.0268805982672225,0.78911782281189
"TOP2B",0.026507682493582,0.815674912276309
"CKAP5",0.0257801798145303,0.957239598992592
"RPS3",0.025161276896737,0.764623668886108
"RPA1",0.0247390524027396,1
"ROM1",0.0244858493339358,1
"MED1",0.0244395646212807,0.861673006134058
"HIVEP1",0.0240119733388029,1
"NACA",0.023781723459323,0.800976057078354
"KCNJ9",0.0229960231630897,1
"GAPDH",0.0220358213902287,1
"ATP5B",0.0217867348519054,1
"GPI",0.021138967899033,1
"COPB1",0.02084098281777,1
"HNRNPL",0.0198621895368521,1
"HBEGF",0.0191547896939151,1
"PCMT1",0.0182862847275629,1
"CLCN3",0.0175535444136922,1
"GOLIM4",0.0166431423943955,0.964814569578543
"BPTF",0.0158096863208531,1
"TJP1",0.0157851209213215,0.880757046124136
"SDHC",0.0153873572691055,1
"TSPAN3",0.0146643926373464,1
"TNR",0.0140335819840154,1
"CTSB",0.0136557575873268,1
"IMPDH1",0.0129040093208841,1
"NCBP1",0.0122254645564648,1
"FAM120A",0.010643094116262,1
"DAD1",0.0104916230027949,1
"USPL1",0.0090536401681889,1
"CREBBP",0.00734510618200999,1
"PSMD12",0.0051475347731842,1
"MRPS31",0.0042259787038911,1
"PPP2R1A",0.00365591084627215,1
"RAP1GAP",0.0032209292124742,1
"RAB30",0.0030404406197335,1
"UQCRC1",0.002747821644022,1
"CD55",0.00202596849812585,1
"DLG1",0.0018619894505534,1
"PCM1",0.0013442017113767,1
"PDHA1",0.00044935457849495,1
"NCK1",0.000142589548862503,1
"CDK5R1",6.56795603503e-05,1
"DCTD",4.64329157244953e-05,0.865371225442358
"NCOA2",-0.0003401870632349,1
"HIST1H4E",-0.00115336618188435,1
"RPL24",-0.0016228920799515,0.62818316874765
"NCOA1",-0.0016516932072229,1
"DAPK1",-0.00182244359515099,0.876839487344422
"EEF2",-0.0018927760836701,1
"RPL38",-0.00209340960415499,0.683193077758219
"PSMB3",-0.00216943534746955,1
"AP2M1",-0.00298294752423255,1
"IFIT3",-0.00373587518329802,0.623484202833157
"SLC4A2",-0.0037439509837287,1
"USP4",-0.00417430193365,1
"ACADSB",-0.00552623579656955,1
"WASL",-0.00680034413111285,1
"GTF2B",-0.0068672498685915,1
"PDE2A",-0.00687720594644,1
"GRIK2",-0.0086329537871873,1
"POLR2G",-0.010079732819389,0.965481638019495
"TAF12",-0.0114046910968555,0.997412867012713
"NARS",-0.0128922951184172,1
"ATP1B3",-0.0131679534609618,0.957239598992592
"VDAC2",-0.013180659401087,1
"KIAA0232",-0.0138136824711142,1
"RPS24",-0.013841488799945,0.654182924315325
"GOLGB1",-0.014418726431386,1
"MUT",-0.014986691308426,1
"ADSL",-0.0150165741856895,1
"RPL6",-0.015798147469019,0.60993269911303
"GNAL",-0.0163246552388665,1
"AVL9",-0.0165831542694618,1
"CANX",-0.0175244117735583,0.996892726466426
"INA",-0.017747893993305,0.948077734824688
"BLZF1",-0.0182159790390064,1
"SF3B2",-0.0185693857182254,0.989490650122698
"PPP1R10",-0.019798542833425,0.948084214565667
"COX6A1",-0.0200260743170155,0.917375487776438
"DUSP3",-0.020490352025451,1
"DGKG",-0.02132904178531,1
"E2F3",-0.0214913919116549,1
"SH3GL2",-0.0216937535648521,1
"ACADM",-0.0220222442227492,1
"ARPC2",-0.0222801870447345,0.874233100576817
"GSTO1",-0.022503785904972,0.9597082256054
"PSMD11",-0.0237938201432727,1
"CPLX2",-0.0243327924467099,1
"SLC9A6",-0.0252938870008836,1
"HMGB1",-0.025850322784166,0.903512757750373
"HLA-DOB",-0.0259737170264535,0.663268322614244
"CLTC",-0.0269113350555174,1
"KLHDC10",-0.0271986510045948,1
"AQP3",-0.0274910441797115,0.750495129058116
"ZNF280B",-0.0281331203509577,1
"UBA52",-0.0288139927725149,0.899691430455282
"CDH8",-0.029118257891499,0.528974886708469
"COIL",-0.0293046664460466,1
"SLC25A4",-0.0296923219331984,1
"ABAT",-0.030004218110633,0.974442506986673
"OS9",-0.0306756294517026,0.975468641274495
"NPM1",-0.0309656044699645,0.895039062697716
"CPE",-0.0309928473021786,0.94622336937736
