"ID","Description","NES","pvalue","p.adjust","setSize","core_enrichment"
"GO:0099537","trans-synaptic signaling",-1.98495435726275,1.21503985025299e-13,8.79081331658041e-12,418,"6804/84446/55607/6543/27067/84961/57231/8831/3766/2561/816/26232/93664/57030/2917/63908/23345/51201/2932/9211/43/9783/10675/1759/22999/2890/5368/8618/9465/30820/58512/57512/2171/27020/9912/152404/9513/5881/5534/9118/2742/6616/84896/9370/6844/388336/8448/2915/8938/4355/9751/777/818/2892/9568/5577/8526/1742/7054/9145/23025/477/6854/6620/10814/793/57555/794/5923/5027/5413/2743/286097/23657/112476/23504/27445/26059/5864/80331/7162/7416/6509/10368/6532/3751/2893/6812/2913/57282/7915/8224/9143/2744/9254/2550/2891/6853/2554/6855/1956/8927/22895/112755/7419/57084/5270/2566/9066/5538/6507/6857/9899/5799/404037/2902/66004/10369/18/6529/2572/8001/2571/9900/5865/5179/57468/2741/9152/24141/6506/57537/140679/7425/127833/22987"
"GO:0030155","regulation of cell adhesion",2.00227254657033,2.77170648691294e-13,1.97245538683428e-11,374,"6288/1511/1991/2243/3123/2244/2266/7448/1277/7057/7045/3273/84034/83706/335/10875/3827/3127/6708/10457/5340/2192/259307/5345/1295/1307/3105/3122/3958/2335/999/11117/383/3910/3689/5788/3912/3371/928/3690/29108/3339/972/2633/5777/100/567/1601/2316/301/7052/4008/25890/857/5580/4155/5318/7148/30008/2810/6251/7409/445/1605/7402/10859/6809/199/23603/4313/3606/11151/50848/5770/3113/54518/4192/2199/2022/7414/28984/81/6789/6850/3956/5795/5371/6281/240/4811/5592/10154/3965/3611/7168/6494/3146/9647/3675/102/8751/3071/81704/23075/948/90102/5880/1604/81542/9092/5034/86/10109"
"GO:0009165","nucleotide biosynthetic process",-2.43246644479659,2.94266974977495e-13,2.06034344899565e-11,153,"498/6390/513/539/9556/26289/93974/6391/108/4710/514/2977/4707/10476/55191/522/51079/441024/23475/4728/56848/4724/27109/10632/4701/4696/4713/4714/4711/4719/374291/4729/4700/4702/4722/4704/4720/4712/126328/4709/4716/55967/4705/318/4723/4715/54539/4726/4725/4698/4718/4695/93100"
"GO:0030198","extracellular matrix organization",2.2773065103065,3.96340623148284e-13,2.6469456078257e-11,132,"1511/1991/4060/4318/340267/7448/1277/7045/1278/5340/2192/5345/1295/1805/1303/1307/1291/1311/10516/4629/11117/1281/3912/64856/871/3936/3690/1306/25890/857/4147/1290/7373/8425/80781/1280/2331/7148/30008/1520/50509/858/1605/4313/4239/64093/79709/4643/302/5033/2022/28984/10549/4811/6624/51124/8985/102/8751/90102/4921/5351/22795/183/2620/3688"
"GO:0043062","extracellular structure organization",2.2773065103065,3.96340623148284e-13,2.6469456078257e-11,132,"1511/1991/4060/4318/340267/7448/1277/7045/1278/5340/2192/5345/1295/1805/1303/1307/1291/1311/10516/4629/11117/1281/3912/64856/871/3936/3690/1306/25890/857/4147/1290/7373/8425/80781/1280/2331/7148/30008/1520/50509/858/1605/4313/4239/64093/79709/4643/302/5033/2022/28984/10549/4811/6624/51124/8985/102/8751/90102/4921/5351/22795/183/2620/3688"
"GO:0045229","external encapsulating structure organization",2.2773065103065,3.96340623148284e-13,2.6469456078257e-11,132,"1511/1991/4060/4318/340267/7448/1277/7045/1278/5340/2192/5345/1295/1805/1303/1307/1291/1311/10516/4629/11117/1281/3912/64856/871/3936/3690/1306/25890/857/4147/1290/7373/8425/80781/1280/2331/7148/30008/1520/50509/858/1605/4313/4239/64093/79709/4643/302/5033/2022/28984/10549/4811/6624/51124/8985/102/8751/90102/4921/5351/22795/183/2620/3688"
"GO:0006956","complement activation",2.38458148801486,4.26290040978074e-13,2.80382586043306e-11,41,"735/3493/3502/629/722/718/729/731/733/3075/3426/716/727/3501/715/710/2/3500/713/720/3503/717/714/3078/730/725/712/3507/922"
"GO:0042060","wound healing",2.12156708801252,4.97976617134225e-13,3.2264425298204e-11,243,"6288/325/1511/116844/5265/2243/2244/2266/350/7448/7057/2158/2147/3273/84034/83706/462/3827/6521/348/710/5340/2192/5345/1311/2335/3818/3043/2159/11117/1281/2162/57834/3710/928/5627/5341/725/3690/977/3053/5873/5777/2316/196527/301/7103/857/2876/2207/5580/7409/2161/1605/4627/5321/50848/10398/79026/26509/5336/302/2022/7414/10544/954/6850/5795/6281/3848/240/26127/1832/199731/5592/3611/7168/3162/947/57175/948/6558/90102/3315/81542/7454/4921/4846"
"GO:0032102","negative regulation of response to external stimulus",2.22186292782255,5.94898066649841e-13,3.68409513128392e-11,168,"6288/325/1991/2243/3123/2244/2266/350/7448/3106/4057/7057/2147/727/3273/335/10875/3827/348/710/5340/2/5345/3105/3818/383/5788/928/5627/6696/3055/25939/5777/100/7103/2876/5580/2810/2161/10859/199/55646/10162/4192/302/54625/6850/3848/240/2950"
"GO:0007268","chemical synaptic transmission",-1.99347637655132,6.02558752179587e-13,3.68409513128392e-11,412,"6804/84446/55607/6543/27067/84961/57231/8831/3766/2561/816/26232/93664/57030/2917/63908/23345/51201/2932/9211/43/9783/10675/1759/22999/2890/5368/8618/9465/30820/58512/57512/27020/9912/152404/9513/5881/5534/9118/2742/6616/84896/9370/6844/388336/8448/2915/8938/4355/9751/777/818/2892/9568/5577/8526/1742/7054/9145/23025/477/6854/6620/10814/793/57555/794/5923/5027/5413/2743/286097/23657/112476/23504/27445/26059/5864/80331/7162/7416/6509/10368/6532/3751/2893/6812/2913/57282/7915/8224/9143/2744/9254/2550/2891/6853/2554/6855/1956/8927/22895/112755/7419/57084/5270/2566/9066/5538/6507/6857/9899/5799/404037/2902/66004/10369/18/6529/2572/8001/2571/9900/5865/5179/57468/2741/9152/24141/6506/57537/140679/7425/127833/22987"
