"Gene_Symbol","logFC","adjPval"
"HDGF",0.672027655618777,0.0264464978569283
"GCAT",0.671197245919059,0.358960365713348
"PPFIBP1",0.670099956174171,0.196938531755754
"PTPRC",0.670000145730102,0.0473231035710601
"S100A7",0.66981303658816,0.662727398892216
"USP26",0.667407163231438,0.0504511667795996
"CSTB",0.667152492984894,0.0983878718530032
"MYO1A",0.666477182204275,0.477570239771121
"ACAN",0.665862726129015,0.302620443860042
"CMTM5",0.66485405393289,0.0837097946044986
"TSC22D4",0.664665866748454,0.0604099251590857
"MDK",0.662624272997355,0.36389000454459
"CSPG4",0.661235315240402,0.207411330256879
"EPB41L2",0.659929219974435,0.0599429941712559
"MT3",0.659302638196502,0.199402409857028
"TBCA",0.65911439839852,0.106122244635004
"DGLUCY",0.656403247171379,0.760128405546109
"FBLN2",0.653890283097208,0.463635365480107
"PRPH",0.653725980168961,0.554919519508711
"ANLN",0.651816225203504,0.211988580020129
"FBP1",0.648882014598584,0.400418197438105
"GMFG",0.64551624575074,0.0212734032084455
"MYO1D",0.644752615820169,0.202132734540036
"CYP4F11",0.644640471272579,0.267873303268565
"TALDO1",0.642714876814852,0.00219681854446928
"CNDP1",0.642360527875182,0.325918579231075
"RAI14",0.640231574374376,0.0235986281006112
"TAP1",0.63929552345779,0.0197396945806905
"ACSF3",0.639026040708242,0.00444200515302294
"IGHA2",0.636981476673443,0.542362940044079
"ATIC",0.636651284944747,0.0331219117435141
"PPIL3",0.634696619378275,0.150202465040392
"MAP4",0.634181034745788,0.112218863688924
"AFAP1L2",0.633881290287855,0.32094998943997
"OLFML3",0.630825852154445,0.722241868464056
"FCHSD1",0.630639382651835,0.160598668845326
"L3HYPDH",0.628579703174076,0.0442937361865673
"PTPN6",0.624276427663368,0.157540284901421
"RAB32",0.622451139466869,0.0134580296422429
"PON1",0.622410401635669,0.553110544907686
"CARNS1",0.621553245415779,0.33283645656742
"SLC12A2",0.62107080192477,0.0689091353654723
"GBP1",0.620469538426402,0.210799467909434
"DDI2",0.620119599569664,0.174299588077938
"LIMA1",0.619929209400301,0.147770742429843
"CMPK1",0.619091483670307,0.00435423525995519
"GIMAP8",0.617552001192777,0.0277021744006019
"H3C1; H3C10; H3C11; H3C12; H3C2; H3C3; H3C4; H3C6; H3C7; H3C8",0.617079905580054,0.186745439102296
"NDE1",0.615455736050946,0.0409519641661855
"PROCR",0.615242813226536,0.263403188145952
"LAMC1",0.614991173311115,0.421462431230255
"IGLV4-69",0.613744319837383,0.1110907546355
"FTL",0.613325540392649,0.0866351618352599
"FLAD1",0.612938009889305,0.0323922075243224
"ATP2A3",0.611577304815837,0.196764107198205
"RCN3",0.610693324275718,0.387682105203479
"SMC2",0.608871916291699,0.152927144725482
"LTBP4",0.607455190260938,0.377864379741288
"PLK1",0.606648393978636,0.125981599453148
"C15orf40",0.602782999143039,0.00935961224365289
"CFHR2",0.602658320941839,0.247676107376305
"VAMP8",0.599918442944365,0.113762898345633
"DSG2",0.599185498899408,0.419552824012111
"PDCD5",0.598027860388678,0.0110984955627586
"CTNNAL1",0.597882119911145,0.245396625767442
"YOD1",0.596264925237049,0.0257088507522969
"SP100",0.595605376454348,0.12400876062035
"AIF1L",0.594327138637867,0.172159574629038
"SMAP",0.593615652273684,0.174255304761694
"FCGRT",0.592317320538942,0.259109903258693
"DNAJC8",0.592201682858102,0.0643328313148859
"RAB27A",0.589971000503345,0.172159574629038
"HSD11B1",0.588277719120057,0.266844472652391
"NNMT",0.587033062138163,0.430127586793818
"PLP1",0.586263028136585,0.234480278408519
"SERPINA7",0.586148921212902,0.274143902091008
"ACSL1",0.585127109565498,0.0439949745657354
"IGHV2-70D",0.584615295425701,0.320177805350117
"MAP7D2",0.580421613914044,0.122468632896563
"GGT5",0.579237004376168,0.341397039513127
"AKAP12",0.579183795394286,0.0910342363187886
"VASP",0.578550434754126,0.0733502070516522
"PTN",0.576857899127704,0.684119821732976
"TAX1BP3",0.575701645057928,0.102472064803675
"FKBP7",0.574715868071,0.427282569238988
"PDLIM4",0.57313814327172,0.268826664086525
"ARHGEF10",0.572160135431213,0.0473231035710601
"CYP4X1",0.570718407551103,0.251661305818722
"CCL14",0.567872994077194,0.315701099255035
"PSME1",0.567055932997489,0.0336046185831785
"BCHE",0.565995712315489,0.0810365245303586
"STMN1",0.565652291936711,0.118245850653984
"LMNB2",0.565414274060526,0.203597503812929
"CHI3L1",0.565401281465225,0.322833563783599
"TNS2",0.56537292530807,0.332272171311228
"PIN4",0.564180469649793,0.116927377782246
"LGALS1",0.563942792052439,0.0578313557373115
"ZNF326",0.56384310366305,0.038128319491367
"YBX3",0.56263990611226,0.321307594886083
"EHD2",0.561459139470116,0.501370509038195
"GLRX3",0.560732010005003,0.194307061006766
"CYGB",0.559137327468427,0.251029742351203
"MAP1A",0.557508805922486,0.0922209795540308
"CC2D1B",0.557000192262668,0.0330791222670783
"THSD4",0.556539050487419,0.404160877006435
"SELENBP1",0.555927881969899,0.203880062184397
"DSC1",0.55462992200682,0.263666074330143
"DDX24",0.553260507325975,0.0266903338874547
"PSMB10",0.55222291999241,0.0161379117921236
