"ID","Description","NES","pvalue","p.adjust","setSize","core_enrichment"
"GO:0090083","regulation of inclusion body assembly",2.14179403811815,5.11433165994149e-05,0.00922333753512857,16,"3303/3306/3304/3337/26278/10049/3300/55466/6653/5706/9529/9627"
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway",-1.79137088320987,5.19846522048237e-05,0.00922333753512857,137,"112/338557/2587/5350/2827/64123/2740/83873/1609/9289/136/6754/3362/10268/81285/4157/10266/221188/135/116/3973/1394/133/5745/2852/199800/575/30817/9170/6954/2492/1813/2828/222487/196883/27201/283383/3363/10149/2015/3627/799/5443"
"GO:0072594","establishment of protein localization to organelle",1.44279311318714,6.33248895346311e-05,0.0109049184772137,437,"284/3920/3320/3301/983/6272/58480/51555/3308/51762/7095/3329/10527/5295/665/26953/3099/3312/6950/5569/5190/51715/100131208/60559/1434/3841/3305/24141/3843/90865/10890/54557/29103/3998/3839/652/5903/968/4792/5193/4289/950/727851/64089/27072/10254/9804/26060/8031/5867/9349/7341/5898/1386/7323/9530/29969/5663/5534/908/6726/9049/54469/11231/4693/8239/5530/137492/51569/9512/9868/347/1678/4591/9679/51194/5599/51028/51100/3842/134266/79158/637/55294/25836/7957/6653/8546/55204/3309/3837/55811/23471/29090/6747/6788/6850/54543/54332/23230/22930/9648/1894/25913/84233/51024/51501/23787/54492/9520/10526/10628/3786/26985/3838/131474/3840/80273/56993/10055/101929130/1812/89853/58477/6731/9789/5828/4763/8027/84455/10953/56947/11261/8766/8882/158866/401505/9670/5830/84315/5901/7879/26521/285521/7013/7805/25782/26520/7855/23355/64083/5824/653489/5289/10651/9765/3836/90637/728489/10440/22863/1994/3621/7175/8266/29082/84220/51271/4775/7874/9631/8878/93082/10456/131118/6728/10134/867"
"GO:0048857","neural nucleus development",1.97966312694968,6.57349495092554e-05,0.0109965179821911,62,"5354/4155/4099/1267/22933/801/805/4129/7707/93986/8655/6271/3747/10971/7533/1386/2247/7531/80264/3309/387/522/596/11240/59345/808/515/3939/5810/4781/10409/8851/60/64426/998/10427"
"GO:1903320","regulation of protein modification by small protein conjugation or removal",1.58561697967092,7.28124595214651e-05,0.0118421375138383,233,"3303/284/91947/3320/3304/857/3301/330/57561/10625/9532/6125/54165/648/54602/7321/25898/7046/3326/84259/9318/9474/5728/825/2729/339745/26271/331/83737/8555/7336/7337/23376/6187/6135/9349/10010/29979/254170/4085/5663/3300/165324/329/65125/8452/54765/6500/991/6201/7334/57599/55294/1499/7957/8554/10920/3309/5716/23077/201254/10054/9529/23142/5601/59343/80762/25950/11170/51138/10055/5581/3091/819/10987/11261/11337/8533/6502/6478/6188/54726/7314"
"GO:1904869","regulation of protein localization to Cajal body",2.04659091499639,8.09647808142009e-05,0.0123571024238816,10,"6950/10575/10576/22948/7203/908/10574/10694/51574"
"GO:1904871","positive regulation of protein localization to Cajal body",2.04659091499639,8.09647808142009e-05,0.0123571024238816,10,"6950/10575/10576/22948/7203/908/10574/10694/51574"
"GO:0060632","regulation of microtubule-based movement",-1.93153257719766,8.42346876972974e-05,0.0123571024238816,41,"582/64147/80128/4744/50632/85478/10013/6866/8701/9001/92749/246176/55036/284076/6870/123872/345895/6863"
"GO:0099504","synaptic vesicle cycle",1.61686321874801,8.44208534509417e-05,0.0123571024238816,209,"22829/1902/415117/5337/5874/10396/6814/5906/200933/63908/4638/6622/284697/5728/8301/26052/246213/8674/2332/534/26258/6854/5532/8871/5217/9899/785/528/6456/5028/1182/5663/5534/6857/127262/10947/134391/23208/9829/93664/1176/9581/51382/3351/523/10094/1499/6457/529/22871/821/8867/5579/9783/50618/57030/22930/6844/5027/9805/526/488/6093/51606/84251/9892/382/836/8773/8573/5868/1000/163/673/9498/1211/5908/7879/7476/274/1175/143425/27253/594855/5289/8499/6616/85439/9378/9342/84062/10159/6860/8851/1173/60/134957"
"GO:0031128","developmental induction",2.14045439596333,8.94673558941059e-05,0.0124721754466664,26,"2668/2246/28996/30812/22943/652/10818/650/6299/2247/7472/1499"
