Gene_Symbol,logFC,adjPval,tissue,omic,direction
ABCC1,0.456840751092065,0.0323922075243224,cortex,protein,UP
COQ5,-0.398057217176415,0.0325925753319747,cortex,protein,DOWN
ATPAF2,-0.345664708273381,0.0326312347337139,cortex,protein,DOWN
C1QC,1.42812273327088,0.0326386746414463,cortex,protein,UP
ARHGEF1,0.408165967445317,0.0326386746414463,cortex,protein,UP
SLTM,0.471380340891731,0.0326386746414463,cortex,protein,UP
NDUFA12,-0.577397070490036,0.0326386746414463,cortex,protein,DOWN
MRPL43,-0.549954508983747,0.0326386746414463,cortex,protein,DOWN
RPS6KA1,0.507396901550919,0.0326386746414463,cortex,protein,UP
NAAA,0.752393936191152,0.0326628460455517,cortex,protein,UP
RRBP1,0.755035276692482,0.0326628460455517,cortex,protein,UP
SPAG9,0.35178543339817,0.0330791222670783,cortex,protein,UP
CC2D1B,0.557000192262668,0.0330791222670783,cortex,protein,UP
FSCN1,0.512445383618637,0.0331219117435141,cortex,protein,UP
ATIC,0.636651284944747,0.0331219117435141,cortex,protein,UP
PSME1,0.567055932997489,0.0336046185831785,cortex,protein,UP
TRIM32,-0.408018772679455,0.0337579275218831,cortex,protein,DOWN
RPA2,0.376757608069413,0.0339409849854986,cortex,protein,UP
DMAC2L,-0.653724429617119,0.034298267433837,cortex,protein,DOWN
KNG1,2.25115117264158,0.034904583492974,cortex,protein,UP
SCRN3,0.751909216721039,0.034904583492974,cortex,protein,UP
QRSL1,-0.30345040083883,0.034904583492974,cortex,protein,DOWN
ELMOD1,-0.74165857283681,0.034904583492974,cortex,protein,DOWN
NNT,-0.490612755204943,0.034904583492974,cortex,protein,DOWN
MT-ND3,-0.544108636839677,0.034904583492974,cortex,protein,DOWN
PPP1R10,0.330996583704697,0.034904583492974,cortex,protein,UP
PLG,2.10497246030824,0.034904583492974,cortex,protein,UP
PRDX2,0.506845426942924,0.0356286076948302,cortex,protein,UP
TIGAR,0.43462907638065,0.0357953044857873,cortex,protein,UP
PLEK,0.888121505822451,0.0359928320325293,cortex,protein,UP
C2orf76,0.469240840913218,0.0359928320325293,cortex,protein,UP
MTHFR,0.464346036091627,0.036011585108103,cortex,protein,UP
KLKB1,1.42428070470082,0.0360749620772819,cortex,protein,UP
MRPL40,-0.371014709367672,0.0367672209029168,cortex,protein,DOWN
MCCC1,-0.426439975675223,0.0367674692528354,cortex,protein,DOWN
SVIP,1.87061480812542,0.0368437770590942,cortex,protein,UP
NUDT2,-0.649331160272148,0.0368896033232072,cortex,protein,DOWN
ABR,-0.492568353508045,0.0369062209531216,cortex,protein,DOWN
TMEM65,-0.529473112404032,0.0369062209531216,cortex,protein,DOWN
DHRS1,-1.1150005399872,0.0369062209531216,cortex,protein,DOWN
BZW2,0.335894074686218,0.0369062209531216,cortex,protein,UP
NCKAP1,-0.31506281085143,0.0371289458618429,cortex,protein,DOWN
MRPL48,-0.415298317240311,0.0371289458618429,cortex,protein,DOWN
CFDP1,0.491502051641634,0.0374171250715432,cortex,protein,UP
TNFSF13,0.951603749971445,0.0377873195640533,cortex,protein,UP
HSDL2,-0.393397122619811,0.0380413672627571,cortex,protein,DOWN
ASTN2,-0.492031669515718,0.038057206808706,cortex,protein,DOWN
KIF13B,0.767188178810217,0.038057206808706,cortex,protein,UP
APOB,1.9768668275939,0.038057206808706,cortex,protein,UP
NT5DC3,-0.724157761863948,0.038057206808706,cortex,protein,DOWN
NDRG1,0.793955957278026,0.038128319491367,cortex,protein,UP
ZNF326,0.56384310366305,0.038128319491367,cortex,protein,UP
NDUFS3,-0.550004801405395,0.038128319491367,cortex,protein,DOWN
MRPL55,-0.438401290043253,0.0382617916946796,cortex,protein,DOWN
PRUNE1,0.356517354175917,0.0385178351930415,cortex,protein,UP
RANGAP1,0.410801030051575,0.0386196990382693,cortex,protein,UP
STAB1,1.15208495486755,0.0387836249380782,cortex,protein,UP
SERF2,0.745910703404577,0.0391527890246399,cortex,protein,UP
USP11,-0.506542249532707,0.0391527890246399,cortex,protein,DOWN
MROH1,-0.479269433427602,0.0391527890246399,cortex,protein,DOWN
EXD2,0.339087156681765,0.0391527890246399,cortex,protein,UP
BUB3,0.341503333641462,0.0391527890246399,cortex,protein,UP
OCIAD2,-0.916435975726797,0.0391527890246399,cortex,protein,DOWN
SDHC,-0.472132191448695,0.0393914494651651,cortex,protein,DOWN
ADCYAP1R1,-0.722435430048455,0.0397585854817898,cortex,protein,DOWN
MSRB2,-0.508622402360146,0.0399572969369251,cortex,protein,DOWN
CCDC25,0.423543263580697,0.0400959099674725,cortex,protein,UP
GABARAP,0.41394913132965,0.0401610305882179,cortex,protein,UP
MFN2,-0.383048380952225,0.0402159542257202,cortex,protein,DOWN
NUTF2,0.530255032413846,0.0407280777081653,cortex,protein,UP
ENPP6,0.811756392728491,0.0407280777081653,cortex,protein,UP
PLXDC2,0.802627327163531,0.0409150159012854,cortex,protein,UP
NDE1,0.615455736050946,0.0409519641661855,cortex,protein,UP
SNX18,0.503694689980295,0.0409710598620118,cortex,protein,UP
PHKB,-0.708639450050924,0.0415315424979142,cortex,protein,DOWN
BPGM,1.13545643585067,0.0415315424979142,cortex,protein,UP
GRIA4,-0.634815266071224,0.0419758305276998,cortex,protein,DOWN
MYBBP1A,0.376358979507097,0.0421858261010684,cortex,protein,UP
YLPM1,0.397515062602617,0.0422860618247942,cortex,protein,UP
SUOX,-0.422288315350018,0.0422860618247942,cortex,protein,DOWN
PEPD,-0.449501309481423,0.0423046470069832,cortex,protein,DOWN
ACSM5,-0.925368767749803,0.0425948160771698,cortex,protein,DOWN
SLC30A1,-0.368139774200381,0.0425948160771698,cortex,protein,DOWN
TUFM,-0.393503052052825,0.0426070335813618,cortex,protein,DOWN
CASKIN2,0.32447366956522,0.0428549373067913,cortex,protein,UP
NECAP2,0.41331500646468,0.043479201514065,cortex,protein,UP
HIBCH,-0.861119773108818,0.043479201514065,cortex,protein,DOWN
RNF34,-0.336818612664974,0.043479201514065,cortex,protein,DOWN
C2CD2,0.51062766526465,0.0436164046412781,cortex,protein,UP
RNF181,-0.375252820713022,0.0436164046412781,cortex,protein,DOWN
DAGLB,-0.361771049364221,0.0436164046412781,cortex,protein,DOWN
MTDH,0.450849546583985,0.0439949745657354,cortex,protein,UP
ACSL1,0.585127109565498,0.0439949745657354,cortex,protein,UP
AKR1C3,-0.761677184956527,0.0442187813708092,cortex,protein,DOWN
HEPACAM,-0.967303810029428,0.0442269424928804,cortex,protein,DOWN
OSTF1,0.457794464666021,0.0442269424928804,cortex,protein,UP
NEK1,0.547983482515548,0.0442486654180658,cortex,protein,UP
GAD2,-1.41102032597542,0.0442486654180658,cortex,protein,DOWN
ATCAY,-1.08199014609896,0.0442937361865673,cortex,protein,DOWN
ARG1,1.50611661759143,0.0442937361865673,cortex,protein,UP
L3HYPDH,0.628579703174076,0.0442937361865673,cortex,protein,UP
KALRN,-0.628629139713539,0.0443752306333918,cortex,protein,DOWN
RPAP3,0.349612481858237,0.0443909293422181,cortex,protein,UP
FKBP8,-0.363934735840591,0.0448245977203168,cortex,protein,DOWN
SMARCE1,0.446116928040651,0.0448245977203168,cortex,protein,UP
NPL,1.08900595443645,0.0450594252931213,cortex,protein,UP
SLC14A1,-1.44422565479226,0.0451307763936,cortex,protein,DOWN
MRPL58,-0.376858760223122,0.0451668906447597,cortex,protein,DOWN
GLS2,-0.627856820898195,0.0451668906447597,cortex,protein,DOWN
TRIM9,-0.610295345660978,0.04533108644578,cortex,protein,DOWN
PPT1,-0.754078945903492,0.0454009374727013,cortex,protein,DOWN
ECI1,-0.47561396903024,0.0455057353346818,cortex,protein,DOWN
GDAP1,-0.552945954546866,0.0456466809748734,cortex,protein,DOWN
TTC39C,0.531102831172186,0.0458424325251371,cortex,protein,UP
MRPS9,-0.354364695187003,0.0458830406265213,cortex,protein,DOWN
PRX,5.8322256996399,0.0460321644956992,cortex,protein,UP
SERPINC1,2.29860051676265,0.0463920283179635,cortex,protein,UP
NDUFV2,-0.569566354864063,0.0464289218651811,cortex,protein,DOWN
SLC25A6,-0.526904061889004,0.0464305145447059,cortex,protein,DOWN
DGKB,-0.821530823099031,0.0464305145447059,cortex,protein,DOWN
CRAT,-0.41239409529239,0.0468374478987592,cortex,protein,DOWN
CYRIA,-0.412262751378895,0.0470008343752064,cortex,protein,DOWN
IGHV1-69,1.01136580187358,0.047062649068382,cortex,protein,UP
CORO7,0.333666761435078,0.047062649068382,cortex,protein,UP
UBL3,0.683308592683469,0.0472582123841521,cortex,protein,UP
PTPRC,0.670000145730102,0.0473231035710601,cortex,protein,UP
ARHGEF10,0.572160135431213,0.0473231035710601,cortex,protein,UP
MRPL49,-0.432971926886259,0.0473231035710601,cortex,protein,DOWN
PARL,-0.406369704363175,0.047451889246036,cortex,protein,DOWN
CYFIP2,-0.304213800693111,0.0475779964977241,cortex,protein,DOWN
ITIH1,1.85025415977477,0.0477956614581869,cortex,protein,UP
ATP6V1G1,0.413619331551057,0.0478373511881783,cortex,protein,UP
DPY19L1,0.497768756495121,0.0478601276628285,cortex,protein,UP
MCL1,-0.404478620170487,0.0478792365746064,cortex,protein,DOWN
LETM1,-0.496984929624618,0.0484791450048809,cortex,protein,DOWN
CD163,1.88600749155873,0.0485071335322683,cortex,protein,UP
ITIH2,1.90510427448124,0.0487918059629186,cortex,protein,UP
PHAF1,-0.351301373686467,0.0487918059629186,cortex,protein,DOWN
ZFYVE19,0.517714160102818,0.0487918059629186,cortex,protein,UP
SLC4A5,-0.332597525605236,0.0491252260977494,cortex,protein,DOWN
EBNA1BP2,0.540351719793013,0.0491252260977494,cortex,protein,UP
OSGEPL1,-0.550017061039244,0.0491499701439122,cortex,protein,DOWN
TTC19,-0.595276741621038,0.0491499701439122,cortex,protein,DOWN
SEMA4B,-0.565299800576613,0.0497121500110105,cortex,protein,DOWN
DTX3,-0.510493547319051,0.0499282429854613,cortex,protein,DOWN
LONP1,-0.381754035034872,0.0499790543268451,cortex,protein,DOWN
COQ3,-0.446266300607911,0.0499790543268451,cortex,protein,DOWN
